"artifactName","externalPackageName","numberOfExternalTypeCaller","numberOfExternalTypeCalls","numberOfTypesInArtifact","externalTypeNames","Source Cypher File: External_Dependencies/External_package_usage_per_artifact.cypher"
"axon-messaging-4.11.1","reactor.core.publisher",35,142,809,"Flux,Mono,FluxSink,Sinks$Many,Sinks$EmitResult,Signal,EmitterProcessor,Sinks$ManySpec,FluxSink$OverflowStrategy,ConnectableFlux,Sinks,Sinks$MulticastReplaySpec,MonoSink",""
"axon-messaging-4.11.1","org.apache.avro",16,54,809,"AvroRuntimeException,InvalidNumberEncodingException,InvalidAvroMagicException,SchemaCompatibility$SchemaCompatibilityResult,SchemaCompatibility,SchemaNormalization,SchemaCompatibility$Incompatibility,SchemaCompatibility$SchemaCompatibilityType,Schema,SchemaCompatibility$SchemaIncompatibilityType,SchemaCompatibility$SchemaPairCompatibility",""
"axon-messaging-4.11.1","com.fasterxml.jackson.databind",15,65,809,"JsonNode,ObjectMapper,DeserializationFeature,ObjectMapper$DefaultTyping,DeserializationContext,JsonDeserializer,ObjectReader,ObjectWriter",""
"axon-messaging-4.11.1","org.reactivestreams",13,37,809,"Publisher",""
"axon-messaging-4.11.1","com.github.kagkarlsson.scheduler.task",10,40,809,"TaskInstance,ExecutionContext,Task,TaskWithDataDescriptor,TaskInstanceId",""
"axon-messaging-4.11.1","com.thoughtworks.xstream.io",9,39,809,"HierarchicalStreamReader,HierarchicalStreamWriter,HierarchicalStreamDriver",""
"axon-messaging-4.11.1","javax.cache.event",8,26,809,"CacheEntryCreatedListener,CacheEntryUpdatedListener,CacheEntryEvent,CacheEntryRemovedListener,CacheEntryListenerException,CacheEntryEventFilter,CacheEntryExpiredListener,CacheEntryListener",""
"axon-messaging-4.11.1","org.ehcache.event",8,30,809,"EventType,EventFiring,CacheEventListener,EventOrdering,CacheEvent",""
"axon-messaging-4.11.1","com.github.kagkarlsson.scheduler",7,46,809,"Scheduler,SchedulerState,ScheduledExecution",""
"axon-messaging-4.11.1","org.apache.avro.generic",7,26,809,"GenericData,GenericRecord,GenericDatumReader",""
"axon-messaging-4.11.1","org.apache.avro.message",7,23,809,"BadHeaderException,SchemaStore,BinaryMessageDecoder,BinaryMessageEncoder",""
"axon-messaging-4.11.1","com.thoughtworks.xstream.converters",6,6,809,"UnmarshallingContext,MarshallingContext",""
"axon-messaging-4.11.1","org.jobrunr.scheduling",6,31,809,"JobScheduler,JobBuilder",""
"axon-messaging-4.11.1","com.thoughtworks.xstream.mapper",5,6,809,"Mapper,CannotResolveClassException",""
"axon-messaging-4.11.1","jakarta.validation",5,15,809,"Validator,Validation,ConstraintViolation,ValidatorFactory",""
"axon-messaging-4.11.1","javax.validation",5,15,809,"ConstraintViolation,Validator,ValidatorFactory,Validation",""
"axon-messaging-4.11.1","net.sf.ehcache",5,47,809,"Ehcache,CacheException,Element",""
"axon-messaging-4.11.1","nu.xom",5,15,809,"Document,ParsingException,Builder",""
"axon-messaging-4.11.1","com.fasterxml.jackson.core",4,7,809,"JsonProcessingException,JacksonException,JsonParser",""
"axon-messaging-4.11.1","com.thoughtworks.xstream",4,42,809,"XStream",""
"axon-messaging-4.11.1","com.thoughtworks.xstream.io.xml",4,13,809,"CompactWriter,XppDriver,XomReader,Dom4JReader",""
"axon-messaging-4.11.1","org.apache.avro.specific",4,16,809,"SpecificRecordBase,SpecificData",""
"axon-messaging-4.11.1","com.fasterxml.jackson.databind.node",3,12,809,"ObjectNode,JsonNodeType",""
"axon-messaging-4.11.1","com.fasterxml.jackson.databind.type",3,3,809,"TypeFactory",""
"axon-messaging-4.11.1","com.thoughtworks.xstream.converters.collections",3,7,809,"CollectionConverter,MapConverter",""
"axon-messaging-4.11.1","javax.cache.configuration",3,9,809,"CacheEntryListenerConfiguration,Factory",""
"axon-messaging-4.11.1","net.sf.ehcache.event",3,7,809,"CacheEventListener,RegisteredEventListeners",""
"axon-messaging-4.11.1","org.dom4j",3,11,809,"Document",""
"axon-messaging-4.11.1","com.github.kagkarlsson.scheduler.task.helper",2,14,809,"Tasks$OneTimeTaskBuilder",""
"axon-messaging-4.11.1","org.jobrunr.jobs.states",2,7,809,"StateName,IllegalJobStateChangeException",""
"axon-messaging-4.11.1","reactor.util.concurrent",2,3,809,"Queues",""
"axon-messaging-4.11.1","reactor.util.context",2,6,809,"ContextView,Context",""
"axon-messaging-4.11.1","com.fasterxml.jackson.databind.jsontype",1,2,809,"TypeDeserializer",""
"axon-messaging-4.11.1","com.fasterxml.jackson.databind.module",1,3,809,"SimpleModule",""
"axon-messaging-4.11.1","com.fasterxml.jackson.datatype.jsr310",1,2,809,"JavaTimeModule",""
"axon-messaging-4.11.1","javax.cache",1,13,809,"Cache",""
"axon-messaging-4.11.1","org.apache.avro.io",1,3,809,"DecoderFactory",""
"axon-messaging-4.11.1","org.apache.avro.util",1,1,809,"ClassUtils",""
"axon-messaging-4.11.1","org.apache.commons.lang3.tuple",1,4,809,"Pair",""
"axon-messaging-4.11.1","org.dom4j.io",1,3,809,"STAXEventReader",""
"axon-messaging-4.11.1","org.ehcache.config",1,2,809,"CacheRuntimeConfiguration",""
"axon-messaging-4.11.1","org.ehcache.core",1,13,809,"Ehcache",""
"axon-messaging-4.11.1","org.quartz.impl.matchers",1,2,809,"GroupMatcher",""
"axon-messaging-4.11.1","reactor.core",1,1,809,"Disposable",""
"axon-modelling-4.11.1","javax.annotation",37,132,158,"Nonnull,Nullable",""
"axon-modelling-4.11.1","javax.persistence",23,83,158,"EntityManager,LockModeType,Column,Lob,Basic,Id,Entity,GeneratedValue,Index,Table,EntityNotFoundException,Query,EntityManagerFactory,TypedQuery,MappedSuperclass",""
"axon-modelling-4.11.1","jakarta.persistence",18,77,158,"TypedQuery,EntityManagerFactory,EntityNotFoundException,Query,EntityManager,LockModeType,Basic,Column,Lob,Entity,Id,Table,GeneratedValue,Index",""
"axon-modelling-4.11.1","org.slf4j",17,58,158,"LoggerFactory,Logger",""
"axon-modelling-4.11.1","com.fasterxml.jackson.annotation",4,6,158,"JsonCreator,JsonProperty",""
"axon-server-connector-4.11.1","io.grpc",62,119,142,"ForwardingClientCallListener$SimpleForwardingClientCallListener,ClientCall$Listener,Metadata,Metadata$Key,ClientCall,ForwardingClientCall$SimpleForwardingClientCall,ManagedChannelBuilder,ClientInterceptor,Status$Code,Status,StatusRuntimeException,Channel,CallOptions,Metadata$AsciiMarshaller,MethodDescriptor,MethodDescriptor$MethodType",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.grpc",55,273,142,"SerializedObject$Builder,SerializedObject,ErrorMessage$Builder,ErrorMessage,MetaDataValue$DataCase,MetaDataValue,MetaDataValue$Builder,InstructionAck,FlowControl$Builder,FlowControl,ProcessingInstruction$Builder,ProcessingKey,ProcessingInstruction,InstructionAck$Builder",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.grpc.query",46,237,142,"QueryResponse,QueryUpdate,SubscriptionQuery,QueryRequest,QueryUpdate$Builder,QueryProviderOutbound$Builder,QueryRequest$Builder,QueryUpdateCompleteExceptionally,SubscriptionQueryResponse$Builder,SubscriptionQueryResponse,QueryUpdateComplete$Builder,SubscriptionQuery$Builder,QueryUpdateCompleteExceptionally$Builder,QueryProviderOutbound,QueryResponse$Builder,QueryUpdateComplete,QueryProviderInbound",""
"axon-server-connector-4.11.1","org.slf4j",43,104,142,"Logger,LoggerFactory",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.connector",30,127,142,"ReplyChannel,ResultStream,AxonServerConnectionFactory$Builder,AxonServerConnectionFactory,FlowControl,Registration,AxonServerConnection,ResultStreamPublisher",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.connector.event",21,99,142,"PersistentStreamProperties,EventChannel,EventQueryResultEntry,PersistentStreamSegment,PersistentStream,PersistentStreamCallbacks,AppendEventsTransaction,AggregateEventStream,EventStream",""
"axon-server-connector-4.11.1","javax.annotation",21,112,142,"Nonnull",""
"axon-server-connector-4.11.1","reactor.core.publisher",14,56,142,"Mono,Flux,FluxSink,BaseSubscriber,SignalType",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.grpc.event",12,69,142,"Event,EventWithToken,EventWithToken$Builder,Event$Builder,Confirmation",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.grpc.control",10,66,142,"NodeInfo$Builder,NodeInfo,EventProcessorInfo$Builder,EventProcessorInfo,EventProcessorInfo$SegmentStatus$Builder,EventProcessorInfo$SegmentStatus",""
"axon-server-connector-4.11.1","com.google.protobuf",9,16,142,"ByteString,MessageLite",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.grpc.command",9,52,142,"Command,CommandResponse,Command$Builder,CommandResponse$Builder",""
"axon-server-connector-4.11.1","io.grpc.stub",7,27,142,"StreamObserver,ClientResponseObserver,ClientCallStreamObserver",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.connector.query",5,36,142,"SubscriptionQueryResult,QueryHandler$UpdateHandler,QueryHandler,QueryDefinition,QueryChannel",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.connector.impl",4,10,142,"ServerAddress,CloseAwareReplyChannel,ContextConnection,StreamClosedException",""
"axon-server-connector-4.11.1","org.reactivestreams",4,15,142,"Subscription,Publisher",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.connector.control",3,4,142,"ProcessorInstructionHandler,ControlChannel",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.grpc.streams",3,16,142,"PersistentStreamEvent",""
"axon-server-connector-4.11.1","reactor.core.scheduler",3,4,142,"Scheduler,Schedulers",""
"axon-server-connector-4.11.1","io.grpc.netty.shaded.io.netty.util.internal",2,2,142,"OutOfDirectMemoryError",""
"axon-server-connector-4.11.1","com.google.common.base",1,1,142,"Strings",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.connector.admin",1,3,142,"AdminChannel",""
"axon-server-connector-4.11.1","io.axoniq.axonserver.connector.command",1,3,142,"CommandChannel",""
"axon-server-connector-4.11.1","io.grpc.netty.shaded.io.grpc.netty",1,1,142,"GrpcSslContexts",""
"axon-server-connector-4.11.1","io.grpc.netty.shaded.io.netty.handler.ssl",1,2,142,"SslContextBuilder",""
"axon-server-connector-4.11.1","org.springframework.boot.context.properties",1,2,142,"ConfigurationProperties",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.boot.autoconfigure.condition",75,168,88,"ConditionalOnMissingBean,ConditionalOnBean,ConditionalOnClass,ConditionalOnProperty,ConditionalOnExpression,AnyNestedCondition,ConditionalOnMissingClass,ConditionOutcome,SpringBootCondition,AllNestedConditions",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.boot.autoconfigure",61,63,88,"AutoConfigureAfter,AutoConfigureBefore,AutoConfiguration,AutoConfigurationPackages",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.context.annotation",48,152,88,"Bean,Lazy,ConfigurationCondition$ConfigurationPhase,Conditional,ImportBeanDefinitionRegistrar,Import,Configuration,Primary,Role,ConditionContext,ConfigurationCondition",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.boot.context.properties",22,28,88,"NestedConfigurationProperty,EnableConfigurationProperties,ConfigurationProperties",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.beans.factory.annotation",11,28,88,"Qualifier,Autowired",""
"axon-spring-boot-autoconfigure-4.11.1","javax.annotation",8,9,88,"Nonnull",""
"axon-spring-boot-autoconfigure-4.11.1","org.slf4j",8,13,88,"Logger,LoggerFactory",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.boot.actuate.health",7,24,88,"Status,SimpleStatusAggregator,Health$Builder,AbstractHealthIndicator",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.spring.config",6,18,88,"SpringConfigurer,MessageHandlerLookup,SpringSagaLookup,SpringAggregateLookup,SpringAxonConfiguration",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.beans.factory",6,26,88,"BeanFactory,InitializingBean,BeanFactoryUtils,NoSuchBeanDefinitionException,BeanClassLoaderAware",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.context",6,24,88,"ApplicationContext,ApplicationContextAware",""
"axon-spring-boot-autoconfigure-4.11.1","jakarta.persistence",4,6,88,"EntityManagerFactory,EntityManager,PersistenceContext",""
"axon-spring-boot-autoconfigure-4.11.1","javax.persistence",4,6,88,"EntityManagerFactory,EntityManager,PersistenceContext",""
"axon-spring-boot-autoconfigure-4.11.1","org.apache.avro.message",4,10,88,"SchemaStore,SchemaStore$Cache",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.beans.factory.config",4,7,88,"ConfigurableListableBeanFactory,RuntimeBeanReference",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.beans.factory.support",4,21,88,"BeanDefinitionBuilder,BeanDefinitionRegistryPostProcessor,BeanDefinitionRegistry",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.boot.testcontainers.service.connection",4,9,88,"ContainerConnectionDetailsFactory$ContainerConnectionDetails,ContainerConnectionSource,ContainerConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.core.annotation",4,4,88,"Order,AnnotationAwareOrderComparator",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.spring.serialization.avro",3,8,88,"SpecificRecordBaseClasspathAvroSchemaLoader,AvroSchemaPackages,ClasspathAvroSchemaLoader",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.boot.autoconfigure.orm.jpa",3,3,88,"HibernateJpaAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.boot.autoconfigure.service.connection",3,3,88,"ConnectionDetails",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.boot.context.properties.bind",3,4,88,"BindResult,Binder,Bindable",""
"axon-spring-boot-autoconfigure-4.11.1","com.fasterxml.jackson.databind",2,10,88,"ObjectMapper",""
"axon-spring-boot-autoconfigure-4.11.1","com.fasterxml.jackson.dataformat.cbor.databind",2,8,88,"CBORMapper",""
"axon-spring-boot-autoconfigure-4.11.1","com.thoughtworks.xstream",2,8,88,"XStream",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.metrics",2,8,88,"MetricsConfigurerModule,GlobalMetricRegistry",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.micrometer",2,10,88,"MetricsConfigurerModule,GlobalMetricRegistry",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.spring.config.annotation",2,7,88,"HandlerDefinitionFactoryBean,SpringParameterResolverFactoryBean",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.spring.eventsourcing",2,10,88,"SpringAggregateSnapshotter$Builder,SpringAggregateSnapshotter",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.beans",2,3,88,"BeansException",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.boot.docker.compose.core",2,5,88,"ConnectionPorts,RunningService",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.boot.docker.compose.service.connection",2,5,88,"DockerComposeConnectionSource,DockerComposeConnectionDetailsFactory",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.core.env",2,2,88,"Environment",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.core.type",2,4,88,"AnnotationMetadata,AnnotatedTypeMetadata",""
"axon-spring-boot-autoconfigure-4.11.1","com.codahale.metrics",1,6,88,"MetricRegistry",""
"axon-spring-boot-autoconfigure-4.11.1","com.github.kagkarlsson.scheduler",1,3,88,"Scheduler",""
"axon-spring-boot-autoconfigure-4.11.1","com.github.kagkarlsson.scheduler.task",1,4,88,"Task",""
"axon-spring-boot-autoconfigure-4.11.1","io.axoniq.axonserver.connector.event",1,1,88,"PersistentStreamProperties",""
"axon-spring-boot-autoconfigure-4.11.1","io.axoniq.axonserver.connector.impl",1,1,88,"ObjectUtils",""
"axon-spring-boot-autoconfigure-4.11.1","io.micrometer.core.instrument",1,4,88,"MeterRegistry",""
"axon-spring-boot-autoconfigure-4.11.1","io.micrometer.core.instrument.simple",1,2,88,"SimpleMeterRegistry",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.spring",1,1,88,"SpringUtils",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.spring.authorization",1,2,88,"SecuredMessageHandlerDefinition",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.spring.jdbc",1,2,88,"SpringDataSourceConnectionProvider",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.spring.messaging.unitofwork",1,2,88,"SpringTransactionManager",""
"axon-spring-boot-autoconfigure-4.11.1","org.axonframework.spring.saga",1,2,88,"SpringResourceInjector",""
"axon-spring-boot-autoconfigure-4.11.1","org.jetbrains.annotations",1,1,88,"NotNull",""
"axon-spring-boot-autoconfigure-4.11.1","org.jobrunr.scheduling",1,3,88,"JobScheduler",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.core.io",1,1,88,"ResourceLoader",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.lang",1,1,88,"Nullable",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.transaction",1,3,88,"PlatformTransactionManager",""
"axon-spring-boot-autoconfigure-4.11.1","org.springframework.util",1,2,88,"MultiValueMap",""
"axon-test-4.11.1","org.hamcrest",59,370,87,"Matcher,Description,TypeSafeMatcher,BaseMatcher,StringDescription,CoreMatchers,Matchers",""
"axon-test-4.11.1","javax.annotation",10,52,87,"Nonnull",""
"axon-test-4.11.1","org.testcontainers.utility",5,22,87,"DockerImageName,MountableFile",""
"axon-test-4.11.1","com.google.gson",4,7,87,"JsonParser,JsonObject,JsonElement,JsonArray",""
"axon-test-4.11.1","org.slf4j",4,13,87,"LoggerFactory,Logger",""
"axon-test-4.11.1","org.testcontainers.containers",4,15,87,"GenericContainer,ContainerLaunchException",""
"axon-test-4.11.1","org.testcontainers.containers.wait.strategy",4,5,87,"HttpWaitStrategy,Wait",""
"axon-test-4.11.1","org.junit.jupiter.api.extension",3,4,87,"AfterEachCallback,ExtensionContext,BeforeEachCallback",""
"axon-test-4.11.1","org.junit.runners.model",2,7,87,"Statement",""
"axon-test-4.11.1","AggregateEventPublisherImpl",1,2,87,"AggregateEventPublisherImpl",""
"axon-test-4.11.1","org.junit.jupiter.api",1,1,87,"Assertions",""
"axon-test-4.11.1","org.junit.rules",1,1,87,"TestRule",""
"axon-test-4.11.1","org.junit.runner",1,1,87,"Description",""
"axon-tracing-opentelemetry-4.11.1","io.opentelemetry.api.trace",9,47,5,"Tracer,SpanContext,SpanBuilder,Span,StatusCode,SpanKind",""
"axon-tracing-opentelemetry-4.11.1","io.opentelemetry.context.propagation",9,18,5,"TextMapGetter,TextMapPropagator,ContextPropagators,TextMapSetter",""
"axon-tracing-opentelemetry-4.11.1","javax.annotation",3,8,5,"Nonnull",""
"axon-tracing-opentelemetry-4.11.1","io.opentelemetry.context",2,7,5,"Scope,Context",""
"axon-tracing-opentelemetry-4.11.1","org.slf4j",2,7,5,"Logger,LoggerFactory",""
"axon-tracing-opentelemetry-4.11.1","io.opentelemetry.api",1,2,5,"GlobalOpenTelemetry",""
