"externalPackageName","numberOfArtifacts","sumNumberOfPackages","minNumberOfPackages","maxNumberOfPackages","medNumberOfPackages","avgNumberOfPackages","stdNumberOfPackages","minNumberOfPackagesPercentage","maxNumberOfPackagesPercentage","medNumberOfPackagesPercentage","avgNumberOfPackagesPercentage","stdNumberOfPackagesPercentage","sumNumberOfTypes","minNumberOfTypes","maxNumberOfTypes","medNumberOfTypes","avgNumberOfTypes","stdNumberOfTypes","minNumberOfTypesPercentage","maxNumberOfTypesPercentage","medNumberOfTypesPercentage","avgNumberOfTypesPercentage","stdNumberOfTypesPercentage","someArtifactNames","Source Cypher File: External_Dependencies/External_package_usage_spread.cypher"
"org.reactivestreams",1,3,3,3,3,3,0,5.263157894736842,5.263157894736842,5.263157894736842,5.263157894736842,0,6,6,6,6,6,0,1.0526315789473684,1.0526315789473684,1.0526315789473684,1.0526315789473684,0,"axon-messaging-5.0.2",""
"org.springframework.beans",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,2,2,2,2,2,0,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.beans.factory",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,2,2,2,2,2,0,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.beans.factory.config",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.beans.factory.support",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.boot.actuate.health",1,3,3,3,3,3,0,42.85714285714286,42.85714285714286,42.85714285714286,42.85714285714286,0,4,4,4,4,4,0,5.555555555555555,5.555555555555555,5.555555555555555,5.555555555555555,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.boot.autoconfigure",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,2,2,2,2,2,0,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.boot.autoconfigure.condition",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,7,7,7,7,7,0,9.722222222222221,9.722222222222221,9.722222222222221,9.722222222222221,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.boot.autoconfigure.orm.jpa",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.boot.autoconfigure.service.connection",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,3,3,3,3,3,0,4.166666666666666,4.166666666666666,4.166666666666666,4.166666666666666,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.boot.context.properties.bind",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.boot.docker.compose.core",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.boot.docker.compose.service.connection",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.boot.testcontainers.service.connection",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,2,2,2,2,2,0,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.context",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,3,3,3,3,3,0,4.166666666666666,4.166666666666666,4.166666666666666,4.166666666666666,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.context.annotation",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,6,6,6,6,6,0,8.333333333333332,8.333333333333332,8.333333333333332,8.333333333333332,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.core.env",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,2,2,2,2,2,0,2.7777777777777777,2.7777777777777777,2.7777777777777777,2.7777777777777777,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.core.io",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.core.type",1,2,2,2,2,2,0,28.571428571428573,28.571428571428573,28.571428571428573,28.571428571428573,0,3,3,3,3,3,0,4.166666666666666,4.166666666666666,4.166666666666666,4.166666666666666,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.transaction",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,3,3,3,3,3,0,4.166666666666666,4.166666666666666,4.166666666666666,4.166666666666666,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.springframework.util",1,1,1,1,1,1,0,14.285714285714286,14.285714285714286,14.285714285714286,14.285714285714286,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-spring-boot-autoconfigure-5.0.2",""
"org.testcontainers.containers",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,1.36986301369863,1.36986301369863,1.36986301369863,1.36986301369863,0,"axon-test-5.0.2",""
"org.testcontainers.containers.wait.strategy",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,1.36986301369863,1.36986301369863,1.36986301369863,1.36986301369863,0,"axon-test-5.0.2",""
"org.testcontainers.utility",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,1.36986301369863,1.36986301369863,1.36986301369863,1.36986301369863,0,"axon-test-5.0.2",""
"reactor.core.publisher",1,5,5,5,5,5,0,8.771929824561402,8.771929824561402,8.771929824561402,8.771929824561402,0,8,8,8,8,8,0,1.4035087719298245,1.4035087719298245,1.4035087719298245,1.4035087719298245,0,"axon-messaging-5.0.2",""
"reactor.core.scheduler",1,1,1,1,1,1,0,20,20,20,20,0,1,1,1,1,1,0,1.3888888888888888,1.3888888888888888,1.3888888888888888,1.3888888888888888,0,"axon-server-connector-5.0.2",""
"reactor.util.concurrent",1,1,1,1,1,1,0,1.7543859649122806,1.7543859649122806,1.7543859649122806,1.7543859649122806,0,2,2,2,2,2,0,0.3508771929824561,0.3508771929824561,0.3508771929824561,0.3508771929824561,0,"axon-messaging-5.0.2",""
