"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"org.axonframework.config","config","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:550","axon-configuration-4.12.1",428,10010,0,0.20584415584415586,0.2682778176233569,0.3342055654642967,0.0659277478409398,469.8333333333333,-1,0,1,0,20,0,0,0,1,0.00862039623078581,"betweenness","degree","localClusteringCoefficient",-0.15040891380829743,-0.13799425595477868,-0.10589225533901947,10.852208137512207,2.8873133659362793,""
"org.axonframework.test","test","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:4582","axon-test-4.12.1",16,13,1,0.7142857142857143,0.289539943262432,0.3296313630233061,0.0400914197608741,20,2,1,0,0,8,7.500790558755398,3.36398143065162,0.08191523424808149,0,-0.0965480852051121,"","","",0,0,0,4.5565266609191895,5.0507001876831055,""
"org.axonframework.test.deadline","deadline","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:4583","axon-test-4.12.1",10,138,1,0.8214285714285714,0.1700372454766343,0.170496421378219,0.0004591759015847019,3,2,1,0,0,8,7.500790558755398,3.36398143065162,0.31445250177223927,0,-0.09020080121824436,"","","",0,0,0,4.76265287399292,4.684873580932617,""
"org.axonframework.test.eventscheduler","eventscheduler","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:4584","axon-test-4.12.1",9,38,1,0.6,0.15888014703511433,0.1591071428571429,0.00022699582202856394,2,2,1,0,0,8,7.500790558755398,3.36398143065162,0.5036363580892009,0,-0.0934114016855539,"","","",0,0,0,4.911852836608887,4.939064025878906,""
"org.axonframework.test.server","server","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:4585","axon-test-4.12.1",3,2,2,0,0.21229400458662698,0.2524283780880774,0.04013437350145041,0,-1,0,1,0,20,0,0,0,0,-0.006896219536511983,"","","",0,0,0,13.857275009155273,2.792078733444214,""
"org.axonframework.test.saga","saga","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:4586","axon-test-4.12.1",43,1419,1,0.45,0.15000000000000002,0.15000000000000002,0,0,2,1,0,0,8,7.500790558755398,3.36398143065162,0.49309888135095087,0,-0.10164333075762222,"","","",0,0,0,5.131258487701416,5.139806270599365,""
"org.axonframework.test.utils","utils","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:4587","axon-test-4.12.1",8,70,1,0.9,0.15592009802340956,0.15607142857142858,0.00015133054801902412,2,2,1,0,0,8,7.500790558755398,3.36398143065162,0.6116211173118208,0,-0.11692002476781566,"","","",0,0,0,5.398993492126465,4.990090847015381,""
"org.axonframework.test.aggregate","aggregate","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:4588","axon-test-4.12.1",31,2210,1,0.580952380952381,0.15000000000000002,0.15000000000000002,0,0,2,1,0,0,8,7.500790558755398,3.36398143065162,0.5831445771240742,0,-0.09530214420479999,"","","",0,0,0,4.737233638763428,4.998925685882568,""
"org.axonframework.test.matchers","matchers","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:4589","axon-test-4.12.1",61,51,1,0.7857142857142857,0.21501232994756575,0.22050611512731985,0.0054937851797541015,18,2,1,0,1,8,7.500790558755398,3.36398143065162,0,0,-0.1065589462303364,"","","",0,0,0,4.761463642120361,4.779188632965088,""
"org.axonframework.axonserver.connector","connector","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10488","axon-server-connector-4.12.1",129,763,3,0.29846153846153844,0.6665685580139583,1.113845999026873,0.44727744101291467,451.33333333333337,5,0.8149176684094321,0,0,13,3.8506871107965708,2.2817227137722793,0.689567029358337,0,-0.036078143428233955,"","","",0,0,0,17.775184631347656,3.4014687538146973,""
"org.axonframework.axonserver.connector.processor","processor","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10489","axon-server-connector-4.12.1",4,109,3,0.75,0.1526530258061482,0.15331271699038918,0.0006596911842409736,31.5,-1,0,1,0,20,0,0,0,0,-0.09504531843305403,"","","",0,0,0,11.856398582458496,3.9029648303985596,""
"org.axonframework.axonserver.connector.util","util","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10490","axon-server-connector-4.12.1",76,93,3,0.6666666666666666,0.2679365604082993,0.29596642406351864,0.028029863655219367,0,5,1,0,0,13,3.8506871107965708,2.2817227137722793,0.4839683062981298,0,-0.10923601221924195,"","","",0,0,0,17.77090072631836,3.9984586238861084,""
"org.axonframework.axonserver.connector.heartbeat","heartbeat","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10491","axon-server-connector-4.12.1",5,34,3,0.4,0.161143481427531,0.17550000000000002,0.01435651857246903,99.5,5,0.9552716938410099,0,0,13,3.8506871107965708,2.2817227137722793,0.5179222057687667,0,-0.11349072281061667,"","","",0,0,0,18.074556350708008,3.8397576808929443,""
"org.axonframework.axonserver.connector.heartbeat.source","source","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10492","axon-server-connector-4.12.1",0,2,3,1,0.15000000000000002,0.15000000000000002,0,0,5,0.9552716938410099,0,0,13,3.8506871107965708,2.2817227137722793,0.6343402632970027,0,-0.10699515898917394,"","","",0,0,0,18.328887939453125,3.741941213607788,""
"org.axonframework.axonserver.connector.heartbeat.connection.checker","checker","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10494","axon-server-connector-4.12.1",1,5,3,1,0.15000000000000002,0.15000000000000002,0,0,5,0.9552716938410099,0,0,13,3.8506871107965708,2.2817227137722793,0.6346318047350866,0,-0.1085675787697023,"","","",0,0,0,18.251577377319336,3.548379421234131,""
"org.axonframework.axonserver.connector.query","query","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10495","axon-server-connector-4.12.1",49,1544,3,0.6282051282051282,0.21103301594528742,0.24563389014798018,0.034600874202692755,24,5,1,0,1,13,3.8506871107965708,2.2817227137722793,0,0,-0.10096600738653388,"","","",0,0,0,17.38791275024414,4.182069778442383,""
"org.axonframework.axonserver.connector.query.subscription","subscription","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10496","axon-server-connector-4.12.1",8,238,3,0.6444444444444445,0.15608170416737763,0.15722225288455374,0.0011405487171761153,40,5,1,0,0,13,3.8506871107965708,2.2817227137722793,0.5414504887741718,0,-0.1082672444522162,"","","",0,0,0,17.689958572387695,4.194475173950195,""
"org.axonframework.axonserver.connector.event.util","util","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10498","axon-server-connector-4.12.1",6,3,3,0.6666666666666666,0.178062613068261,0.19536556523181015,0.017302952163549157,87.83333333333334,5,0.9552716938410099,0,0,13,3.8506871107965708,2.2817227137722793,0.6989153514511139,0,-0.10456118685526311,"","","",0,0,0,18.297348022460938,3.2721188068389893,""
"org.axonframework.axonserver.connector.event.axon","axon","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10499","axon-server-connector-4.12.1",82,1178,3,0.39492753623188404,0.22874812217205404,0.2806066900289699,0.05185856785691584,35,-1,0,1,0,20,0,0,0,0,-0.07976532730447372,"","","",0,0,0,12.916791915893555,3.830319404602051,""
"org.axonframework.axonserver.connector.command","command","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:10500","axon-server-connector-4.12.1",27,932,3,0.6515151515151515,0.2078410292178478,0.24734198888904008,0.03950095967119227,5.5,5,1,0,0,13,3.8506871107965708,2.2817227137722793,0.45152232695884353,0,-0.11908152434465341,"","","",0,0,0,18.011449813842773,4.147485733032227,""
"org.axonframework.eventsourcing","eventsourcing","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:18920","axon-eventsourcing-4.12.1",148,1009,4,0.5578947368421052,0.2086148113912795,0.2148301630453052,0.0062153516540257026,60,7,1,0,0,18,5.704327346757054,3.37558557568506,0.2959948720442501,0,-0.12103080530075844,"","","",0,0,0,8.100057601928711,2.5051093101501465,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:19969","axon-eventsourcing-4.12.1",15,99,4,0.8611111111111112,0.1544232952134933,0.15470632982796648,0.0002830346144731821,18,7,0.5391951217262589,0,0,18,5.704327346757054,3.37558557568506,0.6847821760443636,0,-0.12158929505641641,"","","",0,0,0,8.756113052368164,2.8158538341522217,""
"org.axonframework.eventsourcing.eventstore","eventstore","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:19970","axon-eventsourcing-4.12.1",205,613,0,0.4017094017094017,0.39966898896223724,0.44808005943361295,0.04841107047137572,244.3,-1,0,1,0,20,0,0,0,0,-0.04536056235594005,"","","",0,0,0,10.81855583190918,4.490692138671875,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:22034","axon-eventsourcing-4.12.1",1,75,0,0.6666666666666666,0.15000000000000002,0.15000000000000002,0,0,9,1,0,1,12,5.7969104163348675,3.237924871422971,0,0,-0.0949019551796918,"","","",0,0,0,9.881352424621582,4.246232032775879,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:22035","axon-eventsourcing-4.12.1",235,1340,0,0.5818181818181818,0.27705846761144287,0.2885134081188717,0.011454940507428846,13,-1,0,1,0,20,0,0,0,0,-0.008272385503476753,"","","",0,0,0,10.353568077087402,4.953155994415283,""
"org.axonframework.eventsourcing.eventstore.legacyjpa","legacyjpa","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:23111","axon-eventsourcing-4.12.1",26,389,0,0.4380952380952381,0.1741166425850519,0.1768421052631579,0.002725462678106,0,9,1,0,0,12,5.7969104163348675,3.237924871422971,0.41522251819312384,0,-0.1333097561539454,"","","",0,0,0,10.479532241821289,4.388611793518066,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:23112","axon-eventsourcing-4.12.1",30,80,0,1,0.18567400632023018,0.18844245072812482,0.0027684444078946435,0,-1,0,1,0,20,0,0,0,0,-0.030961959033338204,"","","",0,0,0,10.102273941040039,4.8746209144592285,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:23113","axon-eventsourcing-4.12.1",12,236,0,0.6410256410256411,0.16147192596478271,0.16278945205943152,0.001317526094648802,9.5,9,0.9921795606530327,0,0,12,5.7969104163348675,3.237924871422971,0.616197422708207,0,-0.1423071687188045,"","","",0,0,0,10.380655288696289,4.377548694610596,""
"org.axonframework.eventsourcing.snapshotting","snapshotting","4:e7e28cbb-6ccb-4bbc-a8ee-36a2c664920d:23557","axon-eventsourcing-4.12.1",29,17,0,0.8055555555555556,0.16255660202392794,0.16471413900881937,0.002157536984891434,47.33333333333333,9,0.7709730629723235,0,0,12,5.7969104163348675,3.237924871422971,0.8621308243481958,0,-0.1163231015497877,"","","",0,0,0,10.708072662353516,4.452518939971924,""
