"sourceProject","sourceScan","sourceRootProject","isDifferentTargetProject","isDifferentTargetScan","isDifferentTargetRootProject","distance","distanceTotalPairCount","distanceTotalSourceCount","distanceTotalTargetCount","pairCount","sourceNodeCount","targetNodeCount","examples","exampleProjects","exampleScans","Source Cypher File: Path_Finding/Path_Finding_5_All_pairs_shortest_path_distribution_per_project.cypher"
"axon-eventsourcing-5.0.0",,,true,,,1,706,108,94,72,7,30,"/org/axonframework/eventsourcing -> /org/axonframework/modelling,/org/axonframework/eventsourcing/configuration -> /org/axonframework/modelling,/org/axonframework/eventsourcing/annotation -> /org/axonframework/modelling/annotation,/org/axonframework/eventsourcing/configuration -> /org/axonframework/modelling/annotation","axon-eventsourcing-5.0.0 -> axon-modelling-5.0.0,axon-eventsourcing-5.0.0 -> axon-common-5.0.0,axon-eventsourcing-5.0.0 -> axon-conversion-5.0.0,axon-eventsourcing-5.0.0 -> axon-messaging-5.0.0","",""
"axon-eventsourcing-5.0.0",,,true,,,2,852,97,71,97,7,46,"/org/axonframework/eventsourcing/annotation -> /org/axonframework/modelling,/org/axonframework/eventsourcing/annotation/reflection -> /org/axonframework/modelling,/org/axonframework/eventsourcing -> /org/axonframework/modelling/annotation,/org/axonframework/eventsourcing/annotation/reflection -> /org/axonframework/modelling/annotation","axon-eventsourcing-5.0.0 -> axon-modelling-5.0.0,axon-eventsourcing-5.0.0 -> axon-common-5.0.0,axon-eventsourcing-5.0.0 -> axon-conversion-5.0.0,axon-eventsourcing-5.0.0 -> axon-messaging-5.0.0","",""
"axon-eventsourcing-5.0.0",,,true,,,3,768,89,60,64,7,29,"/org/axonframework/eventsourcing/eventstore -> /org/axonframework/modelling,/org/axonframework/eventsourcing/eventstore/inmemory -> /org/axonframework/modelling/annotation,/org/axonframework/eventsourcing/eventstore/jpa -> /org/axonframework/modelling/annotation,/org/axonframework/eventsourcing/annotation/reflection -> /org/axonframework/modelling/entity","axon-eventsourcing-5.0.0 -> axon-modelling-5.0.0,axon-eventsourcing-5.0.0 -> axon-common-5.0.0,axon-eventsourcing-5.0.0 -> axon-messaging-5.0.0","",""
"axon-eventsourcing-5.0.0",,,true,,,4,469,75,51,33,5,11,"/org/axonframework/eventsourcing/eventstore/inmemory -> /org/axonframework/modelling,/org/axonframework/eventsourcing/eventstore/jpa -> /org/axonframework/modelling,/org/axonframework/eventsourcing -> /org/axonframework/modelling/entity,/org/axonframework/eventsourcing/eventstore/inmemory -> /org/axonframework/modelling/entity","axon-eventsourcing-5.0.0 -> axon-modelling-5.0.0,axon-eventsourcing-5.0.0 -> axon-common-5.0.0,axon-eventsourcing-5.0.0 -> axon-messaging-5.0.0","",""
"axon-messaging-5.0.0",,,false,,,1,706,108,94,256,57,44,"/org/axonframework/messaging/core/configuration -> /org/axonframework/messaging/monitoring,/org/axonframework/messaging/core/configuration -> /org/axonframework/messaging/monitoring/interception,/org/axonframework/messaging/core/configuration -> /org/axonframework/messaging/monitoring/configuration,/org/axonframework/messaging/core/interception -> /org/axonframework/messaging/commandhandling","axon-messaging-5.0.0 -> axon-messaging-5.0.0","",""
"axon-messaging-5.0.0",,,false,,,2,852,97,71,272,57,41,"/org/axonframework/messaging/core/annotation -> /org/axonframework/messaging/commandhandling,/org/axonframework/messaging/eventhandling/configuration -> /org/axonframework/messaging/monitoring/interception,/org/axonframework/messaging/eventhandling/processing/streaming/pooled -> /org/axonframework/messaging/monitoring/configuration,/org/axonframework/messaging/eventhandling/processing/subscribing -> /org/axonframework/messaging/monitoring/configuration","axon-messaging-5.0.0 -> axon-messaging-5.0.0","",""
"axon-messaging-5.0.0",,,false,,,3,768,89,60,320,55,31,"/org/axonframework/messaging/queryhandling/configuration -> /org/axonframework/messaging/commandhandling,/org/axonframework/messaging/core -> /org/axonframework/messaging/commandhandling,/org/axonframework/messaging/core/reflection -> /org/axonframework/messaging/commandhandling,/org/axonframework/messaging/core/interception/annotation -> /org/axonframework/messaging/commandhandling","axon-messaging-5.0.0 -> axon-messaging-5.0.0","",""
"axon-messaging-5.0.0",,,false,,,4,469,75,51,200,37,12,"/org/axonframework/messaging/queryhandling/gateway -> /org/axonframework/messaging/commandhandling,/org/axonframework/messaging/queryhandling/tracing -> /org/axonframework/messaging/commandhandling,/org/axonframework/messaging/core/correlation -> /org/axonframework/messaging/commandhandling,/org/axonframework/messaging/core/conversion -> /org/axonframework/messaging/commandhandling","axon-messaging-5.0.0 -> axon-messaging-5.0.0","",""
"axon-messaging-5.0.0",,,false,,,5,98,14,26,37,7,7,"/org/axonframework/messaging/core/unitofwork/transaction -> /org/axonframework/messaging/commandhandling,/org/axonframework/messaging/core/unitofwork/transaction -> /org/axonframework/messaging/commandhandling/gateway,/org/axonframework/messaging/core/unitofwork/transaction -> /org/axonframework/messaging/eventhandling/gateway,/org/axonframework/messaging/core/unitofwork/transaction -> /org/axonframework/messaging/eventhandling/conversion","axon-messaging-5.0.0 -> axon-messaging-5.0.0","",""
"axon-messaging-5.0.0",,,true,,,1,706,108,94,126,51,10,"/org/axonframework/messaging/queryhandling/tracing -> /org/axonframework/common,/org/axonframework/messaging/queryhandling/configuration -> /org/axonframework/common,/org/axonframework/messaging/core -> /org/axonframework/common,/org/axonframework/messaging/core/annotation -> /org/axonframework/common","axon-messaging-5.0.0 -> axon-common-5.0.0,axon-messaging-5.0.0 -> axon-conversion-5.0.0","",""
"axon-messaging-5.0.0",,,true,,,2,852,97,71,190,57,10,"/org/axonframework/messaging/monitoring/interception -> /org/axonframework/common,/org/axonframework/messaging/commandhandling/interception -> /org/axonframework/common,/org/axonframework/messaging/commandhandling/gateway -> /org/axonframework/common,/org/axonframework/messaging/eventhandling/replay/annotation -> /org/axonframework/common","axon-messaging-5.0.0 -> axon-common-5.0.0,axon-messaging-5.0.0 -> axon-conversion-5.0.0","",""
"axon-messaging-5.0.0",,,true,,,3,768,89,60,128,55,8,"/org/axonframework/messaging/queryhandling/configuration -> /org/axonframework/common/io,/org/axonframework/messaging/core -> /org/axonframework/common/io,/org/axonframework/messaging/core/reflection -> /org/axonframework/common/io,/org/axonframework/messaging/core/interception/annotation -> /org/axonframework/common/io","axon-messaging-5.0.0 -> axon-common-5.0.0,axon-messaging-5.0.0 -> axon-conversion-5.0.0","",""
"axon-messaging-5.0.0",,,true,,,4,469,75,51,67,50,4,"/org/axonframework/messaging/queryhandling/gateway -> /org/axonframework/common/io,/org/axonframework/messaging/queryhandling/tracing -> /org/axonframework/common/io,/org/axonframework/messaging/core/interception -> /org/axonframework/common/io,/org/axonframework/messaging/core/correlation -> /org/axonframework/common/io","axon-messaging-5.0.0 -> axon-common-5.0.0","",""
"axon-messaging-5.0.0",,,true,,,5,98,14,26,8,7,2,"/org/axonframework/messaging/core/unitofwork/transaction -> /org/axonframework/common/io,/org/axonframework/messaging/core/unitofwork/transaction -> /org/axonframework/common/property,/org/axonframework/messaging/eventhandling/conversion -> /org/axonframework/common/io,/org/axonframework/messaging/eventhandling/processing/streaming -> /org/axonframework/common/io","axon-messaging-5.0.0 -> axon-common-5.0.0","",""
"axon-metrics-micrometer-5.0.0",,,false,,,1,706,108,94,1,1,1,"/org/axonframework/extension/metrics/micrometer -> /org/axonframework/extension/metrics/micrometer/reservoir","axon-metrics-micrometer-5.0.0 -> axon-metrics-micrometer-5.0.0","",""
"axon-metrics-micrometer-5.0.0",,,true,,,1,706,108,94,8,1,8,"/org/axonframework/extension/metrics/micrometer -> /org/axonframework/common,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/common/configuration,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/messaging/monitoring,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/messaging/commandhandling","axon-metrics-micrometer-5.0.0 -> axon-common-5.0.0,axon-metrics-micrometer-5.0.0 -> axon-messaging-5.0.0","",""
"axon-metrics-micrometer-5.0.0",,,true,,,2,852,97,71,9,1,9,"/org/axonframework/extension/metrics/micrometer -> /org/axonframework/common/annotation,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/common/infra,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/common/lifecycle,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/conversion","axon-metrics-micrometer-5.0.0 -> axon-common-5.0.0,axon-metrics-micrometer-5.0.0 -> axon-conversion-5.0.0,axon-metrics-micrometer-5.0.0 -> axon-messaging-5.0.0","",""
"axon-metrics-micrometer-5.0.0",,,true,,,3,768,89,60,9,1,9,"/org/axonframework/extension/metrics/micrometer -> /org/axonframework/common/util,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/common/property,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/messaging/commandhandling/annotation,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/messaging/eventhandling/annotation","axon-metrics-micrometer-5.0.0 -> axon-common-5.0.0,axon-metrics-micrometer-5.0.0 -> axon-messaging-5.0.0","",""
"axon-metrics-micrometer-5.0.0",,,true,,,4,469,75,51,4,1,4,"/org/axonframework/extension/metrics/micrometer -> /org/axonframework/common/io,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/messaging/commandhandling/gateway,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/messaging/eventhandling/gateway,/org/axonframework/extension/metrics/micrometer -> /org/axonframework/messaging/core/configuration/reflection","axon-metrics-micrometer-5.0.0 -> axon-common-5.0.0,axon-metrics-micrometer-5.0.0 -> axon-messaging-5.0.0","",""
"axon-modelling-5.0.0",,,false,,,1,706,108,94,17,6,6,"/org/axonframework/modelling/annotation -> /org/axonframework/modelling,/org/axonframework/modelling/entity -> /org/axonframework/modelling,/org/axonframework/modelling/entity/annotation -> /org/axonframework/modelling,/org/axonframework/modelling/entity/child -> /org/axonframework/modelling","axon-modelling-5.0.0 -> axon-modelling-5.0.0","",""
"axon-modelling-5.0.0",,,false,,,2,852,97,71,9,6,5,"/org/axonframework/modelling/entity -> /org/axonframework/modelling/annotation,/org/axonframework/modelling/entity/child -> /org/axonframework/modelling/annotation,/org/axonframework/modelling/configuration -> /org/axonframework/modelling/annotation,/org/axonframework/modelling/annotation -> /org/axonframework/modelling/entity","axon-modelling-5.0.0 -> axon-modelling-5.0.0","",""
"axon-modelling-5.0.0",,,false,,,3,768,89,60,5,4,3,"/org/axonframework/modelling -> /org/axonframework/modelling/entity,/org/axonframework/modelling/entity -> /org/axonframework/modelling/entity/annotation,/org/axonframework/modelling/entity/child -> /org/axonframework/modelling/entity/annotation,/org/axonframework/modelling/configuration -> /org/axonframework/modelling/entity/annotation","axon-modelling-5.0.0 -> axon-modelling-5.0.0","",""
"axon-modelling-5.0.0",,,true,,,1,706,108,94,52,7,19,"/org/axonframework/modelling -> /org/axonframework/common,/org/axonframework/modelling/annotation -> /org/axonframework/common,/org/axonframework/modelling/entity/annotation -> /org/axonframework/common,/org/axonframework/modelling/entity/child -> /org/axonframework/common","axon-modelling-5.0.0 -> axon-common-5.0.0,axon-modelling-5.0.0 -> axon-conversion-5.0.0,axon-modelling-5.0.0 -> axon-messaging-5.0.0","",""
"axon-modelling-5.0.0",,,true,,,2,852,97,71,81,7,35,"/org/axonframework/modelling/entity -> /org/axonframework/common,/org/axonframework/modelling -> /org/axonframework/common/annotation,/org/axonframework/modelling/annotation -> /org/axonframework/common/annotation,/org/axonframework/modelling/entity -> /org/axonframework/common/annotation","axon-modelling-5.0.0 -> axon-common-5.0.0,axon-modelling-5.0.0 -> axon-conversion-5.0.0,axon-modelling-5.0.0 -> axon-messaging-5.0.0","",""
"axon-modelling-5.0.0",,,true,,,3,768,89,60,44,7,20,"/org/axonframework/modelling/annotation -> /org/axonframework/common/io,/org/axonframework/modelling/entity/annotation -> /org/axonframework/common/io,/org/axonframework/modelling -> /org/axonframework/common/util,/org/axonframework/modelling/entity -> /org/axonframework/common/util","axon-modelling-5.0.0 -> axon-common-5.0.0,axon-modelling-5.0.0 -> axon-messaging-5.0.0","",""
"axon-modelling-5.0.0",,,true,,,4,469,75,51,32,5,18,"/org/axonframework/modelling -> /org/axonframework/common/io,/org/axonframework/modelling/entity -> /org/axonframework/common/io,/org/axonframework/modelling/entity/child -> /org/axonframework/common/io,/org/axonframework/modelling/configuration -> /org/axonframework/common/io","axon-modelling-5.0.0 -> axon-common-5.0.0,axon-modelling-5.0.0 -> axon-messaging-5.0.0","",""
"axon-server-connector-5.0.0",,,false,,,1,706,108,94,10,5,5,"/org/axonframework/axonserver/connector/util -> /org/axonframework/axonserver/connector,/org/axonframework/axonserver/connector/query -> /org/axonframework/axonserver/connector,/org/axonframework/axonserver/connector/event -> /org/axonframework/axonserver/connector,/org/axonframework/axonserver/connector/command -> /org/axonframework/axonserver/connector","axon-server-connector-5.0.0 -> axon-server-connector-5.0.0","",""
"axon-server-connector-5.0.0",,,false,,,2,852,97,71,10,4,4,"/org/axonframework/axonserver/connector/event -> /org/axonframework/axonserver/connector/util,/org/axonframework/axonserver/connector/util -> /org/axonframework/axonserver/connector/query,/org/axonframework/axonserver/connector/event -> /org/axonframework/axonserver/connector/query,/org/axonframework/axonserver/connector/command -> /org/axonframework/axonserver/connector/query","axon-server-connector-5.0.0 -> axon-server-connector-5.0.0","",""
"axon-server-connector-5.0.0",,,true,,,1,706,108,94,45,5,24,"/org/axonframework/axonserver/connector -> /org/axonframework/modelling,/org/axonframework/axonserver/connector -> /org/axonframework/common,/org/axonframework/axonserver/connector/util -> /org/axonframework/common,/org/axonframework/axonserver/connector/query -> /org/axonframework/common","axon-server-connector-5.0.0 -> axon-modelling-5.0.0,axon-server-connector-5.0.0 -> axon-common-5.0.0,axon-server-connector-5.0.0 -> axon-messaging-5.0.0,axon-server-connector-5.0.0 -> axon-eventsourcing-5.0.0","",""
"axon-server-connector-5.0.0",,,true,,,2,852,97,71,69,5,37,"/org/axonframework/axonserver/connector/util -> /org/axonframework/modelling,/org/axonframework/axonserver/connector/query -> /org/axonframework/modelling,/org/axonframework/axonserver/connector/event -> /org/axonframework/modelling,/org/axonframework/axonserver/connector/command -> /org/axonframework/modelling","axon-server-connector-5.0.0 -> axon-modelling-5.0.0,axon-server-connector-5.0.0 -> axon-common-5.0.0,axon-server-connector-5.0.0 -> axon-conversion-5.0.0,axon-server-connector-5.0.0 -> axon-messaging-5.0.0","",""
"axon-server-connector-5.0.0",,,true,,,3,768,89,60,86,5,40,"/org/axonframework/axonserver/connector/util -> /org/axonframework/modelling/annotation,/org/axonframework/axonserver/connector/query -> /org/axonframework/modelling/annotation,/org/axonframework/axonserver/connector/event -> /org/axonframework/modelling/annotation,/org/axonframework/axonserver/connector/command -> /org/axonframework/modelling/annotation","axon-server-connector-5.0.0 -> axon-modelling-5.0.0,axon-server-connector-5.0.0 -> axon-common-5.0.0,axon-server-connector-5.0.0 -> axon-conversion-5.0.0,axon-server-connector-5.0.0 -> axon-messaging-5.0.0","",""
"axon-server-connector-5.0.0",,,true,,,4,469,75,51,62,5,35,"/org/axonframework/axonserver/connector -> /org/axonframework/modelling/entity,/org/axonframework/axonserver/connector/event -> /org/axonframework/modelling/entity,/org/axonframework/axonserver/connector/util -> /org/axonframework/modelling/entity/annotation,/org/axonframework/axonserver/connector/query -> /org/axonframework/modelling/entity/annotation","axon-server-connector-5.0.0 -> axon-modelling-5.0.0,axon-server-connector-5.0.0 -> axon-common-5.0.0,axon-server-connector-5.0.0 -> axon-conversion-5.0.0,axon-server-connector-5.0.0 -> axon-messaging-5.0.0","",""
"axon-server-connector-5.0.0",,,true,,,5,98,14,26,33,4,19,"/org/axonframework/axonserver/connector/util -> /org/axonframework/modelling/entity,/org/axonframework/axonserver/connector/query -> /org/axonframework/modelling/entity,/org/axonframework/axonserver/connector/command -> /org/axonframework/modelling/entity,/org/axonframework/axonserver/connector/util -> /org/axonframework/modelling/entity/child","axon-server-connector-5.0.0 -> axon-modelling-5.0.0,axon-server-connector-5.0.0 -> axon-conversion-5.0.0,axon-server-connector-5.0.0 -> axon-messaging-5.0.0","",""
"axon-server-connector-5.0.0",,,true,,,6,58,6,10,30,3,10,"/org/axonframework/axonserver/connector/util -> /org/axonframework/conversion/json,/org/axonframework/axonserver/connector/query -> /org/axonframework/conversion/json,/org/axonframework/axonserver/connector/command -> /org/axonframework/conversion/json,/org/axonframework/axonserver/connector/util -> /org/axonframework/messaging/monitoring/interception","axon-server-connector-5.0.0 -> axon-conversion-5.0.0,axon-server-connector-5.0.0 -> axon-messaging-5.0.0","",""
"axon-spring-boot-autoconfigure-5.0.0",,,false,,,1,706,108,94,6,2,6,"/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/extension/springboot,/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/extension/springboot/service/connection,/org/axonframework/extension/springboot/actuator/axonserver -> /org/axonframework/extension/springboot/actuator,/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/extension/springboot/actuator/axonserver","axon-spring-boot-autoconfigure-5.0.0 -> axon-spring-boot-autoconfigure-5.0.0","",""
"axon-spring-boot-autoconfigure-5.0.0",,,false,,,2,852,97,71,1,1,1,"/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/extension/springboot/actuator","axon-spring-boot-autoconfigure-5.0.0 -> axon-spring-boot-autoconfigure-5.0.0","",""
"axon-spring-boot-autoconfigure-5.0.0",,,true,,,1,706,108,94,30,5,26,"/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/common,/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/common/jdbc,/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/common/jpa,/org/axonframework/extension/springboot/util/jpa -> /org/axonframework/common/jpa","axon-spring-boot-autoconfigure-5.0.0 -> axon-common-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-conversion-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-messaging-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-server-connector-5.0.0","",""
"axon-spring-boot-autoconfigure-5.0.0",,,true,,,2,852,97,71,57,5,32,"/org/axonframework/extension/springboot -> /org/axonframework/modelling,/org/axonframework/extension/springboot/actuator/axonserver -> /org/axonframework/modelling,/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/modelling,/org/axonframework/extension/springboot -> /org/axonframework/common","axon-spring-boot-autoconfigure-5.0.0 -> axon-modelling-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-common-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-messaging-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-server-connector-5.0.0","",""
"axon-spring-boot-autoconfigure-5.0.0",,,true,,,3,768,89,60,53,3,31,"/org/axonframework/extension/springboot -> /org/axonframework/modelling/annotation,/org/axonframework/extension/springboot/actuator/axonserver -> /org/axonframework/modelling/annotation,/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/modelling/annotation,/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/modelling/entity/annotation","axon-spring-boot-autoconfigure-5.0.0 -> axon-modelling-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-common-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-conversion-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-messaging-5.0.0","",""
"axon-spring-boot-autoconfigure-5.0.0",,,true,,,4,469,75,51,35,3,20,"/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/modelling/entity,/org/axonframework/extension/springboot -> /org/axonframework/modelling/entity/annotation,/org/axonframework/extension/springboot/actuator/axonserver -> /org/axonframework/modelling/entity/annotation,/org/axonframework/extension/springboot/autoconfig -> /org/axonframework/modelling/entity/child","axon-spring-boot-autoconfigure-5.0.0 -> axon-modelling-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-common-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-messaging-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-eventsourcing-5.0.0","",""
"axon-spring-boot-autoconfigure-5.0.0",,,true,,,5,98,14,26,20,3,9,"/org/axonframework/extension/springboot -> /org/axonframework/modelling/entity,/org/axonframework/extension/springboot/actuator/axonserver -> /org/axonframework/modelling/entity,/org/axonframework/extension/springboot -> /org/axonframework/modelling/entity/child,/org/axonframework/extension/springboot/actuator/axonserver -> /org/axonframework/modelling/entity/child","axon-spring-boot-autoconfigure-5.0.0 -> axon-modelling-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-messaging-5.0.0","",""
"axon-spring-boot-autoconfigure-5.0.0",,,true,,,6,58,6,10,28,3,10,"/org/axonframework/extension/springboot -> /org/axonframework/conversion/json,/org/axonframework/extension/springboot/actuator/axonserver -> /org/axonframework/conversion/json,/org/axonframework/extension/springboot -> /org/axonframework/messaging/monitoring/interception,/org/axonframework/extension/springboot/actuator/axonserver -> /org/axonframework/messaging/monitoring/interception","axon-spring-boot-autoconfigure-5.0.0 -> axon-conversion-5.0.0,axon-spring-boot-autoconfigure-5.0.0 -> axon-messaging-5.0.0","",""
"axon-test-5.0.0",,,false,,,1,706,108,94,4,2,3,"/org/axonframework/test/fixture -> /org/axonframework/test,/org/axonframework/test/matchers -> /org/axonframework/test,/org/axonframework/test/fixture -> /org/axonframework/test/util,/org/axonframework/test/fixture -> /org/axonframework/test/matchers","axon-test-5.0.0 -> axon-test-5.0.0","",""
"axon-test-5.0.0",,,true,,,1,706,108,94,26,5,13,"/org/axonframework/test -> /org/axonframework/common,/org/axonframework/test/fixture -> /org/axonframework/common,/org/axonframework/test/util -> /org/axonframework/common,/org/axonframework/test/server -> /org/axonframework/common","axon-test-5.0.0 -> axon-common-5.0.0,axon-test-5.0.0 -> axon-messaging-5.0.0,axon-test-5.0.0 -> axon-eventsourcing-5.0.0","",""
"axon-test-5.0.0",,,true,,,2,852,97,71,28,4,18,"/org/axonframework/test -> /org/axonframework/common/annotation,/org/axonframework/test/matchers -> /org/axonframework/common/annotation,/org/axonframework/test -> /org/axonframework/common/util,/org/axonframework/test/matchers -> /org/axonframework/common/infra","axon-test-5.0.0 -> axon-common-5.0.0,axon-test-5.0.0 -> axon-conversion-5.0.0,axon-test-5.0.0 -> axon-messaging-5.0.0,axon-test-5.0.0 -> axon-eventsourcing-5.0.0","",""
"axon-test-5.0.0",,,true,,,3,768,89,60,40,4,24,"/org/axonframework/test/fixture -> /org/axonframework/modelling/annotation,/org/axonframework/test/fixture -> /org/axonframework/modelling/entity/annotation,/org/axonframework/test -> /org/axonframework/common/io,/org/axonframework/test/fixture -> /org/axonframework/common/util","axon-test-5.0.0 -> axon-modelling-5.0.0,axon-test-5.0.0 -> axon-common-5.0.0,axon-test-5.0.0 -> axon-conversion-5.0.0,axon-test-5.0.0 -> axon-messaging-5.0.0","",""
"axon-test-5.0.0",,,true,,,4,469,75,51,25,4,12,"/org/axonframework/test/fixture -> /org/axonframework/modelling,/org/axonframework/test/fixture -> /org/axonframework/modelling/entity,/org/axonframework/test/fixture -> /org/axonframework/modelling/entity/child,/org/axonframework/test/fixture -> /org/axonframework/modelling/repository","axon-test-5.0.0 -> axon-modelling-5.0.0,axon-test-5.0.0 -> axon-common-5.0.0,axon-test-5.0.0 -> axon-messaging-5.0.0","",""
"axon-tracing-opentelemetry-5.0.0",,,true,,,1,706,108,94,3,1,3,"/org/axonframework/extension/tracing/opentelemetry -> /org/axonframework/common,/org/axonframework/extension/tracing/opentelemetry -> /org/axonframework/messaging/core,/org/axonframework/extension/tracing/opentelemetry -> /org/axonframework/messaging/tracing","axon-tracing-opentelemetry-5.0.0 -> axon-common-5.0.0,axon-tracing-opentelemetry-5.0.0 -> axon-messaging-5.0.0","",""
