"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_90_Summary.cypher"
"org.axonframework.eventsourcing","eventsourcing",0.19823532529660415,0.1889620620884948,62.666666666666664,0,0.07113821138211382,0.05537659150176407,0.029532317274938286,0.09455931227803153,40,144,""
"org.axonframework.eventsourcing.annotation","annotation",0.1715035755981244,0.16660330483864627,166.7857142857143,0,0.08265582655826557,0.0733739837398374,0.024731920441830542,0.1045712641788698,17,95,""
"org.axonframework.eventsourcing.annotation.reflection","reflection",0.15809877507848236,0.15584164390998498,14.833333333333332,0,0.0562330623306233,0.050602747406784415,0.0059968382318022154,0.1334745570161457,8,198,""
"org.axonframework.eventsourcing.snapshot.inmemory","inmemory",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.027371864759777077,0,3,""
"org.axonframework.eventsourcing.snapshot.store","store",0.1530840343807978,0.15293491150836427,73.33333333333333,0,0.036585365853658534,0.03387533875338754,0.016557812185074086,0.0755987749196314,6,32,""
"org.axonframework.eventsourcing.snapshot.api","api",0.3904643369471159,0.3314986000131719,0,0,0.07113821138211382,0.04515322076297686,0.02413840259910071,0.03969866966192637,24,16,""
"org.axonframework.eventsourcing.handler","handler",0.20200649187513256,0.1912145693304444,12,0,0.05352303523035231,0.04192799070847851,0.01471867619712413,0.114829809569653,10,377,""
"org.axonframework.eventsourcing.eventstore","eventstore",0.46339022990455003,0.36298175542676375,189.83333333333331,0,0.12601626016260162,0.11288305190744215,0.07267860249884064,0.13569303527981463,244,714,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",0.1519318181818182,0.1518445922296115,0,0,0.008130081300813009,0.008130081300813009,0.009295992408278756,0.09432251416500001,12,404,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.1599257126866115,13,1213,""
"org.axonframework.eventsourcing.configuration","configuration",0.15000000000000002,0.15000000000000002,0,7.85,0,0,0,0.16210103397082054,31,1647,""
"org.axonframework.conversion","conversion",1.5925221474754492,1.1288639754137695,38.650000000000006,0,0.4986449864498645,0.4407460545193687,0.16527099330114162,0.06121120574468581,682,30,""
"org.axonframework.conversion.jackson","jackson",0.15154345069098427,0.1514682459881539,0,0,0.03143631436314363,0.025328330206378986,0.008043405757787645,0.04673567692766717,5,21,""
"org.axonframework.conversion.converter","converter",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.009477779761186836,0,7,""
"org.axonframework.conversion.jackson2","jackson2",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.04673567692766717,4,21,""
"org.axonframework.conversion.avro","avro",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.07068898550587265,19,49,""
"org.axonframework.update","update",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.055368378944740136,7,100,""
"org.axonframework.update.detection","detection",0.1603779069767442,0.15967564259485925,1,0,0.008130081300813009,0.008130081300813009,0.0031752051033903743,0.020416036035716657,4,5,""
"org.axonframework.update.common","common",0.15741279069767444,0.15691117328204235,0,0,0.008130081300813009,0.008130081300813009,0.0031752051033903743,0.020166806302213118,1,1,""
"org.axonframework.update.api","api",0.32835174418604657,0.2910737288288886,0,0,0.016260162601626018,0.016260162601626018,0.004346001558824032,0.020166806302213118,18,11,""
"org.axonframework.update.configuration","configuration",0.15593023255813956,0.15552893862563388,0,0,0.008130081300813009,0.008130081300813009,0.0031752051033903743,0.020166806302213118,15,19,""
"io.axoniq.framework.springboot","springboot",0.18096428571428574,0.17842923630209437,0,0,0.008130081300813009,0.008130081300813009,0.0016220317291704386,0.002056237942457791,11,6,""
"io.axoniq.framework.springboot.service.connection","connection",0.1518214285714286,0.1516723080177703,0,0,0.008130081300813009,0.008130081300813009,0.0016220317291704386,0,5,4,""
"io.axoniq.framework.springboot.actuator","actuator",0.20533500000000005,0.17445312604807878,0,0,0.012195121951219513,0.01084010840108401,0.0001183079550810413,0,2,0,""
"io.axoniq.framework.springboot.actuator.axonserver","axonserver",0.16275000000000003,0.16170615612439182,3,0,0.008130081300813009,0.008130081300813009,0.0016220317291704386,0.0020630225373819066,2,3,""
"io.axoniq.framework.springboot.autoconfig","autoconfig",0.15000000000000002,0.15000000000000002,0,2.539999999999999,0,0,0,0.02828455627801987,5,135,""
"org.axonframework.modelling","modelling",0.23332475751579645,0.22273312395188238,74.49999999999999,0,0.11639566395663958,0.0806555684604465,0.05950653955942675,0.11983028759702154,125,182,""
"org.axonframework.modelling.annotation","annotation",0.16748390538108848,0.16524254678040207,105.95238095238095,0,0.09823848238482384,0.08195646472593758,0.0326938874670409,0.12110667499296435,13,314,""
"org.axonframework.modelling.entity","entity",0.21101071959235357,0.20226328362038773,24.5,0,0.07926829268292683,0.05908489317451314,0.029729997399308893,0.09564419783529389,115,800,""
"org.axonframework.modelling.entity.annotation","annotation",0.16802033912734948,0.16480697563953592,66.23809523809524,0,0.08468834688346882,0.07156761708462155,0.0222379234858745,0.1836046959904376,48,896,""
"org.axonframework.modelling.entity.child","child",0.19054984504456263,0.1876193171960809,0,0,0.07113821138211382,0.05774205469327421,0.01601405946301072,0.11825398487358157,89,242,""
"org.axonframework.modelling.configuration","configuration",0.16931818181818184,0.16844592229611483,0,0,0.008130081300813009,0.008130081300813009,0.009295992408278756,0.054464043137022654,36,585,""
"org.axonframework.modelling.repository","repository",0.27963651206674606,0.25715508284765454,45.33333333333333,0,0.10311653116531165,0.07528678026506293,0.03714390788480936,0.08855461680464849,79,56,""
"org.axonframework.extension.metrics.micrometer","micrometer",0.25200000000000006,0.19536585365853662,32,0,0.008130081300813009,0.008130081300813009,0.0006014118272638418,0.09624096147029466,19,232,""
"org.axonframework.extension.metrics.micrometer.springboot","springboot",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.01048725889179167,5,13,""
"org.axonframework.extension.metrics.micrometer.reservoir","reservoir",0.18836417910447764,0.17720752386118888,0,0,0.012195121951219513,0.01084010840108401,0.005519121163374891,0,2,0,""
"org.axonframework.test","test",0.273958129157428,0.25330979890691957,12.5,0,0.024390243902439025,0.024390243902439025,0.016417970907764496,0.05422774099923642,8,13,""
"org.axonframework.test.fixture","fixture",0.17390625000000004,0.17000421762969214,44.5,0,0.008130081300813009,0.008130081300813009,0.002592671665787763,0.16656705721422602,134,1079,""
"org.axonframework.test.extension","extension",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.04521031637211329,5,11,""
"org.axonframework.test.util","util",0.15288429878048784,0.15273626701354046,4,0,0.012195121951219513,0.01084010840108401,0.00955210501378729,0.12139993321114068,23,164,""
"org.axonframework.test.matchers","matchers",0.16586364329268297,0.16504946857447242,1,0,0.012195121951219513,0.01084010840108401,0.00955210501378729,0.07451482018539095,35,47,""
"org.axonframework.extension.tracing.opentelemetry","opentelemetry",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.05003489448517646,5,37,""
"org.axonframework.messaging.monitoring","monitoring",0.29815833768924704,0.26968407745926676,62.25,0,0.09485094850948511,0.08005003126954348,0.06034417620455401,0.05820932985578284,81,22,""
"org.axonframework.messaging.monitoring.interception","interception",0.15771725345492124,0.15734122994076952,0,0,0.03143631436314363,0.025328330206378986,0.008043405757787645,0.08002299407461708,5,500,""
"org.axonframework.messaging.monitoring.configuration","configuration",0.1809638190621795,0.17553322657251796,4.75,0,0.052168021680216795,0.04277129727819017,0.022862397316423415,0.1292148150863883,21,439,""
"org.axonframework.messaging.commandhandling","commandhandling",0.6369891276232625,0.5490585890231613,31.666666666666664,0,0.389159891598916,0.2965867984671036,0.16074029835706738,0.0980323965658353,1148,297,""
"org.axonframework.messaging.commandhandling.annotation","annotation",0.16598754802420757,0.1630039389692166,231.28095238095239,0,0.287940379403794,0.26298907520325204,0.029189804078009664,0.1476508112325478,13,437,""
"org.axonframework.messaging.commandhandling.interception","interception",0.1530869013819685,0.15293649197630782,0,0,0.03143631436314363,0.025328330206378986,0.008043405757787645,0.12049874599199574,6,499,""
"org.axonframework.messaging.commandhandling.gateway","gateway",0.15642388700350168,0.15593300789356143,0.3333333333333333,0,0.2181571815718157,0.19977805119297484,0.016510722632157717,0.10988046557862903,20,191,""
"org.axonframework.messaging.commandhandling.retry","retry",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.09809517764945627,0,168,""
"org.axonframework.messaging.commandhandling.tracing","tracing",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.09881609830179923,7,156,""
