"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.messaging.core","core",0.4366070557432246,0.10968906737883144,13384,398,""
"org.axonframework.common","common",0.4176914004459883,0,975,31,""
"org.axonframework.messaging.core.unitofwork","unitofwork",0.39186343135919754,0.0819925181835827,11801,109,""
"org.axonframework.common.annotation","annotation",0.35166338459642765,0.02395330857820547,4318,5,""
"org.axonframework.common.infra","infra",0.29802987987809054,0.03440607836376787,1333,27,""
"org.axonframework.messaging.eventhandling","eventhandling",0.2679128165697277,0.12351017620481576,3263,702,""
"org.axonframework.common.configuration","configuration",0.18227260906427006,0.06231762445947095,3499,362,""
"org.axonframework.conversion","conversion",0.16527099330114162,0.06121120574468581,682,30,""
"org.axonframework.messaging.commandhandling","commandhandling",0.16074029835706738,0.0980323965658353,1148,297,""
"org.axonframework.messaging.core.annotation","annotation",0.13605403917986453,0.10058561741903627,509,470,""
"org.axonframework.messaging.core.conversion","conversion",0.11189118199415087,0.07177373977136597,72,21,""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token",0.10723990136159958,0.0584691511830911,461,19,""
"org.axonframework.messaging.eventhandling.conversion","conversion",0.08916471839657902,0.06851626031320732,18,35,""
"org.axonframework.messaging.queryhandling","queryhandling",0.07795182961615829,0.1324180936255099,443,533,""
"org.axonframework.eventsourcing.eventstore","eventstore",0.07267860249884064,0.13569303527981463,244,714,""
"org.axonframework.messaging.eventstreaming","eventstreaming",0.07043913439605828,0.09297737278273098,300,105,""
"org.axonframework.messaging.monitoring","monitoring",0.06034417620455401,0.05820932985578284,81,22,""
"org.axonframework.modelling","modelling",0.05950653955942675,0.11983028759702154,125,182,""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting",0.05391428741933975,0.13554624328597867,117,234,""
"org.axonframework.messaging.eventhandling.replay","replay",0.047981821180009085,0.12262195884613092,57,197,""
"org.axonframework.messaging.eventhandling.processing","processing",0.046322489289749164,0.13607869629122468,14,211,""
