"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"axon-eventsourcing-5.1.1","axon-eventsourcing-5.1.1","embeddingsFastRandomProjection","-0.16141996,0.57678646,-0.7656528,0.11426105,-0.12104352,0.06548776,-0.07852169,-0.271322,-0.21935719,0.47293943,-0.3224182,-0.23188537,0.9912068,-0.38341177,0.07735295,-0.94302297",""
"axon-update-5.1.1","axon-update-5.1.1","embeddingsFastRandomProjection","-0.117649384,0.3655961,-0.62208474,0.09228067,-0.09330371,-0.040288076,-0.055330306,-0.32574797,-0.16845807,0.28802136,-0.118632704,-0.17731823,0.68448913,-0.33507222,0.07480545,-0.7601136",""
"axon-tracing-opentelemetry-5.1.1","axon-tracing-opentelemetry-5.1.1","embeddingsFastRandomProjection","-0.13007495,0.45974982,-0.56863534,0.08832402,-0.09776966,0.054303207,-0.06381821,-0.17096779,-0.17603733,0.37564173,-0.29074484,-0.18619134,0.78997505,-0.2741018,0.070805684,-0.70735615",""
"axoniq-spring-boot-autoconfigure-5.1.1","axoniq-spring-boot-autoconfigure-5.1.1","embeddingsFastRandomProjection","-0.15227953,0.5354359,-0.8447563,0.1167898,-0.112577885,0.026890676,-0.07277429,-0.3984064,-0.21471894,0.4347441,-0.20248318,-0.22634149,0.94301105,-0.4513071,0.06434612,-1.0231242",""
"axon-common-5.1.1","axon-common-5.1.1","embeddingsFastRandomProjection","-0.1353964,0.5398571,-0.6704997,0.08842307,-0.10026607,0.11459775,-0.06708302,-0.19110592,-0.18927388,0.44783387,-0.3011589,-0.1998541,0.88925093,-0.35090834,0.06734887,-0.8110422",""
"axon-test-5.1.1","axon-test-5.1.1","embeddingsFastRandomProjection","-0.15720166,0.538122,-0.70155233,0.10956451,-0.1194814,0.038839713,-0.076567054,-0.24140257,-0.21492288,0.4360931,-0.32071954,-0.22711772,0.9418472,-0.34269688,0.09004399,-0.8720193",""
"axon-conversion-5.1.1","axon-conversion-5.1.1","embeddingsFastRandomProjection","-0.15610705,0.5520345,-0.7215346,0.107608534,-0.11736308,0.055515304,-0.076289766,-0.24566755,-0.215803,0.4491338,-0.31974316,-0.2279211,0.95559096,-0.35815376,0.084913105,-0.8896643",""
"axon-metrics-micrometer-5.1.1","axon-metrics-micrometer-5.1.1","embeddingsFastRandomProjection","-0.1472059,0.5084677,-0.6451828,0.10170868,-0.11138068,0.045683026,-0.0718819,-0.20885915,-0.19956106,0.41364706,-0.31520367,-0.21101531,0.8837826,-0.31112695,0.082086466,-0.8039622",""
"axon-server-connector-5.1.1","axon-server-connector-5.1.1","embeddingsFastRandomProjection","-0.15956828,0.5693959,-0.76931524,0.10731949,-0.12123187,0.049787894,-0.07822234,-0.27410588,-0.22926438,0.45881727,-0.30140752,-0.24159178,0.99100935,-0.39724544,0.099883884,-0.93774235",""
"axon-modelling-5.1.1","axon-modelling-5.1.1","embeddingsFastRandomProjection","-0.16456851,0.570384,-0.7807489,0.11429968,-0.12561172,0.035251126,-0.080172524,-0.29114804,-0.23226453,0.45915067,-0.30349144,-0.24496096,1.0019534,-0.39827538,0.100646034,-0.9585097",""
"axon-messaging-5.1.1","axon-messaging-5.1.1","embeddingsFastRandomProjection","-0.11734897,0.45919448,-0.7116967,0.083191365,-0.088983685,0.0616223,-0.05693522,-0.31179893,-0.1739743,0.37542576,-0.14099774,-0.18292989,0.7791948,-0.41226238,0.061727323,-0.8402244",""
