"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.messaging.commandhandling","commandhandling","embeddingsFastRandomProjection","-0.14547394,-0.25169936,-0.43682492,0.31832895,0.21747628,0.0016445797,-0.4182073,0.15034993,0.071735516,0.12622942,0.044915963,0.15618728,-0.3397405,-0.48180127,0.03037285,0.3251845,0.34252453,0.5080142,0.1448587,0.6448339,0.66332936,0.65856224,-0.087156415,0.2132865,-0.06268289,0.10273528,0.31588587,-0.28473476,-0.2021426,-0.21580696,-0.7802261,-0.15397197",""
"org.axonframework.messaging.commandhandling.interception","interception","embeddingsFastRandomProjection","-0.17823108,-0.23296991,-0.51665497,0.2895535,0.12519273,0.048980247,-0.46092746,0.2813701,0.11342766,0.013161421,-0.0035059452,0.0739672,-0.28813642,-0.3358904,-0.047048647,0.30429828,0.24260408,0.45710492,0.104983546,0.5381302,0.6034344,0.6392878,-0.057372555,0.3281874,-0.03932146,0.18527666,0.35310015,-0.14393097,-0.0940894,-0.18513386,-0.64180106,-0.18281941",""
"org.axonframework.messaging.commandhandling.retry","retry","embeddingsFastRandomProjection","-0.17901972,-0.23631708,-0.5197046,0.32383078,0.2008183,0.04995646,-0.5560309,0.26880726,0.10734528,0.058270156,0.03764887,0.037680708,-0.30141082,-0.34205994,-0.045438513,0.30891958,0.2824768,0.44382495,0.103232026,0.5826944,0.65061444,0.6609289,-0.09452234,0.27288347,-0.037911933,0.19961666,0.336039,-0.16056249,-0.08614004,-0.15597895,-0.6720276,-0.1851033",""
"org.axonframework.messaging.commandhandling.tracing","tracing","embeddingsFastRandomProjection","-0.23358586,-0.17565037,-0.49449784,0.37655145,0.2324357,0.07016069,-0.5785254,0.30525923,0.10300521,0.09517259,0.075131014,0.049286045,-0.25394002,-0.23635627,-0.011130318,0.22838393,0.27102318,0.4079023,0.030040301,0.65866137,0.6110269,0.742537,-0.17825311,0.19860655,-0.019532274,0.21304187,0.2984091,-0.1757311,-0.01953876,-0.18320051,-0.6491042,-0.19381155",""
"org.axonframework.messaging.commandhandling.gateway","gateway","embeddingsFastRandomProjection","-0.14108765,-0.23095205,-0.51173043,0.27431202,0.11638831,0.0594822,-0.46821398,0.27922332,0.104907155,-0.0015978515,-0.013727933,0.078550026,-0.29529506,-0.3277726,-0.037906945,0.28061995,0.23935917,0.47509986,0.091684125,0.5616298,0.6299682,0.6337254,-0.036376238,0.3285428,-0.028348945,0.18209907,0.36665237,-0.14913951,-0.091308996,-0.22169991,-0.6163954,-0.1817913",""
"org.axonframework.messaging.commandhandling.annotation","annotation","embeddingsFastRandomProjection","-0.22821754,-0.21846654,-0.39393276,0.37019312,0.14543548,-0.062057026,-0.5337776,0.1689827,0.09532836,0.10966996,0.08942635,0.13383903,-0.27424297,-0.25915566,0.07534,0.2397769,0.33091474,0.48101467,0.25530875,0.7386457,0.49113917,0.7321497,-0.16247651,0.38431737,-0.052922934,0.19465643,0.46772683,-0.29602766,-0.100963,-0.003731234,-0.714388,-0.23253301",""
"org.axonframework.messaging.commandhandling.configuration","configuration","embeddingsFastRandomProjection","-0.22700942,-0.3138672,-0.2867983,0.3874017,0.15058734,0.017399363,-0.5400539,0.040501926,0.22559687,0.0973369,0.056763418,0.1742683,-0.52334225,-0.20085356,0.11868122,0.15493311,0.26500848,0.5016291,0.2687444,0.70959026,0.56230474,0.5435246,-0.05251333,0.34353396,0.0663716,0.24025401,0.352329,-0.21549904,-0.23406623,-0.070871174,-0.5984158,-0.11442057",""
"org.axonframework.messaging.eventhandling","eventhandling","embeddingsFastRandomProjection","-0.32599342,-0.3448725,-0.6536732,0.408023,0.071899615,0.16002233,-0.2964273,-0.028370412,0.20956177,0.17526805,0.120141745,-0.118905395,-0.2902806,-0.35052252,-0.1822159,0.31258196,0.39443153,0.23007506,0.36818135,0.23686239,0.572268,0.664807,-0.07463403,0.30610734,-0.17182806,0.23417467,0.4299333,-0.2365481,-0.40526998,0.1912131,-0.80000424,-0.15234098",""
"org.axonframework.messaging.eventhandling.conversion","conversion","embeddingsFastRandomProjection","-0.36451942,-0.28963935,-0.6578326,0.23717688,-0.026425447,0.009928368,0.00456132,-0.09708631,0.31242958,0.28676817,0.18959019,0.19874144,-0.56959397,-0.08883418,0.049975403,-0.00922019,0.3564772,0.3268327,0.21531582,0.51695395,0.62146753,0.49903092,-0.18713948,0.43503928,-0.0297755,0.12244312,0.4036711,-0.20946194,-0.43760377,0.018321484,-0.58092743,-0.11037586",""
"org.axonframework.messaging.eventhandling.interception","interception","embeddingsFastRandomProjection","-0.22103362,-0.25043428,-0.6405619,0.3641129,0.11743893,0.1979239,-0.4081056,0.07988587,0.19438681,0.096419916,0.041467592,-0.05649198,-0.2971543,-0.3114434,-0.2576182,0.40573874,0.41849965,0.26922226,0.23045385,0.31338662,0.45723706,0.5941825,-0.032716423,0.33220553,-0.18031394,0.28576073,0.42462283,-0.21361665,-0.3540524,0.26571625,-0.82922757,-0.108217865",""
"org.axonframework.messaging.eventhandling.tracing","tracing","embeddingsFastRandomProjection","-0.30733213,-0.10978025,-0.59161943,0.4172884,0.14871389,0.10723419,-0.34264272,0.30280957,0.11994922,0.119388595,0.16595961,0.05551244,-0.18129052,-0.19553897,-0.122791424,0.065641776,0.314928,0.26754546,0.05876386,0.590043,0.4176114,0.8618162,-0.21680951,0.22458631,-0.07197051,0.21159196,0.3959335,-0.22125307,-0.114535384,-0.020129351,-0.7011579,-0.13354576",""
"org.axonframework.messaging.eventhandling.replay","replay","embeddingsFastRandomProjection","-0.15719339,-0.2591332,-0.5400619,0.2945025,0.06636899,0.14675692,-0.3202259,0.17881577,0.14717221,-0.053037018,0.004009083,-0.087506235,-0.23566835,-0.3371746,-0.22958502,0.24821687,0.26897302,0.3243424,0.22410426,0.42761874,0.52286375,0.66486037,0.0359222,0.36746472,-0.09766433,0.2052106,0.5046499,-0.20398507,-0.182475,0.01214315,-0.6997638,-0.17470038",""
"org.axonframework.messaging.eventhandling.replay.annotation","annotation","embeddingsFastRandomProjection","-0.25251687,-0.18542574,-0.44754937,0.31224674,0.054552764,-0.055575937,-0.43284523,0.156927,0.06149518,0.16754687,0.17505781,-0.049950406,-0.06260801,-0.27405557,-0.103654005,0.22047171,0.33878326,0.19299892,0.41571814,0.5231035,0.35478035,0.75295603,-0.12124781,0.34130657,-0.1296365,0.20083049,0.5545868,-0.30581975,-0.15435643,0.23747739,-0.7585168,-0.24708274",""
"org.axonframework.messaging.eventhandling.gateway","gateway","embeddingsFastRandomProjection","-0.1550216,-0.2350525,-0.6440036,0.26357546,0.07433946,0.06383379,-0.31948206,0.22429472,0.11730656,0.089166984,0.057534352,0.048399232,-0.30561817,-0.38310495,-0.13414729,0.28151938,0.32604223,0.31530452,0.1749715,0.47741207,0.5573106,0.6458667,-0.00529024,0.40460825,-0.11126624,0.18094735,0.42980766,-0.15126842,-0.25841492,0.01898899,-0.7409308,-0.15305077",""
"org.axonframework.messaging.eventhandling.processing","processing","embeddingsFastRandomProjection","-0.28708097,-0.24109223,-0.53487414,0.47497618,0.109957784,0.40192652,-0.40880775,-0.13649273,0.34191823,0.009201281,0.045974236,-0.2601678,-0.1949013,-0.15799868,-0.38208845,0.44768173,0.4467519,0.1859609,0.27733088,0.03839966,0.2610675,0.4606066,-0.09658287,0.23448236,-0.17555627,0.39739698,0.4084467,-0.26468563,-0.36690393,0.5095398,-0.77326,-0.036065765",""
"org.axonframework.messaging.eventhandling.processing.subscribing","subscribing","embeddingsFastRandomProjection","-0.3388508,-0.40092745,-0.55621016,0.41554445,0.09606972,0.2372816,-0.1958503,-0.20056197,0.38250417,0.06134539,0.051673118,-0.0041609257,-0.45499855,0.024233785,-0.03762184,0.1880117,0.23723543,0.19954559,0.39656717,0.30443352,0.30147868,0.31245276,-0.09867474,0.40980577,-0.07851446,0.34304377,0.43712744,-0.2093109,-0.46414852,0.34281754,-0.62874496,-0.13628672",""
"org.axonframework.messaging.eventhandling.processing.errorhandling","errorhandling","embeddingsFastRandomProjection","-0.27188137,-0.23970875,-0.42552215,0.47870025,0.1297109,0.45526305,-0.3587463,-0.2207951,0.36919147,-0.060870938,0.004422255,-0.27319527,-0.18391725,-0.016433463,-0.35812417,0.46156728,0.36590305,0.112986565,0.30472857,-0.06819927,0.089007385,0.29718316,-0.07429397,0.22122502,-0.17977443,0.43034875,0.37283117,-0.25937152,-0.3652732,0.5900893,-0.65161395,-0.020808104",""
"org.axonframework.messaging.eventhandling.processing.streaming","streaming","embeddingsFastRandomProjection","-0.34478977,-0.22827247,-0.66545486,0.36187726,-0.032449335,0.34532455,-0.15666816,-0.21101724,0.39984298,0.23524259,0.17306098,-0.3887775,-0.25998694,-0.17386952,-0.38990122,0.24522021,0.49831563,0.06323723,0.20948237,-0.013074404,0.45989805,0.35951942,-0.21498951,0.23042957,-0.12305787,0.33719704,0.33465618,-0.18271852,-0.3984322,0.41591614,-0.72759706,-0.048357096",""
"org.axonframework.messaging.eventhandling.processing.streaming.segmenting","segmenting","embeddingsFastRandomProjection","-0.18223976,-0.1709047,-0.24611375,0.45270514,0.061017744,0.49462032,-0.41589442,-0.27662155,0.33806187,-0.12972862,0.028767161,-0.4315362,-0.08426547,-0.06779526,-0.42375618,0.47247332,0.41119576,0.08267182,0.2168218,-0.18979868,0.071646646,0.26220688,-0.0529222,0.13891977,-0.15524638,0.4109482,0.31529638,-0.23135035,-0.2489363,0.5016937,-0.6245768,0.01864909",""
"org.axonframework.messaging.eventhandling.processing.streaming.pooled","pooled","embeddingsFastRandomProjection","-0.2003936,-0.18809977,-0.3448619,0.47191268,0.06284714,0.47225016,-0.3720591,-0.2186743,0.372453,-0.12017763,0.051652297,-0.4086519,-0.118927896,-0.08228099,-0.35936004,0.40421724,0.38853407,0.10956679,0.2161905,-0.08480685,0.13943875,0.30085546,-0.06949492,0.22395161,-0.1363264,0.42242172,0.38046077,-0.2181887,-0.26242033,0.47750401,-0.6220607,-0.0028219633",""
"org.axonframework.messaging.eventhandling.processing.streaming.token","token","embeddingsFastRandomProjection","-0.35051456,-0.23080993,-0.5025532,0.3912376,-0.060401052,0.39961624,-0.27681863,-0.24734485,0.39776337,0.1551587,0.12613177,-0.47331402,-0.2348884,-0.16389863,-0.4634897,0.32739806,0.48156396,0.01791726,0.21673162,-0.09469211,0.39888784,0.33159357,-0.12113111,0.21870506,-0.15538943,0.39759302,0.3169886,-0.22253728,-0.41152206,0.42921174,-0.7327589,-0.02639921",""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store","store","embeddingsFastRandomProjection","-0.08747175,-0.15744889,-0.05603656,0.43388566,0.008838963,0.52979666,-0.49972183,-0.42070663,0.31550986,-0.2337279,0.022689836,-0.56129575,-0.0021209354,0.011788258,-0.41937256,0.4555131,0.4417593,0.044938337,0.13643812,-0.27625555,0.03681916,0.19158702,-0.039652582,0.020429805,-0.1808829,0.41908205,0.2372697,-0.17269754,-0.1816783,0.4359563,-0.6371822,0.013791136",""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory","inmemory","embeddingsFastRandomProjection","-0.14395589,-0.16573663,-0.19394383,0.48480725,0.04200394,0.53880644,-0.47676277,-0.3315371,0.3435595,-0.18715186,0.05227388,-0.48416388,-0.039091416,-0.037157055,-0.44680187,0.4945829,0.40478525,0.06223575,0.228885,-0.24836177,0.032661494,0.27188957,-0.07224332,0.11211276,-0.14477034,0.45069566,0.28196806,-0.26538336,-0.2261107,0.5054734,-0.61557865,0.030908495",""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","jdbc","embeddingsFastRandomProjection","-0.049646407,-0.18775281,-0.12308011,0.45915186,0.038196564,0.5160241,-0.5134187,-0.39862916,0.27540177,-0.228816,0.025521362,-0.44180202,-0.01724884,-0.0056967437,-0.41555032,0.49473488,0.37288156,0.04629739,0.24370435,-0.25183767,0.01047924,0.27422473,-0.08320692,-0.0104428455,-0.14312077,0.43885183,0.17035194,-0.27866548,-0.19215563,0.42065388,-0.56281614,0.022003476",""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","jpa","embeddingsFastRandomProjection","-0.10234557,-0.1603512,-0.15025651,0.47890165,0.045636557,0.52759564,-0.4700383,-0.33610147,0.32929748,-0.20968613,0.03359509,-0.46011803,-0.035020165,-0.023180533,-0.42923868,0.4630766,0.38542017,0.06537712,0.2167471,-0.23139566,0.025583807,0.2688933,-0.060661744,0.09337804,-0.13356848,0.43936375,0.26959318,-0.25986463,-0.2061369,0.46051544,-0.57619125,0.031462464",""
"org.axonframework.messaging.eventhandling.processing.streaming.token.annotation","annotation","embeddingsFastRandomProjection","-0.34436598,-0.20268896,-0.61858445,0.29941112,-0.044508766,0.16991848,-0.4254523,0.09026178,0.1688648,0.11017778,0.22478408,-0.28511882,-0.10204024,-0.294212,-0.2176661,0.39032924,0.3822649,0.21904975,0.29740536,0.22161561,0.36961624,0.5300875,-0.14848413,0.37119284,-0.15499792,0.2797675,0.45225912,-0.26077533,-0.21146002,0.3561758,-0.7859651,-0.14135867",""
"org.axonframework.messaging.eventhandling.annotation","annotation","embeddingsFastRandomProjection","-0.16392492,-0.17467262,-0.36972636,0.30625558,0.07703415,-0.19230051,-0.41466057,0.21733919,-0.0039252266,0.1827087,0.150242,0.09755565,-0.13949047,-0.24470767,0.057718813,0.17037229,0.32114318,0.25530687,0.44403517,0.73269445,0.3051807,0.7730838,-0.115276046,0.4328037,-0.15309802,0.18061957,0.56792796,-0.30911607,-0.08734565,0.13866721,-0.71515805,-0.28084287",""
"org.axonframework.messaging.eventhandling.configuration","configuration","embeddingsFastRandomProjection","-0.28876847,-0.26555455,-0.4089241,0.4752097,0.11027064,0.37049398,-0.37343454,-0.23701939,0.37506008,-0.018839851,0.02563584,-0.11619151,-0.2986601,-0.007390014,-0.24381202,0.3780495,0.38096032,0.24334872,0.32166737,0.09792933,0.15568806,0.37753832,-0.081123926,0.2662449,-0.14359035,0.3984755,0.36820436,-0.26813295,-0.41183358,0.5383873,-0.66464716,-0.0005883239",""
"org.axonframework.messaging.core","core","embeddingsFastRandomProjection","-0.21486324,-0.22198276,-0.6355015,0.30011845,0.18694903,0.03354826,-0.4118569,0.13010404,0.12578732,0.20020485,0.19161174,0.003114622,-0.28597906,-0.32255825,-0.10081994,0.19567804,0.40399975,0.30921513,0.21099883,0.49848115,0.5599971,0.693343,-0.17338572,0.30214354,-0.07603919,0.19273937,0.38006255,-0.21992467,-0.21198305,0.0021905769,-0.7383682,-0.11799024",""
"org.axonframework.messaging.core.unitofwork","unitofwork","embeddingsFastRandomProjection","-0.24981993,-0.2653733,-0.53938043,0.43080646,0.1632691,0.23718232,-0.44738007,-0.005110793,0.23128653,0.06108761,0.095368974,-0.15526366,-0.24165839,-0.29091704,-0.2533933,0.40614098,0.4466192,0.26102567,0.33549303,0.2692421,0.3869673,0.63681847,-0.105585344,0.31325448,-0.15295467,0.34378082,0.47551328,-0.28423902,-0.26217178,0.24715394,-0.8108268,-0.06060824",""
"org.axonframework.messaging.core.unitofwork.transaction","transaction","embeddingsFastRandomProjection","-0.13633889,-0.24058336,-0.2910842,0.35051608,-0.040754512,0.36306775,-0.43348283,-0.3637343,0.30175507,-0.031151824,0.14553636,-0.3853513,-0.21586707,-0.08989666,-0.28213942,0.37069687,0.5290694,0.094257005,0.1396448,-0.0078540705,0.36672342,0.34218732,-0.100497894,0.14436701,-0.17840698,0.3840171,0.2735553,-0.1282875,-0.321441,0.29466587,-0.8038801,-0.0664317",""
"org.axonframework.messaging.core.unitofwork.transaction.jdbc","jdbc","embeddingsFastRandomProjection","-0.07133576,-0.20976104,-0.4121852,0.46924025,-0.12820554,0.36511847,0.014596969,-0.17916107,0.19229272,-0.003026098,0.09300317,-0.04138992,-0.38349557,-0.102231115,-0.23868418,0.17638639,0.48000103,0.3444814,0.22307737,0.2508297,0.48791862,0.52458185,-0.29499224,-0.11888857,-0.22451441,0.14118417,0.13356535,-0.3077137,-0.22052476,-0.052288614,-0.53416353,-0.025188193",""
"org.axonframework.messaging.core.unitofwork.transaction.jpa","jpa","embeddingsFastRandomProjection","-0.09682704,-0.16174296,-0.48975146,0.31472567,-0.1366998,0.3769338,0.049270675,0.0780998,0.063018195,0.025884598,0.048477888,-0.034311764,-0.38727722,-0.22453669,-0.21298343,0.08000242,0.4113329,0.40544534,0.084143415,0.366425,0.58878547,0.5501294,-0.09259181,0.12947401,-0.19841623,0.1132281,0.5071052,-0.15138699,-0.22282194,-0.01436356,-0.46682099,0.014332859",""
"org.axonframework.messaging.core.unitofwork.annotation","annotation","embeddingsFastRandomProjection","-0.21323249,-0.21058458,-0.32577336,0.41095755,0.061192706,-0.0696386,-0.45066154,0.074054234,0.10931327,0.09564586,0.17552838,0.03310014,-0.17968757,-0.17859602,0.00842309,0.20764457,0.38285425,0.31967217,0.40519777,0.64371485,0.2831539,0.7341163,-0.14019519,0.41562718,-0.13003175,0.19113371,0.54620373,-0.336986,-0.12069647,0.2529018,-0.72686195,-0.21881878",""
"org.axonframework.messaging.core.timeout","timeout","embeddingsFastRandomProjection","-0.16568461,-0.21173413,-0.46046078,0.3134222,0.022760823,-0.091293566,-0.38182914,0.28348678,0.045809902,0.05374085,0.073630884,0.05930995,-0.16062048,-0.3588298,-0.05188743,0.23222108,0.30540633,0.38354886,0.31585404,0.6184969,0.40072536,0.754813,-0.08086923,0.41739225,-0.124191396,0.17222703,0.52401906,-0.25181708,-0.07305824,-0.0009357333,-0.72451043,-0.22476822",""
