"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"axon-eventsourcing-5.1.1","axon-eventsourcing-5.1.1","embeddingsNode2Vec","-0.00079094846,-0.0818622,-0.12113317,0.4814234,-0.046357147,-0.14858761,-0.26228014,-0.047074065,-0.2875396,-0.524402,0.50155395,0.111656316,0.39272135,-0.39337826,-0.25368938,-0.19409975",""
"axon-update-5.1.1","axon-update-5.1.1","embeddingsNode2Vec","-0.05860749,-0.079102084,-0.17963177,0.4795871,-0.05275212,-0.15684025,-0.2974916,-0.074491486,-0.27057996,-0.5011668,0.50157374,0.12468973,0.3882554,-0.3740583,-0.2421245,-0.1959284",""
"axon-tracing-opentelemetry-5.1.1","axon-tracing-opentelemetry-5.1.1","embeddingsNode2Vec","-0.0032086878,-0.09487899,-0.16275983,0.48681328,-0.05595044,-0.13376208,-0.30200353,-0.026279794,-0.30161014,-0.50669414,0.48748383,0.117994055,0.40882617,-0.38801804,-0.2841109,-0.1805467",""
"axoniq-spring-boot-autoconfigure-5.1.1","axoniq-spring-boot-autoconfigure-5.1.1","embeddingsNode2Vec","-0.033394407,-0.11476393,-0.187154,0.4649246,-0.028620234,-0.15781598,-0.30665246,-0.028229175,-0.3013256,-0.4913839,0.51620513,0.12195682,0.42566848,-0.4025834,-0.24941134,-0.18003368",""
"axon-common-5.1.1","axon-common-5.1.1","embeddingsNode2Vec","-0.022830607,-0.10341645,-0.13132547,0.4665257,-0.042965624,-0.15322499,-0.2527236,-0.05842875,-0.3066616,-0.5281018,0.49939132,0.14677721,0.3868122,-0.36730298,-0.25904432,-0.17778856",""
"axon-test-5.1.1","axon-test-5.1.1","embeddingsNode2Vec","-0.03924427,-0.11208917,-0.15789403,0.46714976,-0.060973786,-0.15615551,-0.2535895,-0.04743803,-0.28224233,-0.4932385,0.48248538,0.1523649,0.390504,-0.39136624,-0.2657567,-0.18517302",""
"axon-conversion-5.1.1","axon-conversion-5.1.1","embeddingsNode2Vec","-0.032953802,-0.09551378,-0.14989163,0.4508152,-0.03750765,-0.15595736,-0.27867204,-0.060748532,-0.31787217,-0.49920365,0.49137375,0.11763204,0.42526662,-0.363575,-0.27336437,-0.21363477",""
"axon-metrics-micrometer-5.1.1","axon-metrics-micrometer-5.1.1","embeddingsNode2Vec","-0.049494334,-0.11793738,-0.17637043,0.4508467,-0.070905216,-0.12916385,-0.3002828,-0.051574294,-0.26587763,-0.49384508,0.49560508,0.1535013,0.42635557,-0.4188226,-0.30516404,-0.21066399",""
"axon-server-connector-5.1.1","axon-server-connector-5.1.1","embeddingsNode2Vec","-0.0219,-0.11227568,-0.1363531,0.4594607,-0.04187141,-0.14035736,-0.24613985,-0.044969868,-0.29718962,-0.5005096,0.508383,0.11750557,0.42301464,-0.39506447,-0.28201076,-0.18581884",""
"axon-modelling-5.1.1","axon-modelling-5.1.1","embeddingsNode2Vec","-0.02246236,-0.098446935,-0.15102725,0.4384308,-0.060718425,-0.15334506,-0.27307144,-0.029344063,-0.27647528,-0.5003359,0.494505,0.1447374,0.41854542,-0.38962817,-0.2753672,-0.20550825",""
"axon-messaging-5.1.1","axon-messaging-5.1.1","embeddingsNode2Vec","-0.048758034,-0.11287932,-0.17011061,0.48502538,-0.05459301,-0.15684898,-0.27243116,-0.032334335,-0.28331184,-0.47848254,0.49961382,0.117168374,0.40897432,-0.39661095,-0.2524674,-0.20409247",""
