"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.eventsourcing.snapshot.api.SnapshotPolicy$1","SnapshotPolicy$1","embeddingsNode2Vec","-0.12963936,0.013390957,-0.47629333,0.43500555,0.53620625,-0.24753022,-0.30218783,0.286455,-0.054567445,0.393948,0.6534982,-0.035173286,0.38666287,-0.36144376,0.047164585,0.49074456,-0.6768195,-0.16222362,-0.20364848,-1.1019491,-0.8981106,0.15619509,0.04898543,-0.3097068,0.32183832,0.13683373,-0.15590876,0.43072277,0.42578173,0.44832543,0.19737822,0.5383174,-0.7233392,0.57201946,-0.5057604,0.20781316,-0.48749498,0.111150645,0.8117382,0.47276187,0.23588282,0.7082359,0.42284927,-0.9720524,0.66216457,0.08901462,0.14986168,0.3567395,-0.2139781,-0.16326296,0.6590722,-0.06174465,-0.12039415,0.2996652,-0.038513016,-0.41730177,0.13412356,0.37223032,0.09097089,-0.022077583,-0.36583954,0.24404937,0.109510355,0.41141853",""
"org.axonframework.eventsourcing.snapshot.api.SnapshotPolicy$2","SnapshotPolicy$2","embeddingsNode2Vec","0.012540158,0.38588563,-0.49056628,0.113334455,0.42279217,-0.4780411,-0.28196728,0.15053219,-0.0023694092,0.4788526,0.90778154,0.09488683,0.53113973,-0.58670676,-0.17626885,0.19106017,-0.8222373,-0.19762455,0.120838776,-0.90619457,-0.74366516,0.020186808,-0.10586708,-0.08502521,0.2100828,0.20499305,-0.02110036,0.046534717,0.4252457,0.38611522,0.37152565,0.5053783,-0.25715253,1.2068697,-0.445326,0.0981164,-0.58163726,0.2049583,0.6849494,0.35383415,0.44936392,0.89866096,0.6954491,-1.1131772,0.57230747,0.21336073,0.17986473,0.5587515,-0.045209605,-0.25955728,0.5214525,0.18225412,0.0025958214,0.24850658,-0.25992003,-0.12242498,0.034601968,0.37129617,-0.0967309,0.037528835,-0.30462208,0.13597152,0.25161332,0.56207716",""
"org.axonframework.eventsourcing.snapshot.inmemory.InMemorySnapshotStore","InMemorySnapshotStore","embeddingsNode2Vec","0.26010296,-0.10377566,-0.2093545,-0.20771904,0.06076438,-0.116703734,0.017107226,0.040314794,-0.30115342,-0.12081927,1.3108541,-0.7977278,0.123745,-0.31075877,-0.053118337,-0.058073524,-0.38756862,0.025037576,0.0130367745,-0.5710264,-0.29517847,0.2532857,0.06566757,-0.40547723,0.074386254,-0.1924784,-0.08712309,0.03925239,-0.05979023,-0.2773661,0.31159428,0.29884925,-0.032741416,0.8407358,-0.13657284,0.31016946,0.56608677,0.07692983,0.7401934,-0.31737286,-0.38896087,0.6563921,0.49617133,-0.7593222,-0.77308947,-0.18462206,-0.25412402,0.18955739,-0.090544425,-0.26280564,0.092418276,0.93810856,0.05882959,0.32994783,-0.301829,0.09191944,-0.151337,-0.30055758,0.5793914,0.64377123,0.28645855,0.1329485,0.3492499,0.68419945",""
"org.axonframework.eventsourcing.eventstore.InterceptingEventStore","InterceptingEventStore","embeddingsNode2Vec","0.33183566,-0.017502004,-0.3874383,0.24484181,0.359501,-0.51502997,0.06710902,0.45752507,-0.057870384,-0.22713886,0.076467335,-0.27536446,0.12484371,0.23235327,0.41477942,0.32555136,0.17299868,0.05439762,0.028660541,-0.52419484,-0.1936438,-0.12971243,-0.033352904,-0.3262165,-0.42018822,-0.21218589,-0.23621364,0.07858188,-0.089289434,0.5429711,-0.23459381,0.38798225,0.3817365,0.38951796,-0.00029308518,0.033599775,0.38440102,0.2357228,0.22702852,0.45875993,0.5294892,0.5374363,0.07123394,-0.634252,-0.1923804,-0.08429,0.17579006,-0.29335946,0.33453178,0.305044,0.28331962,0.32143086,0.15299374,0.14815311,-0.08285918,0.2744497,0.34092355,-0.18678063,-0.41211647,0.21309322,0.0030327602,0.13800704,-0.11428853,0.67373246",""
"org.axonframework.eventsourcing.eventstore.InterceptingEventStore$InterceptingAppender","InterceptingEventStore$InterceptingAppender","embeddingsNode2Vec","0.11169251,0.1408046,-0.39023542,0.3150601,0.20633623,-0.4914705,0.1420031,0.017910713,-0.009190729,-0.18689597,0.38522908,-0.19807239,0.18772528,0.2993499,0.49592686,0.34098828,0.22669785,-0.107341565,-0.14921917,-0.392128,-0.06369159,0.087792106,0.021782383,0.050338794,-0.46502644,-0.17408113,0.17703663,-0.037624925,-0.42122388,0.6067224,-0.19121456,0.26329693,0.19688004,0.5471738,0.15651454,0.005735159,0.40244195,0.20177795,0.4443252,0.12143763,0.6795737,0.57109797,0.043454397,-1.0554216,0.12280089,-0.19856802,-0.20026542,-0.005141737,0.18159875,0.011880675,0.11221267,0.0137506295,0.024318604,0.69101703,-0.39957222,0.19995949,0.40958634,-0.14247094,-0.124920554,0.5472929,-0.32474366,0.5303998,-0.063784175,0.45353618",""
"org.axonframework.eventsourcing.eventstore.StartPosition","StartPosition","embeddingsNode2Vec","0.49414653,-0.4872877,0.46312192,-0.016468547,0.22610547,-0.12404171,0.44044495,0.03226135,-0.587845,-0.2822143,1.2265725,-0.7128417,0.4063424,-0.65118057,-0.08795989,0.078254126,-0.7680691,-0.0930387,-0.5014199,-0.28998676,-0.49668333,-0.35543287,0.28240222,-0.6413193,-0.3306169,0.20904514,0.04109039,0.5082343,-0.008055009,0.27508217,-0.00034266443,0.62521863,-0.22551994,1.0983043,-0.08570122,0.30148542,0.6079424,-0.13491343,0.9320127,0.5616172,-0.30378404,0.8433351,0.9636632,-1.1211334,0.007424957,0.3580493,-0.18869714,0.27438322,0.13030425,0.15402193,0.4087452,0.12908506,0.12656882,0.74730504,-0.28394306,0.4274448,-0.5443771,-0.13495436,0.3152918,0.41438293,0.3029732,0.3193481,-0.21174192,0.6245407",""
"org.axonframework.eventsourcing.eventstore.MetadataBasedTagResolver","MetadataBasedTagResolver","embeddingsNode2Vec","-0.1608678,0.40727454,-0.2273901,0.16139561,0.40249506,0.23340519,0.27152264,-0.20800988,-0.050182123,-0.24899732,-0.0038317763,-0.25218138,0.100397915,-0.092958525,0.4142734,0.40245256,-0.4373843,-0.025495522,-1.2051164,-0.7727949,-0.17138885,-0.5436675,0.018377194,-0.29065308,0.09595045,0.10120659,-0.003749228,0.20664547,0.49498856,-0.16204225,0.44637695,0.680968,0.114654966,0.28688756,-0.45065293,-0.1523017,0.15957141,0.26988712,0.8535996,0.0932443,0.27163744,0.78502864,0.3699433,-0.3054714,-0.025011908,-0.03327482,0.45439205,-0.53567255,-0.23395988,-0.31895444,-0.06387332,0.16390811,-0.36974996,0.5640924,0.096133955,-0.14335741,0.38838828,-0.1985245,-0.4562631,0.6166669,-0.69512284,0.42993966,-0.23904465,0.5726075",""
"org.axonframework.eventsourcing.eventstore.ConsistencyMarkers$OriginConsistencyMarker","ConsistencyMarkers$OriginConsistencyMarker","embeddingsNode2Vec","0.6207564,-0.25713453,0.68503165,0.024052309,0.020286253,-0.123403355,0.6833318,-0.20281297,-0.27074125,-0.35482708,0.85457885,-0.7996654,0.12776496,0.064533785,0.077493995,0.24639149,-0.5871906,0.1342763,-0.7984161,-0.20483524,-0.6384919,-0.51236874,0.20972727,-0.23942748,-0.40674043,0.49253088,0.07007942,0.44608393,0.02399689,0.3143727,0.039764836,0.65127856,0.38003552,0.63892835,0.053144585,0.29535288,0.35506558,0.015656635,0.6433414,1.0628837,-0.13808998,0.67197824,1.1734776,-1.1253049,0.22276944,0.6242221,-0.28367466,0.19732486,0.5587143,-0.06779161,0.0051752855,-0.15511768,-0.39713508,0.41592845,-0.39253813,0.61215365,-0.32682654,0.08733215,0.01959026,0.22926609,0.39342844,0.0020051582,-0.081717215,0.77056086",""
"org.axonframework.eventsourcing.eventstore.ConsistencyMarkers$InfinityConsistencyMarker","ConsistencyMarkers$InfinityConsistencyMarker","embeddingsNode2Vec","0.71890205,-0.15628871,0.5739767,-0.113723174,-0.088385515,-0.01168541,0.852686,-0.11627623,-0.12878451,-0.37191817,0.81305224,-0.80326796,0.32997906,0.032895584,0.0915189,-0.0005213925,-0.89363575,-0.009593314,-0.90426826,-0.10670818,-0.5469144,-0.56943285,0.10174423,-0.20054764,-0.71263915,0.50440204,0.20915052,0.51117754,0.12710042,0.32805622,0.3446924,0.68098104,0.60592127,0.3497506,0.33635104,0.069263324,0.37147513,0.20237714,0.8625595,1.0004714,-0.09704437,0.6271899,1.3343617,-1.1593558,0.20606978,0.58088845,-0.46523884,-0.00096115255,0.42316777,0.09901461,-0.25968263,-0.22081949,-0.3242334,0.46826956,-0.33042613,0.85170925,-0.22306502,-0.15085295,0.22250049,0.15368852,0.06682374,0.12770288,-0.120315745,0.8704916",""
"org.axonframework.eventsourcing.eventstore.TerminalEventMessage","TerminalEventMessage","embeddingsNode2Vec","0.47799352,-0.32153192,-0.3927966,0.009452689,-0.04012302,0.8865108,0.5518637,0.2405568,-0.3207608,-0.010354258,0.63968444,-0.4690053,0.07651062,0.22886117,0.43618304,0.17510134,-0.40269345,-0.17879517,-0.027828434,-0.41657984,-0.23505308,-0.37628204,-0.14816879,-0.3674331,0.009487709,0.045604628,-0.56645936,0.050501462,0.13944715,0.35952458,0.09627934,0.122068666,0.3982089,-0.28912008,0.460295,0.3678674,-0.46761042,-0.25764486,0.9996735,0.057376843,-0.27607882,0.33411166,0.9127229,-0.43062472,0.086415105,0.34745723,0.5892842,0.0027824892,0.11928425,-0.19002466,-0.11404894,0.02515623,-0.26391852,0.17095204,0.46849656,0.1561334,0.03879097,-0.26795053,0.032327235,0.096108526,-0.3727964,0.14222819,-0.19889036,0.35679972",""
