"codeUnitName","shortCodeUnitName","projectName","pageToArticleRankSign","pageToArticleRankDifferenceZScore","pageToArticleRankDifference","pageRank","articleRank","Source Cypher File: domains/archetypes/queries/AnomalyDetectionPotentialImbalancedRoles.cypher"
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.17.0/source/react-router-7.17.0/packages/react-router-dev/config/routes.ts","routes","react-router-dev",1,5.855398817580217,2.4028858587060467,4.510155154175984,2.1072692954699375,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.17.0/source/react-router-7.17.0/packages/react-router/index.ts","react-router","react-router",1,5.634707357516614,2.3171433045838326,8.951870515300346,6.634727210716513,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.17.0/source/react-router-7.17.0/packages/react-router-dev/routes.ts","routes","react-router-dev",1,4.9312714368385455,2.043845948705783,4.04872680184805,2.0048808531422666,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.17.0/source/react-router-7.17.0/packages/react-router-dev/config/config.ts","config","react-router-dev",1,2.5712545798391733,1.1269374601204591,1.89713732533955,0.7701998652190909,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.17.0/source/react-router-7.17.0/packages/react-router/index-react-server.ts","react-router","react-router",1,2.3763553993614948,1.0512156649695892,4.069356391580621,3.018140726611032,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.17.0/source/react-router-7.17.0/packages/react-router/lib/router/utils.ts","utils","react-router",1,2.31472327153053,1.0272704880484218,4.109070556065894,3.081800068017472,""
