"codeUnitName","shortCodeUnitName","nodeElementId","projectName","incomingDependencies","outgoingDependencies","communityId","clusteringCoefficient","articleRank","pageRank","pageToArticleRankDifference","betweenness","clusteringLabel","clusteringProbability","clusteringIsNoise","clusteringIsMedoid","clusteringSize","clusteringRadiusMax","clusteringRadiusAverage","clusteringNormalizedDistanceToMedoid","anomalyLabel","anomalyScore","anomalyTopFeature1","anomalyTopFeature2","anomalyTopFeature3","anomalyTopFeatureSHAPValue1","anomalyTopFeatureSHAPValue2","anomalyTopFeatureSHAPValue3","visualizationX","visualizationY","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/features/AnomalyDetectionFeatures.cypher"
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/config.ts","config","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10826","react-router-dev",5,0,0,1,0.7485189340885131,1.7058379152084195,0.9573189811199064,10,3,1,0,1,5,2.718097283039242,1.2010331548750401,0,0,-0.02244750954179464,"","","",0,0,0,-3.4534077644348145,17.511075973510742,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/manifest.ts","manifest","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10828","react-router-dev",2,0,1,0,0.15038655505476484,0.15039037001020758,3.814955442743573e-06,0,4,1,0,0,25,8.411969380167648,1.9977614177334908,0.010426546853509668,0,-0.15446717650302083,"","","",0,0,0,-6.276970863342285,18.852399826049805,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/routes.ts","routes","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10829","react-router-dev",9,0,1,1,2.0511261459306818,4.035645233667448,1.984519087736766,0,5,1,0,0,9,3.9169072545955714,0.8916816598644396,0.015794131875937124,0,-0.028895475746920807,"","","",0,0,0,-7.763182640075684,20.552688598632812,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/cli/commands.ts","commands","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10833","react-router-dev",5,15,2,0.1111111111111111,0.2726039078382652,0.2775,0.004896092161734811,38,4,0.026790158797775573,0,0,25,8.411969380167648,1.9977614177334908,0.368267754516686,0,-0.04367280653297534,"","","",0,0,0,-5.424631595611572,18.269012451171875,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/cli/detectPackageManager.ts","detectPackageManager","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10835","react-router-dev",1,1,0,0,0.16495330947584372,0.18888618862995538,0.023932879154111658,0,3,1,0,0,5,2.718097283039242,1.2010331548750401,0.21056635988787817,0,-0.06804115254614768,"","","",0,0,0,-3.62814998626709,17.35713005065918,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/cli/run.ts","run","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10837","react-router-dev",0,9,2,0,0.15000000000000002,0.15000000000000002,0,0,6,1,0,0,5,5.634257541038096,2.676507837511599,5.157454779013752e-07,0,-0.08660182274715766,"","","",0,0,0,-2.0074875354766846,17.882715225219727,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/cli/useJavascript.ts","useJavascript","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10838","react-router-dev",1,6,2,0,0.1614485098690503,0.16179375000000001,0.00034524013094971995,0,6,1,0,1,5,5.634257541038096,2.676507837511599,0,0,-0.08775999763636533,"","","",0,0,0,-1.7310259342193604,17.78129005432129,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/config/config.ts","config","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10839","react-router-dev",16,37,0,0.13636363636363635,0.8230488580477627,2.129388784659192,1.3063399266114293,69,4,0.010796288424793146,0,0,25,8.411969380167648,1.9977614177334908,0.9398262026931578,1,0.03410806197943084,"pageToArticleRankDifference","nodeEmbeddingPCA_16","pageRank",-0.1537989180795477,-0.1287445513409736,-0.10840691959210148,-4.648507118225098,18.24397850036621,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/config/format.ts","format","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10841","react-router-dev",1,0,1,0,0.1614485098690503,0.16179375000000001,0.00034524013094971995,0,5,1,0,0,9,3.9169072545955714,0.8916816598644396,0.030304814640915712,0,-0.14062469245729387,"","","",0,0,0,-7.524695873260498,20.201807022094727,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/config/is-react-router-repo.ts","is-react-router-repo","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10842","react-router-dev",2,5,2,0,0.6752800062693052,0.8639078989630274,0.18862789269372227,0,5,0.0868323228230892,0,0,9,3.9169072545955714,0.8916816598644396,1,0,-0.02466649642635471,"","","",0,0,0,-4.971951007843018,19.281478881835938,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/config/routes.ts","routes","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10843","react-router-dev",25,28,1,0.17777777777777778,2.1599276551594926,4.494053180902101,2.334125525742609,15,4,0.15403657099497448,0,0,25,8.411969380167648,1.9977614177334908,0.06041637019119289,0,-0.015839777488709017,"","","",0,0,0,-7.9546589851379395,20.21710777282715,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/typegen/context.ts","context","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10844","react-router-dev",3,0,0,0.6666666666666666,0.17973638147288334,0.1803450507757508,0.0006086693028674595,18,4,0.016413604750722833,0,0,25,8.411969380167648,1.9977614177334908,0.7961698116068868,0,-0.04897749377226901,"","","",0,0,0,-4.155080795288086,17.63943862915039,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/typegen/generate.ts","generate","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10846","react-router-dev",5,24,0,0.19047619047619047,0.2744673318846556,0.2772014024547224,0.0027340705700668044,15,5,1,0,0,9,3.9169072545955714,0.8916816598644396,0.084938012456412,0,-0.10201259134200358,"","","",0,0,0,-6.950473308563232,19.94037437438965,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/typegen/index.ts","typegen","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10847","react-router-dev",4,10,0,0.1,0.17906728266516372,0.17981987724084741,0.0007525945756836905,24,4,0.027357781299429777,0,0,25,8.411969380167648,1.9977614177334908,0.348579420056928,0,-0.07991119346547143,"","","",0,0,0,-4.416637897491455,17.954076766967773,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/typegen/params.ts","params","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10848","react-router-dev",1,0,0,0,0.15232108066742397,0.15234980336623,2.872269880602185e-05,0,4,0.027357781299429777,0,0,25,8.411969380167648,1.9977614177334908,0.39394628707245444,0,-0.07263967833700691,"","","",0,0,0,-4.4981818199157715,18.07929039001465,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/typegen/route.ts","route","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10849","react-router-dev",2,0,1,1,0.15464216133484798,0.15469960673245992,5.744539761193268e-05,0,5,1,0,1,9,3.9169072545955714,0.8916816598644396,0,0,-0.13896399578480534,"","","",0,0,0,-7.611228942871094,20.433940887451172,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/vite/babel.ts","babel","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10850","react-router-dev",8,1,3,0.23809523809523808,0.5516264609194638,0.6055769452574489,0.053950484337985105,0,4,0.027357781299429777,0,0,25,8.411969380167648,1.9977614177334908,0.321893645071395,0,-0.026511036870304316,"","","",0,0,0,-4.591080188751221,18.68987464904785,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/vite/build.ts","build","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10852","react-router-dev",1,8,2,0.5,0.1843455296071508,0.18538125000000003,0.0010357203928492154,38,4,0.14280188089790494,0,0,25,8.411969380167648,1.9977614177334908,0.07715238361598808,0,-0.14531128364815105,"","","",0,0,0,-5.319478988647461,18.475444793701172,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/vite/cache.ts","cache","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10853","react-router-dev",3,0,3,1,0.24958348835109434,0.25215785113752454,0.0025743627864301954,0,4,0.010796288424793146,0,0,25,8.411969380167648,1.9977614177334908,1,0,-0.031600616884218447,"","","",0,0,0,-5.160851955413818,19.104637145996094,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/vite/cloudflare-dev-proxy.ts","cloudflare-dev-proxy","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10854","react-router-dev",1,16,2,0,0.15000000000000002,0.15000000000000002,0,0,3,1,0,0,5,2.718097283039242,1.2010331548750401,0.9197959484658653,0,-0.06735134935809933,"","","",0,0,0,-3.680978298187256,17.70333480834961,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/vite/combine-urls.ts","combine-urls","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10856","react-router-dev",1,0,1,0,0.1551025267228954,0.1551528841347397,5.035741184430953e-05,0,4,1,0,0,25,8.411969380167648,1.9977614177334908,0.010426381677772217,0,-0.15294714222738898,"","","",0,0,0,-6.384200572967529,18.58768653869629,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/vite/dev.ts","dev","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10857","react-router-dev",1,11,2,0.6666666666666666,0.1843455296071508,0.18538125000000003,0.0010357203928492154,0,6,1,0,0,5,5.634257541038096,2.676507837511599,0.9283548690090382,0,-0.05920398949482447,"","","",0,0,0,-1.9969300031661987,18.081315994262695,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/vite/has-dependency.ts","has-dependency","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10858","react-router-dev",2,1,3,0,0.1668099465402244,0.16697950367762904,0.00016955713740463008,0,4,0.42967067986237373,0,0,25,8.411969380167648,1.9977614177334908,0.01865872762285763,0,-0.13462419256722002,"","","",0,0,0,-5.380649566650391,19.551151275634766,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.12.0/source/react-router-7.12.0/packages/react-router-dev/vite/has-rsc-plugin.ts","has-rsc-plugin","4:a5c87dfd-15f1-41c8-b613-47843b4e5703:10859","react-router-dev",2,3,2,1,0.18473224412388142,0.18570858173076923,0.0009763376068878116,0,6,1,0,0,5,5.634257541038096,2.676507837511599,1,0,-0.04750976869510071,"","","",0,0,0,-2.2662816047668457,17.79840850830078,""
