"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"react-router-7.15.1/cli","cli","embeddingsFastRandomProjection","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",""
"react-router-7.15.1/copy-template","copy-template","embeddingsFastRandomProjection","-0.45622247,-0.12198386,0.42873985,0.68867564,-0.5945006,-0.089765206,-0.062224306,-0.097304136,0.37997523,-0.28897557,0.13470347,0.112147726,0,0.08554404,-0.1570637,0.33143574,0.12765571,0.23920579,0.84820414,-0.06539548,-0.26852474,0.053873137,-0.13969715,-0.41095942,0.21928799,-0.32897097,0.57659465,-0.02298016,-0.18777508,-0.21860132,0.20966643,-0.014843588",""
"react-router-7.15.1/create-react-router","create-react-router","embeddingsFastRandomProjection","-0.2855677,-0.12516966,0.44755983,0.5318792,-0.41418913,-0.092427835,-0.06309719,-0.10233968,0.41272807,-0.13419227,0.15294988,0.117710784,0,0.088971324,-0.16441217,0.34522012,0.11670683,0.25176764,0.69731605,0.12389243,-0.28467736,0.24489184,0.04330633,-0.25936195,0.22750933,-0.34419546,0.41514337,-0.007932927,0.0059201866,-0.23006374,0.045693934,-0.015371095",""
"react-router-7.15.1/loading-indicator","loading-indicator","embeddingsFastRandomProjection","-0.3450793,-0.12278482,0.45187318,0.5965104,-0.475203,-0.09613216,-0.058354065,-0.104357824,0.41890967,-0.18932524,0.15367857,0.1203727,0,0.084726356,-0.1687886,0.34751537,0.1255147,0.2574599,0.7592224,0.06828084,-0.29090366,0.19326828,-0.0142785,-0.31211007,0.22714263,-0.35359207,0.4768374,-0.0126679875,-0.048984423,-0.22888502,0.09316316,-0.016014861",""
"react-router-7.15.1/prompt","prompt","embeddingsFastRandomProjection","-0.5038156,-0.10318503,0.5142027,0.60569507,-0.62122184,-0.22356181,-0.07699783,-0.13484223,0.25179616,-0.18891037,0.14432141,0.14133316,0,0.08709468,-0.16102943,0.37936044,0.24738248,0.104987994,0.81753516,0.08550314,-0.30174088,0.046173766,0.053223286,-0.29209536,0.23802727,-0.3285498,0.2801926,-0.20149902,-0.20856154,-0.23740554,0.111991405,-0.006490932",""
"react-router-7.15.1/prompts-confirm","prompts-confirm","embeddingsFastRandomProjection","-0.44925818,-0.109285295,0.5338352,0.49577418,-0.5674937,-0.2603994,-0.09730904,-0.14054628,0.19112904,-0.08422823,0.14206462,0.14345734,0,0.102422506,-0.15252253,0.3932889,0.27330136,0.047556713,0.73362947,0.19907506,-0.2964469,0.10050502,0.18338871,-0.19351353,0.24983157,-0.3079561,0.110047854,-0.2522599,-0.15978447,-0.25029856,0.031458765,-0.0029110475",""
"react-router-7.15.1/prompts-multi-select","prompts-multi-select","embeddingsFastRandomProjection","-0.4417447,-0.10879436,0.53326464,0.5074413,-0.5590224,-0.2510358,-0.09188205,-0.1401072,0.21568802,-0.09258427,0.14639585,0.14425585,0,0.09904176,-0.15701951,0.39315742,0.2651231,0.06715184,0.73943055,0.19483627,-0.30196038,0.11403617,0.17277256,-0.20137861,0.24890155,-0.31818765,0.13767686,-0.23544718,-0.14548907,-0.24958657,0.030910403,-0.004148637",""
"react-router-7.15.1/prompts-prompt-base","prompts-prompt-base","embeddingsFastRandomProjection","-0.43016475,-0.12879992,0.5449091,0.48464286,-0.56704414,-0.25107098,-0.11478302,-0.13756156,0.19900948,-0.05881846,0.14155822,0.14098604,0,0.12091859,-0.15157847,0.40734756,0.26360732,0.055510458,0.7369874,0.22231323,-0.29347298,0.1332181,0.20364437,-0.18761839,0.2663615,-0.30658144,0.11377072,-0.23899795,-0.14316368,-0.26726988,0.024539024,-0.0034244608",""
"react-router-7.15.1/prompts-select","prompts-select","embeddingsFastRandomProjection","-0.44388014,-0.10896079,0.53372025,0.50509405,-0.5614378,-0.2533768,-0.093210876,-0.14030278,0.21003559,-0.09078661,0.14546415,0.14415386,0,0.09989278,-0.15605271,0.39341742,0.26719055,0.062579714,0.7386077,0.19583783,-0.3008325,0.1108069,0.17526534,-0.19974741,0.24926355,-0.31595653,0.13136104,-0.23954178,-0.14904523,-0.2498895,0.031169921,-0.0038511031",""
"react-router-7.15.1/prompts-text","prompts-text","embeddingsFastRandomProjection","-0.44925818,-0.109285295,0.5338352,0.49577418,-0.5674937,-0.2603994,-0.09730904,-0.14054628,0.19112904,-0.08422823,0.14206462,0.14345734,0,0.102422506,-0.15252253,0.3932889,0.27330136,0.047556713,0.73362947,0.19907506,-0.2964469,0.10050502,0.18338871,-0.19351353,0.24983157,-0.3079561,0.110047854,-0.2522599,-0.15978447,-0.25029856,0.031458765,-0.0029110475",""
