"communityId","conductance","modularity","memberCount","someMemberNamesShort","someMemberNames","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_9_Community_Metrics.cypher"
0,1,-2.0522569442483274e-05,1,"EventSourcingRepository","org.axonframework.eventsourcing.EventSourcingRepository",""
1,1,-4.1454502093136265e-08,1,"EventSourcingRepository$EventSourcedEntity","org.axonframework.eventsourcing.EventSourcingRepository$EventSourcedEntity",""
2,1,-4.1454502093136265e-08,1,"EventStore","org.axonframework.eventsourcing.eventstore.EventStore",""
3,1,-4.1454502093136265e-08,1,"SourcingHandler","org.axonframework.eventsourcing.handler.SourcingHandler",""
4,1,-1.253998688317372e-06,1,"InitializingEntityEvolver","org.axonframework.eventsourcing.handler.InitializingEntityEvolver",""
5,1,-2.0986341684650234e-07,1,"EventSourcedEntityFactory","org.axonframework.eventsourcing.EventSourcedEntityFactory",""
6,1,-1.0363625523284066e-08,1,"CriteriaResolver","org.axonframework.eventsourcing.CriteriaResolver",""
7,1,-1.6193164880131354e-06,1,"SimpleSourcingHandler","org.axonframework.eventsourcing.handler.SimpleSourcingHandler",""
8,1,-2.590906380821017e-07,1,"EventStoreTransaction","org.axonframework.eventsourcing.eventstore.EventStoreTransaction",""
9,1,-1.0363625523284066e-08,1,"CriteriaResolverDefinition","org.axonframework.eventsourcing.annotation.CriteriaResolverDefinition",""
10,0.6727272727272727,0.000908379549834991,4,"AnnotationBasedEventCriteriaResolverDefinition,EventSourcedEntity,AnnotationBasedEventCriteriaResolver,AnnotationBasedEventCriteriaResolver$WrappedEventCriteriaBuilderMethod","org.axonframework.eventsourcing.annotation.AnnotationBasedEventCriteriaResolverDefinition,org.axonframework.eventsourcing.annotation.EventSourcedEntity,org.axonframework.eventsourcing.annotation.AnnotationBasedEventCriteriaResolver,org.axonframework.eventsourcing.annotation.AnnotationBasedEventCriteriaResolver$WrappedEventCriteriaBuilderMethod",""
11,0,0.00010179152988969609,2,"EventTags,EventTag","org.axonframework.eventsourcing.annotation.EventTags,org.axonframework.eventsourcing.annotation.EventTag",""
12,0.7851851851851852,0.001428908187180218,3,"AnnotationBasedEventSourcedEntityFactory,AnnotationBasedEventSourcedEntityFactory$IdTypeParameterResolver,AnnotationBasedEventSourcedEntityFactory$ScannedEntityCreator","org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactory,org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactory$IdTypeParameterResolver,org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactory$ScannedEntityCreator",""
13,0,0,1,"EntityCreator","org.axonframework.eventsourcing.annotation.reflection.EntityCreator",""
14,1,-1.0363625523284066e-08,1,"EventSourcedEntityFactoryDefinition","org.axonframework.eventsourcing.annotation.EventSourcedEntityFactoryDefinition",""
15,1,-5.078176506409192e-07,1,"AnnotationBasedEventSourcedEntityFactoryDefinition","org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactoryDefinition",""
16,0,0,1,"InjectEntityId","org.axonframework.eventsourcing.annotation.reflection.InjectEntityId",""
17,1,-2.331815742738915e-08,1,"Snapshot","org.axonframework.eventsourcing.snapshot.api.Snapshot",""
18,1,-2.331815742738915e-08,1,"Snapshotter","org.axonframework.eventsourcing.snapshot.api.Snapshotter",""
19,0,0.0002544399611285279,2,"Position,StartPosition","org.axonframework.eventsourcing.eventstore.Position,org.axonframework.eventsourcing.eventstore.StartPosition",""
20,1,-6.477265952052542e-08,1,"SnapshotStore","org.axonframework.eventsourcing.snapshot.store.SnapshotStore",""
21,1,-2.5909063808210166e-09,1,"EventSourcingHandler","org.axonframework.eventsourcing.annotation.EventSourcingHandler",""
22,0,0,1,"EventCriteriaBuilder","org.axonframework.eventsourcing.annotation.EventCriteriaBuilder",""
23,1,-2.821497048714087e-06,1,"StoreBackedSnapshotter","org.axonframework.eventsourcing.snapshot.store.StoreBackedSnapshotter",""
24,1,-2.0986341684650234e-07,1,"InMemorySnapshotStore","org.axonframework.eventsourcing.snapshot.inmemory.InMemorySnapshotStore",""
25,1,-1.269544126602298e-07,1,"MetadataBasedTagResolver","org.axonframework.eventsourcing.eventstore.MetadataBasedTagResolver",""
26,0.4074074074074074,0.0008125263773701365,3,"SnapshotPolicy$2,SnapshotPolicy$1,SnapshotPolicy","org.axonframework.eventsourcing.snapshot.api.SnapshotPolicy$2,org.axonframework.eventsourcing.snapshot.api.SnapshotPolicy$1,org.axonframework.eventsourcing.snapshot.api.SnapshotPolicy",""
27,0.6363636363636364,0.00020329028735835942,2,"EventCoordinator$1,EventCoordinator","org.axonframework.eventsourcing.eventstore.EventCoordinator$1,org.axonframework.eventsourcing.eventstore.EventCoordinator",""
28,0.7352941176470589,0.002215665409686709,5,"InMemoryEventStorageEngine$MapBackedSourcingEventMessageStream,InMemoryEventStorageEngine$MapBackedMessageStream,InMemoryEventStorageEngine,InMemoryEventStorageEngine$1,InMemoryEventStorageEngine$MapBackedStreamingEventMessageStream","org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$MapBackedSourcingEventMessageStream,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$MapBackedMessageStream,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$1,org.axonframework.eventsourcing.eventstore.inmemory.InMemoryEventStorageEngine$MapBackedStreamingEventMessageStream",""
29,1,-5.078176506409192e-07,1,"GlobalIndexConsistencyMarker","org.axonframework.eventsourcing.eventstore.GlobalIndexConsistencyMarker",""
30,0.6666666666666666,0.00045621975006686865,2,"AggregateBasedConsistencyMarker$AggregateSequencer,AggregateBasedConsistencyMarker","org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker$AggregateSequencer,org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker",""
31,1,-4.355313626160129e-06,1,"AnnotationBasedTagResolver","org.axonframework.eventsourcing.eventstore.AnnotationBasedTagResolver",""
32,1,-1.0363625523284068e-06,1,"InterceptingEventStore$InterceptingAppender","org.axonframework.eventsourcing.eventstore.InterceptingEventStore$InterceptingAppender",""
33,0.38461538461538464,0.00081266369540832,3,"ConsistencyMarkers$OriginConsistencyMarker,ConsistencyMarkers$InfinityConsistencyMarker,ConsistencyMarker","org.axonframework.eventsourcing.eventstore.ConsistencyMarkers$OriginConsistencyMarker,org.axonframework.eventsourcing.eventstore.ConsistencyMarkers$InfinityConsistencyMarker,org.axonframework.eventsourcing.eventstore.ConsistencyMarker",""
34,0.6818181818181818,0.00035505262861495047,2,"SourcingCondition,DefaultSourcingCondition","org.axonframework.eventsourcing.eventstore.SourcingCondition,org.axonframework.eventsourcing.eventstore.DefaultSourcingCondition",""
35,1,-4.1454502093136265e-08,1,"TaggedEventMessage","org.axonframework.eventsourcing.eventstore.TaggedEventMessage",""
36,1,-2.5909063808210166e-09,1,"EventStorageEngine$AppendTransaction","org.axonframework.eventsourcing.eventstore.EventStorageEngine$AppendTransaction",""
37,0.6896551724137931,0.00045592956855221675,3,"AppendCondition,DefaultAppendCondition,NoAppendCondition","org.axonframework.eventsourcing.eventstore.AppendCondition,org.axonframework.eventsourcing.eventstore.DefaultAppendCondition,org.axonframework.eventsourcing.eventstore.NoAppendCondition",""
