"localClusteringCoefficient","memberCount","memberNameExamples","Source Cypher File: Community_Detection/Community_Detection_10d_LocalClusteringCoefficient_Stream_Aggregated.cypher"
0.3,14,"org.axonframework.test.fixture.AxonTestPhase$When,org.axonframework.common.infra.JacksonComponentDescriptor,org.axonframework.common.lock.PessimisticLockFactory$DisposableLock,org.axonframework.messaging.core.configuration.reflection.ParameterResolverFactoryUtils,org.axonframework.messaging.core.annotation.MultiParameterResolverFactory,org.axonframework.messaging.eventhandling.annotation.MethodSequencingPolicyEventHandlerDefinition,org.axonframework.messaging.core.ConfigurationApplicationContext,org.axonframework.messaging.core.EmptyApplicationContext,org.axonframework.messaging.queryhandling.NoHandlerForQueryException",""
0.29,22,"org.axonframework.common.configuration.DefaultAxonApplication,org.axonframework.common.configuration.InstantiatedComponentDefinition,org.axonframework.messaging.eventstreaming.EventsCondition,org.axonframework.eventsourcing.eventstore.EventStorageEngine$AppendTransaction,org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$ErrorHandler,org.axonframework.messaging.eventhandling.InterceptingEventBus,org.axonframework.messaging.core.LegacyResources,org.axonframework.messaging.monitoring.interception.MonitoringCommandHandlerInterceptor,org.axonframework.messaging.core.annotation.ClasspathHandlerDefinition",""
0.28,5,"org.axonframework.test.fixture.RecordingEventBus,org.axonframework.common.configuration.LazyInitializedComponentDefinition,org.axonframework.modelling.StateManager,org.axonframework.messaging.core.GenericMessage,org.axonframework.messaging.eventhandling.processing.streaming.pooled.EventSchedulingProcessingContext",""
0.27,24,"org.axonframework.test.fixture.AxonTestPhase$Then,org.axonframework.test.fixture.RecordingCommandBus,org.axonframework.test.fixture.AxonTestPhase$Given,org.axonframework.test.fixture.AxonTestThenEvent,org.axonframework.common.configuration.Module,org.axonframework.common.lock.PessimisticLockFactory,org.axonframework.extension.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.messaging.eventhandling.processing.streaming.token.GlobalSequenceTrackingToken,org.axonframework.eventsourcing.eventstore.GlobalIndexConsistencyMarker",""
0.26,6,"org.axonframework.common.tx.TransactionalExecutor,org.axonframework.eventsourcing.eventstore.EventStorageEngine,org.axonframework.eventsourcing.eventstore.AppendCondition,org.axonframework.eventsourcing.configuration.EventSourcingConfigurer,org.axonframework.messaging.core.annotation.AnnotatedHandlerInspector,org.axonframework.update.UpdateChecker",""
0.25,17,"org.axonframework.common.property.Property,org.axonframework.common.configuration.SearchScope,org.axonframework.common.configuration.LifecycleRegistry,org.axonframework.common.configuration.Component,org.axonframework.eventsourcing.annotation.EventSourcedEntity,org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactoryDefinition,org.axonframework.eventsourcing.eventstore.AggregateBasedConsistencyMarker,org.axonframework.conversion.avro.SpecificRecordBaseConverterStrategy,org.axonframework.messaging.commandhandling.annotation.AnnotationRoutingStrategy",""
0.24,15,"org.axonframework.common.jdbc.PersistenceExceptionResolver,org.axonframework.eventsourcing.EventSourcedEntityFactory,org.axonframework.eventsourcing.eventstore.TaggedEventMessage,org.axonframework.eventsourcing.eventstore.DefaultEventStoreTransaction,org.axonframework.modelling.repository.Repository,org.axonframework.messaging.core.ApplicationContext,org.axonframework.messaging.eventhandling.EventHandlingComponent,org.axonframework.messaging.eventhandling.EventSubscribers,org.axonframework.messaging.eventhandling.annotation.AnnotatedEventHandlingComponent",""
0.23,12,"org.axonframework.messaging.eventhandling.EventSink,org.axonframework.test.fixture.AxonTestFixture$Customization,org.axonframework.messaging.eventstreaming.StreamingCondition,org.axonframework.common.configuration.DecoratorDefinition,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.messaging.tracing.SpanAttributesProvider,org.axonframework.messaging.core.Context,org.axonframework.messaging.commandhandling.SimpleCommandHandlingComponent,org.axonframework.messaging.commandhandling.annotation.AnnotatedCommandHandlingComponent",""
0.22,22,"org.axonframework.common.configuration.AxonConfiguration,org.axonframework.messaging.commandhandling.CommandHandler,org.axonframework.test.fixture.AxonTestThenCommand,org.axonframework.test.fixture.AxonTestGiven,org.axonframework.common.StringUtils,org.axonframework.common.caching.Cache$EntryListener,org.axonframework.eventsourcing.CriteriaResolver,org.axonframework.eventsourcing.eventstore.InterceptingEventStore,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBus",""
0.21,15,"org.axonframework.messaging.core.unitofwork.UnitOfWork,org.axonframework.test.fixture.CommandValidator,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.modelling.repository.ManagedEntity,org.axonframework.eventsourcing.eventstore.SourcingCondition,org.axonframework.modelling.entity.EntityMetamodel,org.axonframework.messaging.eventhandling.replay.annotation.ReplayParameterResolverFactory$ReplayParameterResolver,org.axonframework.messaging.core.SubscribableEventSource,org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorModule",""
0.2,22,"org.axonframework.test.matchers.DeepEqualsMatcher,org.axonframework.test.fixture.MessagesRecordingConfigurationEnhancer,org.axonframework.common.property.AbstractMethodPropertyAccessStrategy,org.axonframework.messaging.commandhandling.configuration.CommandHandlingModule$CommandHandlerPhase,org.axonframework.messaging.commandhandling.retry.RetryingCommandBus,org.axonframework.messaging.eventhandling.annotation.SequenceNumberParameterResolverFactory,org.axonframework.messaging.eventhandling.annotation.TimestampParameterResolverFactory,org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessorConfiguration,org.axonframework.messaging.queryhandling.annotation.MethodQueryHandlerDefinition$MethodQueryHandlingMember",""
0.19,17,"org.axonframework.test.fixture.AxonTestWhen,org.axonframework.messaging.eventhandling.GenericEventMessage,org.axonframework.eventsourcing.eventstore.EventStore,org.axonframework.common.DateTimeUtils,org.axonframework.eventsourcing.eventstore.Position,org.axonframework.eventsourcing.configuration.EventSourcingConfigurationDefaults,org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessor,org.axonframework.messaging.eventhandling.processing.streaming.pooled.Coordinator$CoordinationTask,org.axonframework.messaging.core.RemoteExceptionDescription",""
0.18,19,"org.axonframework.test.fixture.AxonTestThenMessage,org.axonframework.test.fixture.RecordingEventStore,org.axonframework.test.fixture.AxonTestFixture,org.axonframework.common.infra.FilesystemStyleComponentDescriptor,org.axonframework.messaging.core.unitofwork.ProcessingLifecycle$Phase,org.axonframework.messaging.core.MessageDispatchInterceptor,org.axonframework.conversion.jackson2.Jackson2Converter,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBusConfigurationEnhancer,org.axonframework.messaging.monitoring.configuration.DefaultMessageMonitorRegistry",""
0.17,30,"org.axonframework.test.util.RecordingCommandBus,org.axonframework.common.property.MethodAccessedProperty,org.axonframework.common.ConstructorUtils,org.axonframework.common.configuration.DefaultComponentRegistry,org.axonframework.common.configuration.ModuleBuilder,org.axonframework.messaging.tracing.SpanFactory,org.axonframework.eventsourcing.EventSourcingRepository,org.axonframework.eventsourcing.eventstore.ConsistencyMarker,org.axonframework.eventsourcing.annotation.reflection.AnnotationBasedEventSourcedEntityFactory",""
0.16,8,"org.axonframework.messaging.commandhandling.CommandBus,org.axonframework.messaging.eventstreaming.EventCriteria,org.axonframework.modelling.EntityIdResolver,org.axonframework.messaging.eventhandling.SimpleEventBus,org.axonframework.messaging.core.configuration.MessagingConfigurer,org.axonframework.messaging.core.annotation.AbstractAnnotatedParameterResolverFactory,org.axonframework.modelling.entity.annotation.AnnotatedEntityModelRoutingKeyMatcher,org.axonframework.modelling.SimpleStateManager",""
0.15,8,"org.axonframework.messaging.core.unitofwork.UnitOfWorkFactory,org.axonframework.messaging.eventhandling.EventBus,org.axonframework.messaging.monitoring.MessageMonitor,org.axonframework.messaging.eventhandling.conversion.EventConverter,org.axonframework.messaging.eventstreaming.Tag,org.axonframework.messaging.core.annotation.MessageHandlingMember,org.axonframework.messaging.eventhandling.configuration.EventHandlingComponentsConfigurer$ComponentsPhase,org.axonframework.messaging.eventhandling.processing.subscribing.SubscribingEventProcessor",""
0.14,6,"org.axonframework.test.matchers.FieldFilter,org.axonframework.eventsourcing.annotation.AnnotationBasedEventCriteriaResolver,org.axonframework.eventsourcing.eventstore.AnnotationBasedTagResolver,org.axonframework.conversion.jackson.JacksonConverter,org.axonframework.messaging.core.annotation.HandlerEnhancerDefinition,org.axonframework.extension.springboot.autoconfig.ConverterAutoConfiguration",""
0.13,12,"org.axonframework.common.caching.WeakReferenceCache,org.axonframework.common.configuration.Component$Identifier,org.axonframework.common.configuration.DefaultAxonApplication$AxonConfigurationImpl,org.axonframework.messaging.queryhandling.SubscriptionQueryUpdateMessage,org.axonframework.messaging.queryhandling.QueryResponseMessage,org.axonframework.messaging.commandhandling.distributed.DistributedCommandBusConfiguration,org.axonframework.messaging.eventhandling.replay.annotation.ReplayAwareMessageHandlerWrapper,org.axonframework.messaging.queryhandling.distributed.DistributedQueryBusConfiguration,org.axonframework.messaging.core.configuration.reflection.ConfigurationParameterResolverFactory",""
0.12,6,"org.axonframework.common.configuration.ComponentBuilder,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorConfiguration,org.axonframework.extension.metrics.micrometer.MetricsConfigurationEnhancer,org.axonframework.axonserver.connector.event.AggregateBasedAxonServerEventStorageEngine,org.axonframework.modelling.configuration.SimpleStateBasedEntityModule",""
0.11,7,"org.axonframework.messaging.core.conversion.MessageConverter,org.axonframework.conversion.Converter,org.axonframework.eventsourcing.configuration.AnnotatedEventSourcedEntityModule,org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory.InMemoryTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.JpaTokenStore,org.axonframework.messaging.queryhandling.SimpleQueryBus",""
0.1,9,"org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.test.extension.ProvidedAxonTestFixtureUtils,org.axonframework.common.jdbc.ConnectionProvider,org.axonframework.common.annotation.PriorityAnnotationComparator,org.axonframework.messaging.tracing.Span,org.axonframework.eventsourcing.eventstore.jpa.SQLErrorCodesResolver,org.axonframework.modelling.configuration.EntityModule,org.axonframework.axonserver.connector.AxonServerConfigurationEnhancer,org.axonframework.modelling.entity.child.FieldChildEntityFieldDefinition",""
0.09,8,"org.axonframework.messaging.commandhandling.CommandResultMessage,org.axonframework.common.configuration.ComponentRegistry,org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenStore,org.axonframework.extension.springboot.autoconfig.AxonServerAutoConfiguration",""
0.08,10,"org.axonframework.messaging.core.Metadata,org.axonframework.messaging.core.MessageTypeResolver,org.axonframework.messaging.core.MessageType,org.axonframework.common.ObjectUtils,org.axonframework.test.matchers.Matchers,org.axonframework.common.configuration.ConfigurationEnhancer,org.axonframework.common.jpa.EntityManagerProvider,org.axonframework.messaging.core.annotation.MessageHandler,org.axonframework.messaging.core.timeout.HandlerTimeoutHandlerEnhancerDefinition",""
0.07,8,"org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken,org.axonframework.messaging.core.annotation.ParameterResolver,org.axonframework.common.AxonConfigurationException,org.axonframework.common.TypeReference,org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine,org.axonframework.conversion.ConversionException,org.axonframework.messaging.queryhandling.QueryMessage,org.axonframework.extension.springboot.autoconfig.JpaAutoConfiguration",""
0.06,4,"org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.common.AxonException,org.axonframework.messaging.core.configuration.MessagingConfigurationDefaults",""
