"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityFastRpHdbscanLabel",20,25,"org.axonframework.test,org.axonframework.test.fixture,org.axonframework.test.extension,org.axonframework.test.util,org.axonframework.test.matchers,org.axonframework.common.infra,org.axonframework.eventsourcing.annotation.reflection,org.axonframework.messaging.commandhandling,org.axonframework.messaging.commandhandling.interception,org.axonframework.messaging.commandhandling.gateway,org.axonframework.messaging.commandhandling.retry,org.axonframework.messaging.commandhandling.tracing,org.axonframework.messaging.eventhandling.replay,org.axonframework.messaging.eventhandling.gateway,org.axonframework.messaging.queryhandling,org.axonframework.messaging.queryhandling.distributed,org.axonframework.messaging.queryhandling.tracing,org.axonframework.messaging.queryhandling.configuration,org.axonframework.messaging.core,org.axonframework.messaging.core.annotation,org.axonframework.messaging.core.reflection,org.axonframework.messaging.core.retry,org.axonframework.messaging.core.configuration.reflection,org.axonframework.messaging.tracing.attributes,org.axonframework.modelling.entity.child","test,fixture,extension,util,matchers,infra,reflection,commandhandling,interception,gateway,retry,tracing,replay,queryhandling,distributed,configuration,core,annotation,attributes,child",""
"communityFastRpHdbscanLabel",10,14,"org.axonframework.test.server,org.axonframework.common.io,org.axonframework.common.annotation,org.axonframework.common.property,org.axonframework.common.caching,org.axonframework.common.digest,org.axonframework.common.lock,org.axonframework.eventsourcing.annotation,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.eventsourcing.configuration,org.axonframework.messaging.eventstreaming,org.axonframework.messaging.core.correlation,org.axonframework.messaging.core.unitofwork.transaction.jpa","server,io,annotation,property,caching,digest,lock,inmemory,jpa,configuration,eventstreaming,correlation",""
"communityFastRpHdbscanLabel",-1,20,"org.axonframework.common,org.axonframework.common.util,org.axonframework.common.lifecycle,org.axonframework.common.function,org.axonframework.eventsourcing.eventstore,org.axonframework.messaging.monitoring,org.axonframework.messaging.monitoring.interception,org.axonframework.messaging.commandhandling.configuration,org.axonframework.messaging.eventhandling.processing,org.axonframework.messaging.eventhandling.processing.streaming,org.axonframework.messaging.eventhandling.processing.streaming.token.annotation,org.axonframework.messaging.eventhandling.processing.subscribing,org.axonframework.messaging.core.unitofwork,org.axonframework.messaging.core.unitofwork.annotation,org.axonframework.messaging.core.unitofwork.transaction.jdbc,org.axonframework.extension.metrics.micrometer,org.axonframework.modelling.entity.annotation,org.axonframework.modelling.configuration,org.axonframework.modelling.repository,org.axonframework.extension.springboot.actuator.axonserver","common,util,lifecycle,function,eventstore,monitoring,interception,configuration,processing,streaming,annotation,subscribing,unitofwork,jdbc,micrometer,repository,axonserver",""
"communityFastRpHdbscanLabel",7,8,"org.axonframework.common.jdbc,org.axonframework.common.tx,org.axonframework.messaging.eventhandling.processing.streaming.token.store,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa,org.axonframework.extension.metrics.micrometer.springboot,org.axonframework.extension.metrics.micrometer.reservoir","jdbc,tx,store,inmemory,jpa,springboot,reservoir",""
"communityFastRpHdbscanLabel",3,14,"org.axonframework.common.jpa,org.axonframework.messaging.eventhandling.conversion,org.axonframework.messaging.core.timeout,org.axonframework.update,org.axonframework.update.detection,org.axonframework.update.common,org.axonframework.update.api,org.axonframework.update.configuration,org.axonframework.extension.springboot,org.axonframework.extension.springboot.service.connection,org.axonframework.extension.springboot.actuator,org.axonframework.extension.springboot.autoconfig,org.axonframework.extension.springboot.util,org.axonframework.extension.springboot.util.jpa","jpa,conversion,timeout,update,detection,common,api,configuration,springboot,connection,actuator,autoconfig,util",""
"communityFastRpHdbscanLabel",8,6,"org.axonframework.common.configuration,org.axonframework.messaging.eventhandling.processing.streaming.pooled,org.axonframework.messaging.eventhandling.processing.streaming.segmenting,org.axonframework.messaging.eventhandling.processing.errorhandling,org.axonframework.messaging.eventhandling.configuration,org.axonframework.messaging.core.unitofwork.transaction","configuration,pooled,segmenting,errorhandling,transaction",""
"communityFastRpHdbscanLabel",19,7,"org.axonframework.extension.tracing.opentelemetry,org.axonframework.messaging.eventhandling.tracing,org.axonframework.messaging.core.interception,org.axonframework.messaging.core.configuration,org.axonframework.axonserver.connector.query,org.axonframework.modelling.annotation,org.axonframework.modelling.entity","opentelemetry,tracing,interception,configuration,query,annotation,entity",""
"communityFastRpHdbscanLabel",11,5,"org.axonframework.eventsourcing,org.axonframework.messaging.eventhandling.processing.streaming.token,org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.event,org.axonframework.modelling","eventsourcing,token,connector,event,modelling",""
"communityFastRpHdbscanLabel",1,5,"org.axonframework.conversion,org.axonframework.conversion.jackson,org.axonframework.conversion.converter,org.axonframework.conversion.jackson2,org.axonframework.conversion.avro","conversion,jackson,converter,jackson2,avro",""
"communityFastRpHdbscanLabel",15,7,"org.axonframework.messaging.monitoring.configuration,org.axonframework.messaging.commandhandling.distributed,org.axonframework.messaging.eventhandling,org.axonframework.messaging.core.conversion,org.axonframework.messaging.tracing,org.axonframework.axonserver.connector.util,org.axonframework.axonserver.connector.command","configuration,distributed,eventhandling,conversion,tracing,util,command",""
"communityFastRpHdbscanLabel",17,9,"org.axonframework.messaging.commandhandling.annotation,org.axonframework.messaging.eventhandling.annotation,org.axonframework.messaging.eventhandling.replay.annotation,org.axonframework.messaging.eventhandling.interception,org.axonframework.messaging.queryhandling.annotation,org.axonframework.messaging.queryhandling.interception,org.axonframework.messaging.queryhandling.gateway,org.axonframework.messaging.core.interception.annotation,org.axonframework.messaging.core.sequencing","annotation,interception,gateway,sequencing",""
