"artifactName","packagesInArtifactCount","packagesCount","packageSpread","typesInArtifactCount","typesCount","typesSpread","dependencyArtifactName","dependencyTypeIsInterface","dependencyPackagesCount","dependencyTypesCount","someDependencyPackages","someDependencyTypes","someCallingPackages","someCallingTypes","Source Cypher File: Artifact_Dependencies/Artifacts_with_dependencies_to_other_artifacts.cypher"
"axon-modelling-4.11.1",10,9,90,158,90,56.96,"axon-messaging-4.11.1",true,15,39,"org.axonframework.commandhandling,org.axonframework.common","CommandMessage,CommandMessageHandlingMember,CommandBus,CommandMessageHandler","org.axonframework.modelling.command.inspection,org.axonframework.modelling.command","MethodCommandHandlerInterceptorDefinition$MethodCommandHandlerInterceptorHandlingMember,AggregateMemberAnnotatedChildEntityCollectionDefinition,ChildForwardingCommandMessageHandlingMember,AnnotationCommandTargetResolver",""
"axon-eventsourcing-4.11.1",9,9,100,133,75,56.39,"axon-messaging-4.11.1",true,17,40,"org.axonframework.commandhandling,org.axonframework.common.caching","CommandMessage,Cache,ConnectionProvider,PersistenceExceptionResolver","org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing","ConflictResolution,EventSourcingRepository$Builder,CachingEventSourcingRepository,JdbcEventStorageEngine$Builder",""
"axon-modelling-4.11.1",10,9,90,158,79,50,"axon-messaging-4.11.1",false,14,46,"org.axonframework.commandhandling,org.axonframework.common","NoHandlerForCommandException,RoutingKey,IdentifierFactory,ObjectUtils","org.axonframework.modelling.command.inspection,org.axonframework.modelling.command","AnnotatedAggregate,AggregateAnnotationCommandHandler,TargetAggregateIdentifier,AbstractSagaManager",""
"axon-eventsourcing-4.11.1",9,9,100,133,44,33.08,"axon-messaging-4.11.1",false,12,40,"org.axonframework.common,org.axonframework.common.io","ObjectUtils,BuilderUtils,DateTimeUtils,DirectExecutor","org.axonframework.eventsourcing.eventstore,org.axonframework.eventsourcing.eventstore.jdbc","BatchingEventStorageEngine,BatchingEventStorageEngine$Builder,JdbcEventStorageEngine$Builder,DefaultSnapshotterSpanFactory$Builder",""
"axon-server-connector-4.11.1",11,8,72.73,142,60,42.25,"axon-messaging-4.11.1",true,19,58,"org.axonframework.commandhandling,org.axonframework.commandhandling.distributed","CommandBusSpanFactory,CommandMessage,CommandResultMessage,CommandBus","org.axonframework.axonserver.connector.command,org.axonframework.axonserver.connector","AxonServerCommandBus,AxonServerCommandBus$Builder,ServerConnectorConfigurerModule,AxonServerCommandBus$CommandProcessingTask",""
"axon-test-4.11.1",8,8,100,87,29,33.33,"axon-messaging-4.11.1",false,8,38,"org.axonframework.commandhandling,org.axonframework.commandhandling.gateway","SimpleCommandBus$Builder,AnnotationCommandHandlerAdapter,SimpleCommandBus,GenericCommandResultMessage","org.axonframework.test.aggregate,org.axonframework.test.utils","AggregateTestFixture,RecordingCommandBus,SagaTestFixture,SagaTestFixture$StubAwareCommandGatewayFactory",""
"axon-test-4.11.1",8,7,87.5,87,35,40.23,"axon-messaging-4.11.1",true,10,31,"org.axonframework.commandhandling,org.axonframework.commandhandling.gateway","CommandMessage,CommandResultMessage,CommandBus,CommandCallback","org.axonframework.test.aggregate,org.axonframework.test.utils","AggregateTestFixture,RecordingCommandBus,ResultValidatorImpl,FixtureConfiguration",""
"axon-server-connector-4.11.1",11,7,63.64,142,47,33.1,"axon-messaging-4.11.1",false,20,73,"org.axonframework.commandhandling,org.axonframework.commandhandling.callbacks","NoHandlerForCommandException,SimpleCommandBus$Builder,DefaultCommandBusSpanFactory$Builder,DefaultCommandBusSpanFactory","org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.command","ErrorCode,ServerConnectorConfigurerModule,AxonServerCommandBus$Builder,CommandSerializer",""
"axon-spring-boot-autoconfigure-4.11.1",9,5,55.56,88,21,23.86,"axon-messaging-4.11.1",true,23,49,"org.axonframework.commandhandling,org.axonframework.commandhandling.distributed","CommandBusSpanFactory,CommandMessage,CommandBus,DuplicateCommandHandlerResolver","org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa","AxonServerBusAutoConfiguration,AxonAutoConfiguration,AxonTracingAutoConfiguration,InterceptorAutoConfiguration",""
"axon-server-connector-4.11.1",11,4,36.36,142,11,7.75,"axon-configuration-4.11.1",true,1,6,"org.axonframework.config","EventProcessingConfiguration,Configuration,SubscribableMessageSourceDefinition,ModuleConfiguration","org.axonframework.axonserver.connector.processor,org.axonframework.axonserver.connector.event.axon","EventProcessorControlService,EventProcessorInfoConfiguration,ServerConnectorConfigurerModule,PersistentStreamConnection",""
"axon-eventsourcing-4.11.1",9,4,44.44,133,12,9.02,"axon-modelling-4.11.1",false,2,10,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection","ConflictingAggregateVersionException,LockAwareAggregate,ConcurrencyException,AbstractRepository$Builder","org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing","ConflictResolver,DefaultConflictResolver,EventSourcingRepository,JdbcEventStorageEngine",""
"axon-spring-boot-autoconfigure-4.11.1",9,3,33.33,88,17,19.32,"axon-configuration-4.11.1",true,1,9,"org.axonframework.config","EventProcessingConfiguration,Configuration,SubscribableMessageSourceDefinition,ModuleConfiguration","org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa","EventProcessingAutoConfiguration,AxonServerAutoConfiguration,InfraConfiguration,JpaJavaxEventStoreAutoConfiguration",""
"axon-test-4.11.1",8,3,37.5,87,11,12.64,"axon-modelling-4.11.1",false,5,15,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection","AggregateScopeDescriptor,ConflictingAggregateVersionException,AggregateAnnotationCommandHandler,AggregateNotFoundException","org.axonframework.test.aggregate,org.axonframework.test.saga","AggregateTestFixture$IdentifierValidatingRepository,AggregateTestFixture$InMemoryRepository,AggregateTestFixture,AggregateTestFixture$RecordingEventStore",""
"axon-spring-boot-autoconfigure-4.11.1",9,3,33.33,88,8,9.09,"axon-server-connector-4.11.1",false,4,18,"org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.query","AxonServerConnectionManager,AxonServerConfiguration,AxonServerConnectionManager$Builder,AxonServerConfiguration$PersistentStreamSettings","org.axonframework.springboot.autoconfig,org.axonframework.actuator.axonserver","AxonServerAutoConfiguration$DefaultConnectionManagerConfiguration,AxonServerActuatorAutoConfiguration,AxonServerAutoConfiguration,AxonServerAutoConfiguration$ConnectionDetailsConnectionManagerConfiguration",""
"axon-spring-boot-autoconfigure-4.11.1",9,3,33.33,88,15,17.05,"axon-messaging-4.11.1",false,32,88,"org.axonframework.commandhandling,org.axonframework.commandhandling.distributed","SimpleCommandBus$Builder,DefaultCommandBusSpanFactory$Builder,DefaultCommandBusSpanFactory,SimpleCommandBus","org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa","AxonAutoConfiguration,AxonTracingAutoConfiguration,AxonServerAutoConfiguration,JdbcAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.1",9,2,22.22,88,7,7.95,"axon-eventsourcing-4.11.1",false,5,14,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore","DefaultSnapshotterSpanFactory$Builder,DefaultSnapshotterSpanFactory,EmbeddedEventStore,EmbeddedEventStore$Builder","org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa","AxonTracingAutoConfiguration,AxonAutoConfiguration,JdbcAutoConfiguration,JpaEventStoreAutoConfiguration",""
"axon-server-connector-4.11.1",11,2,18.18,142,5,3.52,"axon-eventsourcing-4.11.1",false,2,6,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore","EventStreamUtils,AbstractEventStore,EventStoreException,AbstractEventStorageEngine","org.axonframework.axonserver.connector.event.axon,org.axonframework.axonserver.connector","AxonServerEventStore$AxonIQEventStorageEngine,AxonServerEventStore,ErrorCode,AxonServerEventStore$Builder",""
"axon-spring-boot-autoconfigure-4.11.1",9,2,22.22,88,6,6.82,"axon-eventsourcing-4.11.1",true,2,4,"org.axonframework.eventsourcing,org.axonframework.eventsourcing.eventstore","Snapshotter,SnapshotterSpanFactory,EventStore,EventStorageEngine","org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa","AxonAutoConfiguration,AxonTracingAutoConfiguration,JpaJavaxEventStoreAutoConfiguration,AxonServerBusAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.1",9,2,22.22,88,6,6.82,"axon-configuration-4.11.1",false,1,4,"org.axonframework.config","DefaultConfigurer,EventProcessingModule,TagsConfiguration,ConfigurationScopeAwareProvider","org.axonframework.springboot.autoconfig,org.axonframework.springboot","InfraConfiguration,EventProcessingAutoConfiguration,TagsConfigurationProperties,AxonAutoConfiguration",""
"axon-server-connector-4.11.1",11,2,18.18,142,3,2.11,"axon-configuration-4.11.1",false,1,2,"org.axonframework.config","TagsConfiguration,Component","org.axonframework.axonserver.connector,org.axonframework.axonserver.connector.event.axon","AxonServerConnectionManager$Builder,ServerConnectorConfigurerModule,EventProcessorInfoConfiguration",""
"axon-test-4.11.1",8,2,25,87,12,13.79,"axon-modelling-4.11.1",true,3,7,"org.axonframework.modelling.command,org.axonframework.modelling.command.inspection","RepositoryProvider,Aggregate,CommandTargetResolver,Repository","org.axonframework.test.aggregate,org.axonframework.test.saga","AggregateTestFixture,FixtureConfiguration,AggregateTestFixture$CreationalRepository,AggregateTestFixture$DefaultRepositoryProvider",""
"axon-spring-boot-autoconfigure-4.11.1",9,2,22.22,88,5,5.68,"axon-modelling-4.11.1",true,4,5,"org.axonframework.modelling.command,org.axonframework.modelling.saga","RepositorySpanFactory,ResourceInjector,SagaManagerSpanFactory,SagaStore","org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa","AxonTracingAutoConfiguration,InfraConfiguration,JpaAutoConfiguration,JpaJavaxAutoConfiguration",""
"axon-spring-boot-autoconfigure-4.11.1",9,2,22.22,88,4,4.55,"axon-modelling-4.11.1",false,5,11,"org.axonframework.modelling.command,org.axonframework.modelling.saga","DefaultRepositorySpanFactory$Builder,DefaultRepositorySpanFactory,DefaultSagaManagerSpanFactory$Builder,DefaultSagaManagerSpanFactory","org.axonframework.springboot.autoconfig,org.axonframework.springboot.autoconfig.legacyjpa","AxonTracingAutoConfiguration,JdbcAutoConfiguration,JpaAutoConfiguration,JpaJavaxAutoConfiguration",""
