"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.eventsourcing.EventSourcingRepository","EventSourcingRepository","embeddingsFastRandomProjection","-0.08126168,-0.20344934,0.101738736,-0.05407095,0.2862294,-0.27816272,0.37054756,-0.45891345,-0.018921718,-0.02617224,-0.1028637,0.105853364,-0.15160413,0.2518317,-0.13740332,0.07796884,-0.048586145,-0.16300207,-0.34110868,-0.053869624,0.42350107,-0.14115019,-0.18321288,-0.009324324,0.084373325,-0.17763773,0.009229542,0.013474159,0.15433718,-0.07816471,-0.24595025,-0.076449424,0.22553559,0.06122819,0.15823519,0.29414183,0.007882075,0.056339234,-0.20734876,0.14562681,0.08226012,0.024492864,-0.31651425,-0.2237542,0.051018566,0.11682068,-0.15163109,-0.2602732,-0.059534162,0.15161519,0.11994469,-0.24019733,0.15578932,0.19829793,0.21976905,-0.5593276,-0.33154917,0.0016742181,-0.16642249,0.009863059,0.048726484,-0.15448304,0.016066063,0.23634997",""
"org.axonframework.eventsourcing.EventSourcingRepository$EventSourcedEntity","EventSourcingRepository$EventSourcedEntity","embeddingsFastRandomProjection","-0.093047075,-0.16248995,0.16977511,-0.032658175,0.17399698,-0.27518642,0.4040649,-0.42923328,0.02634956,0.00020144694,-0.07598108,0.033823278,-0.12688659,0.26894468,-0.105109304,0.09687299,0.02362806,-0.20091985,-0.3083171,-0.0979195,0.39163268,-0.14778294,-0.16082183,-0.002788148,0.10706295,-0.20695344,-0.010753689,-0.019342361,0.16341433,-0.049630564,-0.22585408,-0.08128313,0.16523369,0.07140882,0.15990373,0.28973272,0.009888529,0.027914464,-0.18631859,0.15940094,0.09532045,0.03337036,-0.26679155,-0.22383595,0.019289127,0.15536986,-0.08105801,-0.3261468,-0.17890146,0.1565281,0.13667233,-0.25432438,0.1124938,0.15595517,0.15843743,-0.57844305,-0.34132028,-0.004999008,-0.13592595,0.05375583,0.024600688,-0.18402295,-0.021447208,0.14920382",""
"org.axonframework.eventsourcing.eventstore.EventStore","EventStore","embeddingsFastRandomProjection","-0.117870994,-0.27019376,0.0120263705,-0.028143376,0.21573688,-0.34628993,0.28255615,-0.26650637,-0.13019909,0.038507562,-0.049683947,0.10272167,-0.19064197,0.11214331,0.03215061,0.0066259652,-0.14710224,-0.12533686,-0.1901742,0.15812862,0.16939232,-0.12520611,-0.1733588,-0.1038735,0.07021788,-0.28937036,0.08831224,0.038049,0.071266145,-0.10126163,-0.32205865,-0.30124694,0.09682123,0.299204,-0.07166159,0.21176773,-0.037644584,-0.01207906,-0.02342444,0.21011701,0.16451845,-0.086227804,-0.37821868,-0.2481635,0.16210636,-0.124468215,-0.11528776,-0.22359243,0.055000354,0.2684065,-0.084730014,-0.08564228,0.21104111,0.18044779,0.27997375,-0.41587335,-0.36295328,-0.10986451,-0.081386864,0.06620998,0.38214958,-0.09742449,0.12540185,0.33310983",""
"org.axonframework.eventsourcing.handler.SourcingHandler","SourcingHandler","embeddingsFastRandomProjection","-0.076243564,-0.22929876,0.14346896,-0.030947804,0.25450248,-0.31423685,0.33228162,-0.36951554,-0.020566978,0.002738526,-0.030055977,0.10225874,-0.15499611,0.20380136,-0.04396428,0.19116089,-0.1089819,-0.19313975,-0.29805976,-0.07154055,0.42631733,-0.15039666,-0.14440282,0.015209237,0.062025353,-0.21993105,0.037652794,0.04905071,0.073248796,-0.052993476,-0.27504885,-0.11135821,0.1667064,0.19333932,0.14370178,0.2429321,0.019019738,-0.056991562,-0.18019916,0.17389259,0.10229494,-0.004076029,-0.2775022,-0.23094304,0.07269983,0.17393547,-0.11781973,-0.3246967,-0.14411736,0.17435578,0.102832675,-0.23611282,0.16969272,0.103534386,0.25221026,-0.49912083,-0.26788023,-0.029652845,-0.17929581,0.087768465,0.04574156,-0.13678694,0.10467936,0.1750271",""
"org.axonframework.eventsourcing.handler.InitializingEntityEvolver","InitializingEntityEvolver","embeddingsFastRandomProjection","-0.025204195,-0.43049708,0.05147498,0.016031422,0.35037082,-0.27882594,0.26733112,-0.3889821,-0.04482487,-0.045647547,-0.18711977,0.1993189,-0.15866233,0.14197497,0.05700943,0.3190485,-0.25664914,-0.24650413,-0.33090276,-0.021750286,0.51541793,-0.02028235,-0.16360526,0.008794755,0.13492396,-0.170803,0.07134906,0.1980536,-0.15770836,-0.11285039,-0.40217048,-0.12660486,0.19711074,0.2925613,0.08476055,0.13543604,0.024895277,0.0072446465,-0.2143698,0.1973809,0.10141415,-0.040864315,-0.37043974,-0.24409057,0.11545409,0.19174123,-0.1719221,-0.24568659,-0.1357623,0.15020725,-0.006335996,-0.23013318,0.0944329,0.130115,0.447757,-0.40610883,-0.023454204,-0.039815925,-0.08215943,-0.00644923,0.1181912,-0.07313758,0.15083519,0.29614213",""
"org.axonframework.eventsourcing.EventSourcedEntityFactory","EventSourcedEntityFactory","embeddingsFastRandomProjection","-0.13389769,-0.33611482,-0.008205855,-0.05512063,0.37691575,-0.4188863,0.30547225,-0.4312201,-0.12684833,-0.025436323,-0.18355933,0.23468235,-0.081389084,0.23463674,-0.08151125,0.24323213,-0.31772393,-0.22534728,-0.33714116,-0.10557887,0.28122205,-0.1428359,-0.281742,-0.074334346,-0.029994957,-0.30396688,0.06712258,0.04718479,-0.08726444,-0.16368914,-0.21540657,-0.1535958,0.18953067,0.2944131,0.03745695,0.19088438,-0.0005198391,-0.050312147,-0.20216163,0.02184796,0.059446562,-0.07576545,-0.4531828,-0.30628145,0.18399173,0.20371616,-0.17783453,-0.1897524,-0.22967815,0.025080629,-0.07627617,-0.34640563,0.19653577,0.16347066,0.33224043,-0.44484496,-0.10391209,-0.01819306,-0.21285781,0.18804829,0.05116915,-0.058087967,0.22441046,0.42050955",""
"org.axonframework.eventsourcing.CriteriaResolver","CriteriaResolver","embeddingsFastRandomProjection","-0.14727023,-0.08227952,-0.026126245,-0.18805835,0.10850155,-0.13489267,0.09609463,-0.35488126,-0.03627061,-0.020211091,-0.35090744,0.09753163,-0.09011838,0.3197171,-0.082775794,0.17149673,-0.3509617,-0.2676763,-0.23009115,-0.26644292,0.16213566,0.038330827,-0.14622796,0.06577982,0.14957897,-0.27259368,0.102393396,0.111063756,0.09926835,-0.11468541,-0.03367637,-0.22356097,0.07543985,0.60599935,-0.12462814,0.037820794,0.060214113,0.11066027,-0.24349192,0.011004396,0.0772592,-0.21963145,-0.4548676,-0.29773462,0.19443074,-0.08606754,-0.107398994,-0.24590598,-0.27761927,-0.109931774,-0.055271868,-0.4489227,0.10174319,-0.04722698,0.32817072,-0.31833184,-0.02372784,-0.053949524,-0.030247912,0.20887485,0.23493826,0.008818489,-0.043524522,0.4541587",""
"org.axonframework.eventsourcing.handler.SimpleSourcingHandler","SimpleSourcingHandler","embeddingsFastRandomProjection","0.11123301,-0.38368702,0.020297013,-0.07671059,0.2433025,-0.32878542,0.3655159,-0.3047475,-0.11642809,-0.025047727,-0.19001786,0.17702605,-0.11210786,0.18336338,-0.040477235,0.008805744,-0.3467411,-0.024419427,-0.3428385,-0.07924158,0.33986318,-0.17551906,-0.18612419,0.002521569,-0.009758674,-0.3174536,0.18269321,0.090137556,-0.06070053,-0.10344376,-0.18358177,-0.2789163,0.0086752325,0.38239333,0.07986329,0.15030785,-0.092460334,-0.09540733,0.058536142,0.067138106,0.092799395,-0.04315091,-0.63908845,-0.27223393,0.3691014,0.065830655,-0.20554931,-0.1832017,-0.078886494,0.047738776,-0.1203088,-0.3317406,0.17062987,0.27689546,0.29202226,-0.41390705,-0.12043315,0.116720736,-0.19620173,0.17830965,0.29005376,-0.1035139,0.16965172,0.4883947",""
"org.axonframework.eventsourcing.eventstore.EventStoreTransaction","EventStoreTransaction","embeddingsFastRandomProjection","0.013931707,-0.50450516,-0.09060866,0.06490831,0.3189217,-0.37850192,0.13535355,-0.24079114,-0.13248019,0.0824993,0.10916865,0.1814184,0.041916832,-0.17896825,-0.060673438,-0.1660374,-0.2531736,-0.036530986,-0.1665572,0.2526572,0.050174393,-0.20347351,-0.20855905,-0.019465044,-0.058892418,-0.28201377,0.19598049,0.02811059,-0.044413153,-0.023100931,-0.2590675,-0.3741343,-0.043735996,0.123357,-0.36247385,0.34184313,-0.14002895,-0.30933455,0.26994884,0.07411243,-0.0064672437,0.04986604,-0.6110669,-0.36463255,0.2718742,-0.23800802,0.015946195,-0.10835151,0.1576119,0.27296656,-0.24966285,-0.055824913,0.16327225,0.24268818,0.24829999,-0.034659714,-0.4926659,-0.034661435,-0.040742926,0.10160747,0.4932824,-0.054755837,0.19148022,0.33435628",""
"org.axonframework.eventsourcing.annotation.CriteriaResolverDefinition","CriteriaResolverDefinition","embeddingsFastRandomProjection","-0.07726023,0.17574851,-0.16024886,-0.26966563,0.065716684,-0.1876394,0.016849147,-0.21848509,0.013660133,0.09013053,-0.56405544,-0.06498176,0.12823679,0.39973637,0.0641467,0.30546874,-0.40915263,-0.3540765,0.009437829,-0.23975483,-0.2791922,0.022763202,-0.23257133,-0.32618856,-0.024934761,-0.22022048,0.14840345,-0.0378569,0.1892404,-0.1812698,0.049861252,-0.34336197,-0.20061302,0.70289224,-0.31995487,-0.14079624,0.17738356,0.16582215,-0.024059817,-0.25149727,0.120732814,-0.12289277,-0.26338547,-0.082362965,0.14559819,-0.22880238,0.08465462,-0.05369991,-0.18862627,-0.25532246,-0.21081659,-0.24161293,-0.11409569,0.05365841,0.35636526,-0.28445968,0.3242578,0.055404976,0.11016026,0.3623192,0.13046592,0.2958867,0.062668584,0.45238334",""
