"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.eventsourcing","eventsourcing","embeddingsFastRandomProjection","-0.082716845,0.4245615,-0.053752765,-0.3583555,-0.009058312,-0.05140977,0.080335066,-0.29533422,0.13042074,-0.24308842,0.089987956,0.45193172,0.04707309,-0.13078089,-0.32218987,-0.024083748,0.2839061,0.64453083,0.10188302,0.34393352,-0.01726386,0.42090118,-0.42823863,-0.22322553,-0.4883259,-0.54164153,-0.12788573,-0.70931554,-0.8260273,0.014103115,0.25312176,0.24983472",""
"org.axonframework.eventsourcing.annotation","annotation","embeddingsFastRandomProjection","0.11299833,0.21132147,-0.23911211,-0.13299233,-0.17077717,-0.04181363,0.22503129,-0.33481622,0.008849911,-0.117718495,0.16890241,0.41961944,-0.08782146,-0.18412139,-0.36395982,0.03044935,0.13504142,0.64455765,0.081642635,0.18331024,0.035790995,0.57667136,-0.5741658,-0.2827229,-0.6765938,-0.5063413,-0.1790065,-0.67857516,-0.73536277,-0.09752422,-0.039928287,0.2846454",""
"org.axonframework.eventsourcing.annotation.reflection","reflection","embeddingsFastRandomProjection","-0.25507787,0.5986029,-0.18018244,-0.12720776,-0.011709709,-0.04619153,0.24560495,-0.1888645,0.08600354,-0.2538597,0.20942184,0.2855992,-0.017753474,-0.12721764,-0.26214948,0.042158782,0.3458879,0.4938224,-0.0529837,0.36487317,-0.16426757,0.21033174,-0.2728942,-0.15119253,-0.56080484,-0.5477364,-0.2878881,-0.799654,-0.8028588,0.025391813,0.12325693,0.0028000828",""
"org.axonframework.eventsourcing.snapshot.inmemory","inmemory","embeddingsFastRandomProjection","-0.2980038,0.46255583,-0.10172362,-0.16238907,-0.04335093,0.16951865,-0.034163684,-0.16429642,-0.1570726,-0.3983979,0.23131841,0.20082256,-0.026380029,-0.04962997,0.08286834,0.13764809,0.20722522,0.59948426,0.040531937,0.386968,-0.16460611,-0.087822445,-0.24618953,-0.17451212,-0.29546225,-0.4514686,-0.2768861,-0.4902477,-0.5737592,0.12476466,0.2493926,0.0135939475",""
"org.axonframework.eventsourcing.snapshot.store","store","embeddingsFastRandomProjection","-0.30102986,0.49810457,-0.09592612,-0.18208538,-0.039552927,0.27093753,-0.10499814,-0.19724566,-0.20288402,-0.3810724,0.2165102,0.23408115,-0.08113472,-0.07836652,0.060718328,0.122059956,0.24269068,0.6830449,0.024358185,0.4593575,-0.1533754,-0.0651014,-0.28601986,-0.18767628,-0.26921877,-0.34121424,-0.23123711,-0.43617287,-0.51439023,0.15921874,0.23345633,0.102634326",""
"org.axonframework.eventsourcing.snapshot.api","api","embeddingsFastRandomProjection","-0.35413295,0.28069967,0.027895607,-0.3026277,-0.11016145,0.35501212,-0.20708957,-0.19605374,-0.35461107,-0.32155716,0.13337506,0.45125124,-0.056706883,-0.15228435,0.03866911,0.08197622,0.30956745,0.83002007,0.0903276,0.29200158,0.13804969,0.16913569,-0.3714084,-0.28601438,-0.12511611,-0.40494904,-0.19312145,-0.38081628,-0.28365362,0.08597343,0.17213945,0.003043592",""
"org.axonframework.eventsourcing.handler","handler","embeddingsFastRandomProjection","-0.19186543,0.4181683,-0.17349066,-0.1900124,-0.16282703,0.18711008,0.037827045,-0.24472865,-0.09589096,-0.37634182,0.2055209,0.31642288,0.0023555066,-0.18676056,-0.062097073,0.052660923,0.18162589,0.67711484,0.022313613,0.45722264,-0.064838916,0.14977132,-0.57357395,-0.22884339,-0.33343998,-0.44506723,-0.19021267,-0.6162858,-0.7449037,0.07475488,0.19769816,0.24762106",""
"org.axonframework.eventsourcing.eventstore","eventstore","embeddingsFastRandomProjection","0.04417246,0.21911943,-0.2410956,-0.1450897,-0.11314945,-0.044428974,0.2966233,-0.3279018,-0.02138311,-0.14404276,0.15687343,0.28916422,-0.018725209,-0.2713908,-0.31483388,0.0198628,0.14375749,0.65698516,0.1357885,0.009103224,0.09601778,0.4810965,-0.5031117,-0.4221782,-0.55024326,-0.6193164,-0.22837704,-0.61726844,-0.76936895,-0.14280164,0.017592274,0.20776407",""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory","embeddingsFastRandomProjection","0.12049115,0.26014414,-0.2110622,-0.14018956,-0.21829236,-0.08403704,0.23113349,-0.32082376,0.019528754,-0.16025954,0.21138105,0.38111672,-0.13447067,-0.15609181,-0.26917073,0.05749767,0.14742744,0.6029319,0.06004834,0.14918084,0.0951671,0.5190101,-0.49403965,-0.24032293,-0.66222346,-0.6400743,-0.26729077,-0.673334,-0.62687963,-0.20088506,0.02318831,0.19514802",""
"org.axonframework.eventsourcing.eventstore.jpa","jpa","embeddingsFastRandomProjection","0.1262241,0.25639224,-0.2005724,-0.14219137,-0.20276082,-0.06880464,0.2462242,-0.33252084,0.017547352,-0.14438044,0.20330325,0.3926792,-0.14731652,-0.15815702,-0.29573652,0.050309937,0.15144022,0.6116909,0.050641026,0.15954915,0.10608105,0.53551686,-0.5248479,-0.24301885,-0.66342956,-0.6190264,-0.2566194,-0.6715437,-0.60543096,-0.20254521,-0.00039798487,0.20687476",""
