"projectName","shortCodeUnitName","codeUnitName","anomalyRank","anomalyScore","bridgeRank","outlierRank","degreeRank","topFeature1","topFeature2","topFeature3","topFeature1Score","topFeature2Score","topFeature3Score","Source Cypher File: domains/anomaly-detection/labels/AnomalyDetectionTopAnomalies.cypher"
"react-router","react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/index.ts",1,0.08757061593450155,7,0,1,"pageToArticleRankDifference","pageRank","articleRank",-0.22638885887644514,-0.1718515503584293,-0.13178521717913796,""
"react-router","react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/index-react-server.ts",2,0.054794088593582924,5,0,5,"pageToArticleRankDifference","pageRank","articleRank",-0.21565214851902959,-0.1862423721939144,-0.13870009435825018,""
"react-router-dev","config","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router-dev/config/config.ts",3,0.0428008307924006,2,0,7,"pageToArticleRankDifference","topologicalComponentLayer","pageRank",-0.19754907355133347,-0.06422411852924823,-0.06141229800129701,""
"react-router-dev","routes","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router-dev/config/routes.ts",4,0.03712403739465586,3,0,9,"pageToArticleRankDifference","pageRank","articleRank",-0.22601516237902902,-0.19042311836721584,-0.10573869368263375,""
"react-router","utils","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router/lib/router/utils.ts",5,0.01984082766096751,6,0,3,"pageRank","pageToArticleRankDifference","articleRank",-0.17976275438414951,-0.16418242226127952,-0.13381605401315141,""
"react-router-dev","config","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router-dev/config.ts",6,0.0076180987900329455,1,0,38,"pageToArticleRankDifference","nodeEmbeddingPCA_3","pageRank",-0.1604242794372671,-0.10582421779784744,-0.06411748670279217,""
"react-router-dev","routes","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-7.15.1/source/react-router-7.15.1/packages/react-router-dev/routes.ts",7,0.005035264174319876,4,0,35,"pageToArticleRankDifference","pageRank","articleRank",-0.23673117765682486,-0.19313796670496292,-0.11352553492488326,""
