"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_90_Summary.cypher"
"org.axonframework.test","test",0.3296313630233061,0.28970068034953805,20,0,0.041666666666666664,0.041666666666666664,0.02932689461192468,0.02932689461192468,16,13,""
"org.axonframework.test.matchers","matchers",0.22050611512731985,0.21503948016145305,18,0,0.025,0.025,0.02099923985428615,0.02099923985428615,61,51,""
"org.axonframework.test.aggregate","aggregate",0.15000000000000002,0.15000000000000002,0,2.3900000000000006,0,0,0,0,31,2210,""
"org.axonframework.test.deadline","deadline",0.170496421378219,0.17003980283753223,3,0,0.016666666666666666,0.016666666666666666,0.016314950867522215,0.016314950867522215,10,138,""
"org.axonframework.test.utils","utils",0.15607142857142858,0.15592093900917903,2,0,0.008333333333333333,0.008333333333333333,0.007799106069574437,0.007799106069574437,8,70,""
"org.axonframework.test.eventscheduler","eventscheduler",0.1591071428571429,0.15888140851376853,2,0,0.008333333333333333,0.008333333333333333,0.007799106069574437,0.007799106069574437,9,38,""
"org.axonframework.test.server","server",0.25242740890688264,0.21243283883386443,0,0,0.015277777777777777,0.0125,0.00020029025441938963,0.00020029025441938963,3,2,""
"org.axonframework.test.saga","saga",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,43,1419,""
"org.axonframework.disruptor.commandhandling","commandhandling",0.15264618570717517,0.15210455005429957,12.5,0,0.06666666666666667,0.06136363636363636,0.01721359609242801,0.01721359609242801,55,1453,""
"org.axonframework.eventsourcing","eventsourcing",0.21482364189204126,0.20862981806140854,60,0,0.12361111111111112,0.10474137931034483,0.0703153392054003,0.0703153392054003,148,1009,""
"org.axonframework.eventsourcing.conflictresolution","conflictresolution",0.15470618697435146,0.15442442367283699,18,0,0.08194444444444443,0.07319277108433735,0.009976348756078711,0.009976348756078711,15,99,""
"org.axonframework.eventsourcing.eventstore","eventstore",0.4480430650355876,0.3997839044429764,244.3,0,0.16666666666666666,0.1481707317073171,0.11485781154609989,0.11485781154609989,205,613,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,1,75,""
"org.axonframework.eventsourcing.eventstore.jdbc","jdbc",0.28850631382898034,0.2771114921136751,13,0,0.020833333333333332,0.018750000000000003,0.020606691888734496,0.020606691888734496,235,1340,""
"org.axonframework.eventsourcing.eventstore.jdbc.statements","statements",0.18844150546254268,0.18568767668190211,0,0,0.015277777777777777,0.0125,0.006337865650511238,0.006337865650511238,30,80,""
