"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: Centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"org.axonframework.common","common",0.49756845329417543,0.49756845329417543,1066,23,""
"org.axonframework.messaging","messaging",0.40048016675444315,0.40048016675444315,10051,133,""
"org.axonframework.eventhandling","eventhandling",0.32946900849375704,0.32946900849375704,6120,1563,""
"org.axonframework.messaging.unitofwork","unitofwork",0.25878718088711694,0.25878718088711694,260,123,""
"org.axonframework.serialization","serialization",0.25613785038079184,0.25613785038079184,1771,176,""
"org.axonframework.common.transaction","transaction",0.22750486870596034,0.22750486870596034,368,6,""
"org.axonframework.tracing","tracing",0.1858913250558883,0.1858913250558883,635,122,""
"org.axonframework.messaging.annotation","annotation",0.178171170054703,0.178171170054703,1111,299,""
"org.axonframework.lifecycle","lifecycle",0.1680914891488667,0.1680914891488667,104,10,""
"org.axonframework.commandhandling","commandhandling",0.1475358603240312,0.1475358603240312,1945,691,""
"org.axonframework.eventsourcing.eventstore","eventstore",0.11485781154609989,0.11485781154609989,205,613,""
"org.axonframework.deadline","deadline",0.10906062539748393,0.10906062539748393,256,338,""
"org.axonframework.modelling.command","command",0.10379363758768559,0.10379363758768559,276,847,""
"org.axonframework.queryhandling","queryhandling",0.0957314326672644,0.0957314326672644,436,1141,""
"org.axonframework.common.jdbc","jdbc",0.09417711828273911,0.09417711828273911,73,56,""
"org.axonframework.serialization.upcasting.event","event",0.09349188287581452,0.09349188287581452,45,188,""
"org.axonframework.monitoring","monitoring",0.09059612196159084,0.09059612196159084,199,21,""
"org.axonframework.eventhandling.tokenstore","tokenstore",0.08604139955672346,0.08604139955672346,83,42,""
"org.axonframework.serialization.xml","xml",0.08103503829523694,0.08103503829523694,22,28,""
"org.axonframework.eventhandling.scheduling","scheduling",0.07921487865235827,0.07921487865235827,25,2,""
