"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.commandhandling","commandhandling","embeddingsNode2Vec","0.78768295,-0.41208893,0.13127406,-0.08364062,0.07002126,0.30024227,-0.2797961,0.3653862,0.05467963,-0.2412695,0.24472137,0.120833434,0.093798876,0.21624711,0.26741093,0.67179906,0.1486458,0.010098684,0.072242014,0.22024974,0.018656276,-0.26542017,0.16302831,-0.4914787,-0.40675905,-0.15705867,-0.094088055,0.009969897,-0.108169325,0.54288614,0.23575228,-0.19562998",""
"org.axonframework.commandhandling.callbacks","callbacks","embeddingsNode2Vec","0.7315655,-0.34399945,-0.020747581,0.11002355,-0.13832301,0.27011576,-0.32852268,0.40538114,0.35515466,-0.56763554,0.19756773,0.38510302,-0.03724881,0.47484982,0.5517038,0.48986682,0.44349796,-0.1789895,-0.16499856,0.28448394,-0.21145676,-0.23971656,0.40634248,-0.38093838,-0.83765405,-0.24235971,0.20594265,-0.09625313,-0.45564368,0.5352078,0.019638693,-0.039412126",""
"org.axonframework.commandhandling.distributed","distributed","embeddingsNode2Vec","0.45374066,-0.48191577,0.41113153,0.21709426,-0.050907083,0.5860487,0.092023395,0.2311446,-0.059405472,-0.3131231,0.43420485,0.031195827,0.27813965,0.1908737,0.15526892,0.53350097,0.32148048,0.2690054,0.05947675,-0.1136267,0.2318409,-0.422423,0.18984447,-0.39215797,-0.61652607,0.18653196,-0.11807787,-0.043629732,-0.0916128,0.45738468,0.0019959654,-0.21920101",""
"org.axonframework.commandhandling.distributed.commandfilter","commandfilter","embeddingsNode2Vec","0.66519135,-0.47537687,0.54329175,0.1909595,0.28949484,0.6254843,0.07846199,0.16421008,-0.21870555,-0.16818513,0.5268812,0.10587563,0.21519282,-0.01598737,0.3344687,0.57714266,0.37557885,0.5484202,0.1480958,-0.17088266,0.43072852,-0.38761425,0.08914553,-0.60166687,-0.7119541,0.2614116,-0.111521624,0.31562266,-0.16809818,0.6666046,0.10733208,-0.28593796",""
"org.axonframework.commandhandling.gateway","gateway","embeddingsNode2Vec","0.7791722,-0.2870602,0.18167318,0.25330865,0.06439866,0.22770315,-0.2592861,0.37546518,0.2495383,-0.4249906,0.19755433,0.27924588,0.05234943,0.3202493,0.46137676,0.5555205,0.29554105,-0.23426525,0.022105847,0.28196076,-0.23849954,-0.34540612,0.3036817,-0.3323064,-0.5650534,0.029405259,0.22953768,-0.04701606,-0.21956371,0.5396588,0.10401102,-0.013035768",""
"org.axonframework.common","common","embeddingsNode2Vec","0.19366683,-0.018031875,0.11377001,0.2237442,0.11752652,0.031828593,-0.17117068,0.20781025,0.22746684,-0.07835413,0.5784641,0.1753733,0.2801313,0.25495577,-0.006920524,0.6613588,0.062428754,-0.23231134,0.017517773,-0.013423439,-0.03151531,-0.34769303,0.0031939799,-0.0605524,-0.5132871,0.20449695,-0.045599416,-0.16443406,-0.04470644,0.21575333,-0.060961176,-0.09589877",""
"org.axonframework.common.annotation","annotation","embeddingsNode2Vec","0.45667174,-0.080722086,0.46316242,-0.040762473,0.21415472,0.099701755,-0.532084,-0.09403067,0.34740463,-0.09953852,0.325636,0.38822925,0.35192674,0.09488653,0.020610414,0.86330146,-0.06467286,-0.12961696,0.09373035,0.12459294,0.06516929,-0.3637636,0.15213603,-0.58391744,-0.13221028,-0.23886333,0.04668863,0.15276591,-0.09117064,0.5405199,-0.31090593,-0.08334921",""
"org.axonframework.common.caching","caching","embeddingsNode2Vec","0.6561395,-0.051531952,0.12465051,0.034153573,0.1608075,0.08762076,-0.17834952,0.2212579,0.23209767,-0.29511547,0.4507396,0.22742532,0.19361405,0.20135204,0.32491848,0.59076726,-0.094207,-0.20364316,0.09978653,0.017829424,0.19723104,-0.37447235,-0.01822585,-0.047789637,-0.37883586,-0.083880015,-0.16393189,0.08597921,0.057036627,0.29133415,0.06922731,-0.14763133",""
"org.axonframework.common.digest","digest","embeddingsNode2Vec","0.22379743,-0.31293482,0.19612125,0.1805626,0.25473467,0.12235642,-0.06774018,0.23286243,-0.06125225,0.122566625,0.4985661,0.05672549,0.04202891,0.2986727,-0.0252826,0.7234951,0.0027748817,-0.14651048,0.100937486,-0.05416763,0.027168151,-0.16217873,-0.07903351,-0.1870293,-0.5073044,0.21403821,-0.26135138,-0.15308644,-0.05323029,0.45595583,-0.081919335,-0.11709092",""
"org.axonframework.common.io","io","embeddingsNode2Vec","0.19419624,-0.24936871,-0.043355223,0.20573007,0.20923974,0.14594023,-0.4206831,0.15795861,0.22239807,-0.2789777,0.5860443,-0.18155225,0.21584828,0.16770032,-0.29476914,0.62643147,-0.09029843,-0.30555427,0.15191196,0.093433164,-0.025299203,-0.27772477,-0.03262385,0.12154261,-0.24205768,0.11597736,-0.33654544,-0.45337546,-0.18326297,0.031524517,-0.087487906,-0.15175377",""
"org.axonframework.common.jdbc","jdbc","embeddingsNode2Vec","0.52803093,-0.5099722,-0.3325701,-0.008295332,-0.03647867,0.12080627,-0.051278424,0.16835758,0.055060353,-0.10933147,0.8586743,0.11258062,-0.046513677,0.31571472,0.015786342,0.19977431,-0.20341015,-0.34259933,0.03532633,0.14954288,0.34021813,-0.6951768,-0.48980263,-0.040242165,-0.38651577,0.56771934,-0.10861225,-0.37159586,0.25966847,0.35183308,-0.24127756,0.06994889",""
"org.axonframework.common.jpa","jpa","embeddingsNode2Vec","0.018941747,-0.12880865,0.1868172,-0.035122454,-0.06375012,0.18045181,-0.28351066,0.04717417,0.0027483804,-0.17583449,0.5144844,0.002789292,0.23778217,0.18720609,-0.29111207,0.79629356,-0.2061234,-0.22723569,-0.026860818,0.2717348,-0.06923267,-0.46057853,0.2746974,-0.16432446,-0.20447445,0.23569353,-0.32416528,-0.3785233,0.011142587,0.24206074,0.016203078,-0.16278309",""
