"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityLabelPropagationId",0,13,"org.axonframework.modelling.PropertyBasedEntityIdResolver,org.axonframework.modelling.entity.annotation.AnnotatedEntityModelRoutingKeyMatcher,org.axonframework.modelling.annotation.TargetEntityIdMemberMismatchException,org.axonframework.modelling.entity.annotation.RoutingKeyEventTargetMatcher,org.axonframework.modelling.entity.annotation.UnknownRoutingKeyException,org.axonframework.common.property.Property,org.axonframework.common.property.PropertyAccessStrategy,org.axonframework.common.property.UniformPropertyAccessStrategy,org.axonframework.common.property.AbstractMethodPropertyAccessStrategy,org.axonframework.common.property.BeanPropertyAccessStrategy,org.axonframework.common.property.DirectPropertyAccessStrategy,org.axonframework.common.property.DirectlyAccessedProperty,org.axonframework.messaging.core.sequencing.PropertySequencingPolicy","PropertyBasedEntityIdResolver,AnnotatedEntityModelRoutingKeyMatcher,TargetEntityIdMemberMismatchException,RoutingKeyEventTargetMatcher,UnknownRoutingKeyException,Property,PropertyAccessStrategy,UniformPropertyAccessStrategy,AbstractMethodPropertyAccessStrategy,BeanPropertyAccessStrategy,DirectPropertyAccessStrategy,DirectlyAccessedProperty,PropertySequencingPolicy",""
"communityLabelPropagationId",1,4,"org.axonframework.modelling.annotation.InjectEntityParameterResolver,org.axonframework.modelling.HierarchicalStateManager,org.axonframework.modelling.StateManager,org.axonframework.modelling.HierarchicalStateManagerConfigurationEnhancer","InjectEntityParameterResolver,HierarchicalStateManager,StateManager,HierarchicalStateManagerConfigurationEnhancer",""
"communityLabelPropagationId",2,4,"org.axonframework.modelling.annotation.AnnotationBasedEntityIdResolverDefinition,org.axonframework.modelling.EntityIdResolutionException,org.axonframework.modelling.annotation.AnnotationBasedEntityIdResolver,org.axonframework.modelling.annotation.TargetEntityId","AnnotationBasedEntityIdResolverDefinition,EntityIdResolutionException,AnnotationBasedEntityIdResolver,TargetEntityId",""
"communityLabelPropagationId",3,3,"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactoryConfigurationEnhancer,org.axonframework.modelling.annotation.InjectEntityParameterResolverFactory,org.axonframework.modelling.annotation.InjectEntity","InjectEntityParameterResolverFactoryConfigurationEnhancer,InjectEntityParameterResolverFactory,InjectEntity",""
"communityLabelPropagationId",4,5,"org.axonframework.modelling.LoadedEntityNotOfExpectedTypeException,org.axonframework.modelling.RepositoryAlreadyRegisteredException,org.axonframework.modelling.repository.Repository,org.axonframework.modelling.MissingRepositoryException,org.axonframework.modelling.SimpleStateManager","LoadedEntityNotOfExpectedTypeException,RepositoryAlreadyRegisteredException,Repository,MissingRepositoryException,SimpleStateManager",""
"communityLabelPropagationId",5,32,"org.axonframework.modelling.ConcurrencyException,io.axoniq.framework.axonserver.connector.api.AxonServerException,io.axoniq.framework.axonserver.connector.api.command.AxonServerRemoteCommandHandlingException,io.axoniq.framework.axonserver.connector.api.command.AxonServerNonTransientRemoteCommandHandlingException,io.axoniq.framework.axonserver.connector.api.command.AxonServerCommandDispatchException,io.axoniq.framework.axonserver.connector.api.query.AxonServerRemoteQueryHandlingException,io.axoniq.framework.axonserver.connector.api.query.AxonServerNonTransientRemoteQueryHandlingException,io.axoniq.framework.axonserver.connector.api.query.AxonServerQueryDispatchException,io.axoniq.framework.axonserver.connector.shared.ExceptionFactory,io.axoniq.framework.axonserver.connector.shared.ExceptionConverter,io.axoniq.framework.axonserver.connector.shared.GrpcExceptionParser,io.axoniq.framework.axonserver.connector.query.QueryUpdateMessageStream,org.axonframework.common.ProcessRetriesExhaustedException,org.axonframework.common.AxonException,org.axonframework.common.AxonNonTransientException,org.axonframework.common.ProcessUtils,org.axonframework.test.matchers.MatcherExecutionException,org.axonframework.eventsourcing.eventstore.EventStoreException,org.axonframework.messaging.core.HandlerExecutionException,org.axonframework.messaging.commandhandling.CommandExecutionException,org.axonframework.messaging.commandhandling.CommandDispatchException,org.axonframework.messaging.eventhandling.TransactionMethodExecutionException,org.axonframework.messaging.eventhandling.replay.ResetNotSupportedException,org.axonframework.messaging.queryhandling.QueryExecutionException,org.axonframework.messaging.queryhandling.CompletedEmitterException,org.axonframework.messaging.core.RemoteExceptionDescription,org.axonframework.messaging.core.annotation.MessageHandlerInvocationException,org.axonframework.messaging.core.EventPublicationFailedException,org.axonframework.messaging.core.IllegalPayloadAccessException,org.axonframework.messaging.core.interception.JSR303ViolationException,org.axonframework.messaging.core.RemoteHandlingException,org.axonframework.messaging.core.RemoteNonTransientHandlingException","ConcurrencyException,AxonServerException,AxonServerRemoteCommandHandlingException,AxonServerNonTransientRemoteCommandHandlingException,AxonServerCommandDispatchException,AxonServerRemoteQueryHandlingException,AxonServerNonTransientRemoteQueryHandlingException,AxonServerQueryDispatchException,ExceptionFactory,ExceptionConverter,GrpcExceptionParser,QueryUpdateMessageStream,ProcessRetriesExhaustedException,AxonException,AxonNonTransientException,ProcessUtils,MatcherExecutionException,EventStoreException,HandlerExecutionException,CommandExecutionException,CommandDispatchException,TransactionMethodExecutionException,ResetNotSupportedException,QueryExecutionException,CompletedEmitterException,RemoteExceptionDescription,MessageHandlerInvocationException,EventPublicationFailedException,IllegalPayloadAccessException,JSR303ViolationException,RemoteHandlingException,RemoteNonTransientHandlingException",""
"communityLabelPropagationId",6,32,"org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolverDefinition,org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolver,org.axonframework.modelling.EntityIdResolver,org.axonframework.modelling.annotation.EntityIdResolverDefinition,org.axonframework.modelling.configuration.ModellingConfigurationDefaults,org.axonframework.common.ConstructorUtils,org.axonframework.common.configuration.ComponentDefinition$IncompleteComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$2,org.axonframework.common.configuration.ComponentDefinition,org.axonframework.common.configuration.InstantiatedComponentDefinition,org.axonframework.common.configuration.ComponentDefinition$1,org.axonframework.common.configuration.ComponentDefinition$ComponentCreator,org.axonframework.eventsourcing.EventSourcedEntityFactory,org.axonframework.eventsourcing.CriteriaResolver,org.axonframework.eventsourcing.annotation.CriteriaResolverDefinition,org.axonframework.eventsourcing.annotation.AnnotationBasedEventCriteriaResolverDefinition,org.axonframework.eventsourcing.annotation.EventSourcedEntity,org.axonframework.eventsourcing.annotation.EventSourcedEntityFactoryDefinition,org.axonframework.eventsourcing.annotation.Snapshotting,org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$EntityFactoryPhase,org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$MessagingModelPhase,org.axonframework.eventsourcing.configuration.AnnotatedEventSourcedEntityModule,org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule$1,org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule$2,org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule$4,org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule$5,org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule,org.axonframework.eventsourcing.configuration.EventSourcedEntityModule,org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$OptionalPhase,org.axonframework.eventsourcing.configuration.EventSourcedEntityModule$CriteriaResolverPhase,org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule$3,org.axonframework.messaging.core.correlation.DefaultCorrelationDataProviderRegistry","AnnotatedEntityIdResolverDefinition,AnnotatedEntityIdResolver,EntityIdResolver,EntityIdResolverDefinition,ModellingConfigurationDefaults,ConstructorUtils,ComponentDefinition$IncompleteComponentDefinition,ComponentDefinition$2,ComponentDefinition,InstantiatedComponentDefinition,ComponentDefinition$1,ComponentDefinition$ComponentCreator,EventSourcedEntityFactory,CriteriaResolver,CriteriaResolverDefinition,AnnotationBasedEventCriteriaResolverDefinition,EventSourcedEntity,EventSourcedEntityFactoryDefinition,Snapshotting,EventSourcedEntityModule$EntityFactoryPhase,EventSourcedEntityModule$MessagingModelPhase,AnnotatedEventSourcedEntityModule,SimpleEventSourcedEntityModule$1,SimpleEventSourcedEntityModule$2,SimpleEventSourcedEntityModule$4,SimpleEventSourcedEntityModule$5,SimpleEventSourcedEntityModule,EventSourcedEntityModule,EventSourcedEntityModule$OptionalPhase,EventSourcedEntityModule$CriteriaResolverPhase,SimpleEventSourcedEntityModule$3,DefaultCorrelationDataProviderRegistry",""
"communityLabelPropagationId",7,24,"org.axonframework.modelling.entity.annotation.ListEntityChildModelDefinition,org.axonframework.modelling.entity.annotation.RoutingKeyEventTargetMatcherDefinition,org.axonframework.modelling.entity.annotation.AbstractEntityChildModelDefinition,org.axonframework.modelling.entity.child.ListEntityChildMetamodel$Builder,org.axonframework.modelling.entity.child.AbstractEntityChildMetamodel$Builder,org.axonframework.modelling.entity.child.EventTargetMatcher,org.axonframework.modelling.entity.child.CommandTargetResolver,org.axonframework.modelling.entity.child.ListEntityChildMetamodel,org.axonframework.modelling.entity.child.ChildEntityFieldDefinition,org.axonframework.modelling.entity.annotation.EventTargetMatcherDefinition,org.axonframework.modelling.entity.annotation.RoutingKeyUtils,org.axonframework.modelling.entity.annotation.CommandTargetResolverDefinition,org.axonframework.modelling.entity.annotation.RoutingKeyCommandTargetResolverDefinition,org.axonframework.modelling.entity.annotation.EntityMember,org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodelFactory,org.axonframework.modelling.entity.annotation.RoutingKeyCommandTargetResolver,org.axonframework.modelling.entity.child.SingleEntityChildMetamodel$Builder,org.axonframework.modelling.entity.child.SingleEntityChildMetamodel,org.axonframework.modelling.entity.child.GetterSetterChildEntityFieldDefinition,org.axonframework.modelling.entity.child.AbstractEntityChildMetamodel,org.axonframework.modelling.entity.child.GetterEvolverChildEntityFieldDefinition,org.axonframework.modelling.entity.annotation.SingleEntityChildModelDefinition,org.axonframework.modelling.entity.ChildEntityNotFoundException,org.axonframework.modelling.entity.child.ChildAmbiguityException","ListEntityChildModelDefinition,RoutingKeyEventTargetMatcherDefinition,AbstractEntityChildModelDefinition,ListEntityChildMetamodel$Builder,AbstractEntityChildMetamodel$Builder,EventTargetMatcher,CommandTargetResolver,ListEntityChildMetamodel,ChildEntityFieldDefinition,EventTargetMatcherDefinition,RoutingKeyUtils,CommandTargetResolverDefinition,RoutingKeyCommandTargetResolverDefinition,EntityMember,AnnotatedEntityMetamodelFactory,RoutingKeyCommandTargetResolver,SingleEntityChildMetamodel$Builder,SingleEntityChildMetamodel,GetterSetterChildEntityFieldDefinition,AbstractEntityChildMetamodel,GetterEvolverChildEntityFieldDefinition,SingleEntityChildModelDefinition,ChildEntityNotFoundException,ChildAmbiguityException",""
"communityLabelPropagationId",8,22,"org.axonframework.modelling.EntityEvolver,org.axonframework.modelling.entity.EntityMetamodel,org.axonframework.modelling.entity.EntityMetamodelBuilder,org.axonframework.modelling.entity.PolymorphicEntityMetamodel,org.axonframework.modelling.EntityEvolvingComponent,org.axonframework.modelling.entity.PolymorphicEntityMetamodelBuilder,org.axonframework.modelling.SimpleEntityEvolvingComponent,org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel,org.axonframework.modelling.entity.annotation.EntityChildModelDefinition,org.axonframework.modelling.entity.child.FieldChildEntityFieldDefinition,org.axonframework.modelling.entity.PolymorphicEntityMetamodel$Builder,org.axonframework.modelling.entity.EntityAlreadyExistsForCreationalCommandHandlerException,org.axonframework.modelling.entity.EntityMissingForInstanceCommandHandlerException,org.axonframework.modelling.entity.WrongPolymorphicEntityTypeException,org.axonframework.common.Assert,org.axonframework.common.StringUtils,org.axonframework.common.ReflectionUtils,org.axonframework.common.IdentifierValidator,org.axonframework.common.jpa.SimpleEntityManagerProvider,org.axonframework.test.matchers.NonTransientFieldsFilter,org.axonframework.eventsourcing.snapshot.inmemory.InMemorySnapshotStore,org.axonframework.messaging.core.QualifiedName","EntityEvolver,EntityMetamodel,EntityMetamodelBuilder,PolymorphicEntityMetamodel,EntityEvolvingComponent,PolymorphicEntityMetamodelBuilder,SimpleEntityEvolvingComponent,AnnotatedEntityMetamodel,EntityChildModelDefinition,FieldChildEntityFieldDefinition,PolymorphicEntityMetamodel$Builder,EntityAlreadyExistsForCreationalCommandHandlerException,EntityMissingForInstanceCommandHandlerException,WrongPolymorphicEntityTypeException,Assert,StringUtils,ReflectionUtils,IdentifierValidator,SimpleEntityManagerProvider,NonTransientFieldsFilter,InMemorySnapshotStore,QualifiedName",""
"communityLabelPropagationId",9,11,"org.axonframework.modelling.repository.ManagedEntity,org.axonframework.eventsourcing.EventSourcingRepository,org.axonframework.eventsourcing.EventSourcingRepository$EventSourcedEntity,org.axonframework.eventsourcing.handler.EntityLifecycleHandler,org.axonframework.eventsourcing.handler.SimpleEntityLifecycleHandler,org.axonframework.eventsourcing.handler.InitializingEntityEvolver,org.axonframework.eventsourcing.EntityMissingAfterFirstEventException,org.axonframework.eventsourcing.handler.SnapshottingEntityLifecycleHandler$SnapshotIncompatibleException,org.axonframework.eventsourcing.EntityMissingAfterLoadOrCreateException,org.axonframework.eventsourcing.handler.SourcingHandler,org.axonframework.eventsourcing.handler.SnapshottingEntityLifecycleHandler","ManagedEntity,EventSourcingRepository,EventSourcingRepository$EventSourcedEntity,EntityLifecycleHandler,SimpleEntityLifecycleHandler,InitializingEntityEvolver,EntityMissingAfterFirstEventException,SnapshottingEntityLifecycleHandler$SnapshotIncompatibleException,EntityMissingAfterLoadOrCreateException,SourcingHandler,SnapshottingEntityLifecycleHandler",""
