"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityStronglyConnectedComponentId",0,1,"org.axonframework.modelling.PropertyBasedEntityIdResolver","PropertyBasedEntityIdResolver",""
"communityStronglyConnectedComponentId",1,1,"org.axonframework.modelling.annotation.InjectEntityParameterResolver","InjectEntityParameterResolver",""
"communityStronglyConnectedComponentId",2,1,"org.axonframework.modelling.annotation.AnnotationBasedEntityIdResolverDefinition","AnnotationBasedEntityIdResolverDefinition",""
"communityStronglyConnectedComponentId",3,1,"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactoryConfigurationEnhancer","InjectEntityParameterResolverFactoryConfigurationEnhancer",""
"communityStronglyConnectedComponentId",4,1,"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactory","InjectEntityParameterResolverFactory",""
"communityStronglyConnectedComponentId",5,1,"org.axonframework.modelling.LoadedEntityNotOfExpectedTypeException","LoadedEntityNotOfExpectedTypeException",""
"communityStronglyConnectedComponentId",6,1,"org.axonframework.modelling.HierarchicalStateManager","HierarchicalStateManager",""
"communityStronglyConnectedComponentId",7,1,"org.axonframework.modelling.RepositoryAlreadyRegisteredException","RepositoryAlreadyRegisteredException",""
"communityStronglyConnectedComponentId",8,1,"org.axonframework.modelling.ConcurrencyException","ConcurrencyException",""
"communityStronglyConnectedComponentId",9,1,"org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolverDefinition","AnnotatedEntityIdResolverDefinition",""
"communityStronglyConnectedComponentId",10,1,"org.axonframework.modelling.entity.annotation.ListEntityChildModelDefinition","ListEntityChildModelDefinition",""
"communityStronglyConnectedComponentId",11,12,"org.axonframework.modelling.entity.annotation.RoutingKeyEventTargetMatcherDefinition,org.axonframework.modelling.entity.annotation.EventTargetMatcherDefinition,org.axonframework.modelling.entity.annotation.RoutingKeyUtils,org.axonframework.modelling.entity.annotation.CommandTargetResolverDefinition,org.axonframework.modelling.entity.annotation.RoutingKeyCommandTargetResolverDefinition,org.axonframework.modelling.entity.annotation.AnnotatedEntityModelRoutingKeyMatcher,org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel,org.axonframework.modelling.entity.annotation.RoutingKeyEventTargetMatcher,org.axonframework.modelling.entity.annotation.EntityMember,org.axonframework.modelling.entity.annotation.EntityChildModelDefinition,org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodelFactory,org.axonframework.modelling.entity.annotation.RoutingKeyCommandTargetResolver","RoutingKeyEventTargetMatcherDefinition,EventTargetMatcherDefinition,RoutingKeyUtils,CommandTargetResolverDefinition,RoutingKeyCommandTargetResolverDefinition,AnnotatedEntityModelRoutingKeyMatcher,AnnotatedEntityMetamodel,RoutingKeyEventTargetMatcher,EntityMember,EntityChildModelDefinition,AnnotatedEntityMetamodelFactory,RoutingKeyCommandTargetResolver",""
"communityStronglyConnectedComponentId",12,1,"org.axonframework.modelling.EntityEvolver","EntityEvolver",""
"communityStronglyConnectedComponentId",13,1,"org.axonframework.modelling.StateManager","StateManager",""
"communityStronglyConnectedComponentId",14,1,"org.axonframework.modelling.repository.ManagedEntity","ManagedEntity",""
"communityStronglyConnectedComponentId",15,2,"org.axonframework.modelling.repository.Repository,org.axonframework.modelling.repository.Repository$LifecycleManagement","Repository,Repository$LifecycleManagement",""
"communityStronglyConnectedComponentId",16,14,"org.axonframework.modelling.entity.EntityMetamodel,org.axonframework.modelling.entity.EntityMetamodelBuilder,org.axonframework.modelling.entity.child.EntityChildMetamodel,org.axonframework.modelling.entity.child.ListEntityChildMetamodel$Builder,org.axonframework.modelling.entity.child.AbstractEntityChildMetamodel$Builder,org.axonframework.modelling.entity.child.ListEntityChildMetamodel,org.axonframework.modelling.entity.PolymorphicEntityMetamodel,org.axonframework.modelling.entity.PolymorphicEntityMetamodelBuilder,org.axonframework.modelling.entity.ConcreteEntityMetamodel,org.axonframework.modelling.entity.child.SingleEntityChildMetamodel$Builder,org.axonframework.modelling.entity.child.SingleEntityChildMetamodel,org.axonframework.modelling.entity.ConcreteEntityMetamodel$Builder,org.axonframework.modelling.entity.child.AbstractEntityChildMetamodel,org.axonframework.modelling.entity.PolymorphicEntityMetamodel$Builder","EntityMetamodel,EntityMetamodelBuilder,EntityChildMetamodel,ListEntityChildMetamodel$Builder,AbstractEntityChildMetamodel$Builder,ListEntityChildMetamodel,PolymorphicEntityMetamodel,PolymorphicEntityMetamodelBuilder,ConcreteEntityMetamodel,SingleEntityChildMetamodel$Builder,SingleEntityChildMetamodel,ConcreteEntityMetamodel$Builder,AbstractEntityChildMetamodel,PolymorphicEntityMetamodel$Builder",""
