"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","stronglyConnectedComponentId","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","communityFastRpHdbscanLabel","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_Summary.cypher"
"org.axonframework.modelling.annotation.AnnotationBasedEntityEvolvingComponent","AnnotationBasedEntityEvolvingComponent",5,"191,305,305",3,"191,62,11,10",,31,0,8,10,14,-1,1,17,""
"org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel","AnnotatedEntityMetamodel",0,"16,16,16",0,"44,56,10,7",,11,0,1,10,45,145,13,32,""
"org.axonframework.modelling.PayloadBasedEntityEvolver","PayloadBasedEntityEvolver",6,"172,182,182",4,"123,2,8,0",,32,0,9,3,76,95,0,3,""
"org.axonframework.modelling.entity.EntityCommandHandlingComponent","EntityCommandHandlingComponent",0,"16,16,16",0,"33,56,10,7",,33,0,1,10,57,145,2,19,""
"org.axonframework.modelling.entity.annotation.RoutingKeyEventTargetMatcher","RoutingKeyEventTargetMatcher",0,"873,16,16",0,"873,56,10,7",,11,0,0,5,25,-1,1,5,""
"org.axonframework.modelling.annotation.TargetEntityId","TargetEntityId",1,"34,16,16",0,"34,75,4,13",,34,0,1,1,40,152,1,0,""
"org.axonframework.modelling.annotation.InjectEntity","InjectEntity",1,"4,16,16",0,"49,75,4,13",,35,0,2,3,69,-1,1,2,""
"org.axonframework.modelling.entity.annotation.EntityMember","EntityMember",0,"21,16,16",0,"28,56,10,7",,11,0,6,5,23,-1,3,4,""
"org.axonframework.modelling.annotation.EntityIdResolverDefinition","EntityIdResolverDefinition",1,"1115,717,929",5,"932,75,4,13",,36,0,10,5,82,-1,4,3,""
"org.axonframework.modelling.entity.annotation.EntityChildModelDefinition","EntityChildModelDefinition",0,"16,16,16",0,"44,56,10,7",,11,0,1,4,36,-1,2,2,""
"org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodelFactory","AnnotatedEntityMetamodelFactory",0,"21,16,16",0,"28,56,10,7",,11,0,6,4,0,115,2,2,""
"org.axonframework.modelling.entity.ConcreteEntityMetamodel","ConcreteEntityMetamodel",0,"54,16,16",0,"54,56,10,7",,16,0,1,10,88,146,3,23,""
"org.axonframework.modelling.entity.annotation.RoutingKeyCommandTargetResolver","RoutingKeyCommandTargetResolver",0,"873,16,16",0,"873,56,10,7",,11,0,6,5,92,29,1,6,""
"org.axonframework.modelling.entity.child.SingleEntityChildMetamodel$Builder","SingleEntityChildMetamodel$Builder",0,"64,16,16",0,"56,255,10,7",,16,0,6,8,15,53,3,6,""
"org.axonframework.modelling.entity.child.SingleEntityChildMetamodel","SingleEntityChildMetamodel",0,"64,16,16",0,"56,255,10,7",,16,0,6,8,32,95,3,6,""
"org.axonframework.modelling.entity.ConcreteEntityMetamodel$Builder","ConcreteEntityMetamodel$Builder",0,"54,16,16",0,"54,56,10,7",,16,0,1,9,37,-1,1,9,""
"org.axonframework.modelling.entity.child.GetterSetterChildEntityFieldDefinition","GetterSetterChildEntityFieldDefinition",0,"64,16,16",0,"22,255,10,7",,22,0,6,2,92,53,1,1,""
"org.axonframework.modelling.entity.child.AbstractEntityChildMetamodel","AbstractEntityChildMetamodel",0,"64,16,16",0,"56,255,10,7",,16,0,1,10,33,-1,2,15,""
"org.axonframework.modelling.entity.child.FieldChildEntityFieldDefinition","FieldChildEntityFieldDefinition",7,"826,16,16",0,"143,57,21,8",,22,0,11,6,27,-1,1,5,""
"org.axonframework.modelling.entity.child.GetterEvolverChildEntityFieldDefinition","GetterEvolverChildEntityFieldDefinition",0,"64,16,16",0,"22,255,10,7",,22,0,6,2,43,53,1,1,""
"org.axonframework.modelling.entity.PolymorphicEntityMetamodel$Builder","PolymorphicEntityMetamodel$Builder",0,"16,16,16",0,"44,56,10,7",,16,0,1,9,26,137,1,10,""
"org.axonframework.modelling.entity.annotation.SingleEntityChildModelDefinition","SingleEntityChildModelDefinition",0,"64,16,16",0,"56,255,10,7",,37,0,6,8,29,125,0,10,""
"org.axonframework.modelling.entity.ChildEntityNotFoundException","ChildEntityNotFoundException",0,"54,16,16",0,"56,255,10,7",,38,0,1,3,97,87,2,1,""
"org.axonframework.modelling.entity.EntityAlreadyExistsForCreationalCommandHandlerException","EntityAlreadyExistsForCreationalCommandHandlerException",0,"54,16,16",0,"33,56,10,7",,39,0,1,3,12,149,2,1,""
"org.axonframework.modelling.entity.EntityMissingForInstanceCommandHandlerException","EntityMissingForInstanceCommandHandlerException",0,"54,16,16",0,"33,56,10,7",,40,0,1,3,86,149,2,1,""
"org.axonframework.modelling.entity.child.ChildAmbiguityException","ChildAmbiguityException",0,"873,16,16",0,"873,56,10,7",,41,0,6,3,23,82,3,0,""
"org.axonframework.modelling.entity.annotation.UnknownRoutingKeyException","UnknownRoutingKeyException",0,"873,16,16",0,"873,56,10,7",,42,0,0,1,92,82,1,0,""
"org.axonframework.modelling.repository.SimpleRepositoryEntityLoader","SimpleRepositoryEntityLoader",4,"72,175,175",1,"14,60,3,15",,43,0,7,5,52,151,4,1,""
"org.axonframework.modelling.repository.SimpleRepositoryEntityPersister","SimpleRepositoryEntityPersister",4,"72,175,175",1,"14,60,3,15",,44,0,7,5,72,151,4,1,""
"org.axonframework.modelling.repository.SimpleRepository","SimpleRepository",4,"72,175,175",1,"14,60,3,15",,45,0,7,6,15,-1,3,8,""
"org.axonframework.modelling.configuration.SimpleStateBasedEntityModule$3","SimpleStateBasedEntityModule$3",1,"87,717,929",5,"87,50,4,13",,46,0,10,4,39,119,1,3,""
"org.axonframework.modelling.configuration.SimpleStateBasedEntityModule$2","SimpleStateBasedEntityModule$2",1,"87,717,929",5,"87,50,4,13",,46,0,10,4,5,151,1,3,""
"org.axonframework.modelling.entity.WrongPolymorphicEntityTypeException","WrongPolymorphicEntityTypeException",0,"182,182,182",0,"33,56,10,7",,47,0,1,2,94,-1,1,1,""
"org.axonframework.modelling.HierarchicalStateManagerConfigurationEnhancer","HierarchicalStateManagerConfigurationEnhancer",2,"13,72,904",1,"13,169,3,15",,48,0,4,5,96,-1,0,5,""
"org.axonframework.modelling.SimpleStateManager","SimpleStateManager",2,"77,72,904",1,"15,169,3,15",,49,0,3,7,71,7,1,10,""
"org.axonframework.modelling.configuration.SimpleStateBasedEntityModule$1","SimpleStateBasedEntityModule$1",1,"87,717,929",5,"87,50,4,13",,46,0,10,4,6,-1,1,3,""
"org.axonframework.modelling.configuration.ModellingConfigurationDefaults","ModellingConfigurationDefaults",1,"799,717,929",5,"799,50,4,13",,50,0,10,7,77,-1,1,7,""
"org.axonframework.modelling.configuration.StateBasedEntityModule$PersisterPhase","StateBasedEntityModule$PersisterPhase",1,"87,717,929",5,"87,50,4,13",,46,0,12,5,1,114,3,3,""
"org.axonframework.modelling.configuration.StateBasedEntityModule$MessagingMetamodelPhase","StateBasedEntityModule$MessagingMetamodelPhase",1,"87,717,929",5,"87,50,4,13",,46,0,12,6,77,114,4,4,""
"org.axonframework.modelling.configuration.StateBasedEntityModule","StateBasedEntityModule",1,"87,717,929",5,"87,50,4,13",,46,0,12,6,75,114,3,6,""
"org.axonframework.modelling.configuration.StateBasedEntityModule$EntityIdResolverPhase","StateBasedEntityModule$EntityIdResolverPhase",1,"87,717,929",5,"87,50,4,13",,46,0,12,6,78,114,3,4,""
"org.axonframework.modelling.configuration.EntityMetamodelConfigurationBuilder","EntityMetamodelConfigurationBuilder",1,"87,717,929",5,"87,50,4,13",,51,0,10,6,2,103,4,3,""
"org.axonframework.modelling.configuration.StateBasedEntityModule$RepositoryPhase","StateBasedEntityModule$RepositoryPhase",1,"87,717,929",5,"87,50,4,13",,46,0,12,5,18,139,2,5,""
"org.axonframework.modelling.configuration.EntityModule","EntityModule",1,"1117,717,929",5,"1117,50,4,13",,52,0,10,5,21,109,4,1,""
"org.axonframework.modelling.configuration.SimpleStateBasedEntityModule","SimpleStateBasedEntityModule",1,"87,717,929",5,"87,50,4,13",,46,0,10,10,0,151,4,28,""
"org.axonframework.modelling.configuration.ModellingConfigurer","ModellingConfigurer",1,"1117,717,929",5,"1117,50,4,13",,53,0,10,8,0,-1,1,10,""
"org.axonframework.modelling.repository.SimpleRepository$SimpleEntity","SimpleRepository$SimpleEntity",4,"72,175,175",1,"14,60,3,15",,54,0,7,2,78,111,1,1,""
"org.axonframework.modelling.repository.InMemoryRepository","InMemoryRepository",4,"72,175,175",1,"14,60,3,15",,55,0,7,6,38,-1,0,6,""
"org.axonframework.modelling.repository.Repository$LifecycleManagement","Repository$LifecycleManagement",4,"72,175,175",1,"14,60,3,15",,15,0,7,6,74,47,4,3,""
"org.axonframework.test.fixture.AxonTestGiven","AxonTestGiven",0,"182,182,182",0,"182,65,10,7",,56,0,13,10,16,33,1,21,""
"org.axonframework.test.FixtureExecutionException","FixtureExecutionException",7,"139,16,16",6,"143,57,21,8",,57,0,11,4,99,65,4,1,""
"org.axonframework.test.util.RecordingCommandBus","RecordingCommandBus",0,"262,182,182",0,"182,65,10,7",,58,0,1,10,49,119,1,15,""
"org.axonframework.test.util.DescriptionUtils","DescriptionUtils",6,"123,182,182",6,"182,2,8,0",,59,0,1,1,90,65,1,0,""
"org.axonframework.test.matchers.Matchers","Matchers",6,"160,160,182",6,"96,186,8,0",,60,0,14,5,1,-1,2,16,""
"org.axonframework.test.fixture.AxonTestThenMessage","AxonTestThenMessage",6,"123,182,182",6,"123,2,8,0",,56,0,15,8,72,106,3,20,""
"org.axonframework.test.fixture.AxonTestPhase$Then$MessageAssertions","AxonTestPhase$Then$MessageAssertions",6,"123,182,182",6,"123,2,8,0",,61,0,15,7,21,-1,6,4,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Message","AxonTestPhase$Then$Message",6,"123,182,182",6,"118,2,8,0",,61,0,15,7,61,139,8,3,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Command","AxonTestPhase$Then$Command",6,"123,182,182",6,"123,2,8,0",,61,0,15,7,67,-1,5,3,""
"org.axonframework.test.fixture.RecordingEventSink","RecordingEventSink",6,"175,175,175",6,"123,2,8,0",,62,0,7,8,29,30,5,5,""
"org.axonframework.test.matchers.FieldFilter","FieldFilter",6,"102,182,182",6,"125,2,8,0",,63,0,16,4,8,-1,9,0,""
"org.axonframework.test.matchers.IgnoreField","IgnoreField",6,"139,16,16",6,"122,2,8,0",,64,0,17,3,70,65,1,2,""
"org.axonframework.test.fixture.AxonTestPhase$When$Command","AxonTestPhase$When$Command",6,"120,182,182",6,"121,2,8,0",,61,0,13,7,1,106,4,3,""
"org.axonframework.test.fixture.AxonTestWhen","AxonTestWhen",6,"172,182,182",6,"105,2,8,0",,56,0,13,10,32,33,5,25,""
"org.axonframework.test.fixture.AxonTestPhase$Setup","AxonTestPhase$Setup",6,"123,182,182",6,"118,2,8,0",,61,0,15,6,74,41,4,2,""
"org.axonframework.test.fixture.AxonTestPhase$Given","AxonTestPhase$Given",0,"182,182,182",0,"182,65,10,7",,61,0,13,7,70,-1,4,8,""
"org.axonframework.test.fixture.MessagesRecordingConfigurationEnhancer","MessagesRecordingConfigurationEnhancer",6,"123,182,182",6,"123,2,8,0",,65,0,15,8,25,110,1,11,""
"org.axonframework.test.fixture.CommandValidator","CommandValidator",6,"123,182,182",6,"182,2,8,0",,66,0,1,5,29,109,1,7,""
"org.axonframework.test.fixture.RecordingComponentsRegistry","RecordingComponentsRegistry",6,"123,182,182",6,"123,2,8,0",,67,0,15,8,13,-1,8,3,""
"org.axonframework.test.fixture.RecordingCommandBus","RecordingCommandBus",0,"182,182,182",0,"182,65,10,7",,68,0,1,10,70,-1,4,10,""
"org.axonframework.test.fixture.Reporter","Reporter",6,"123,182,182",6,"123,2,8,0",,69,0,15,4,29,106,3,2,""
"org.axonframework.test.fixture.AxonTestWhen$Command","AxonTestWhen$Command",6,"172,182,182",6,"105,2,8,0",,56,0,13,7,58,-1,1,7,""
"org.axonframework.test.fixture.AxonTestThenCommand","AxonTestThenCommand",6,"123,182,182",6,"123,2,8,0",,56,0,15,7,53,114,1,13,""
"org.axonframework.test.fixture.AxonTestFixture","AxonTestFixture",6,"115,182,182",6,"122,2,8,0",,56,0,17,8,26,93,3,16,""
"org.axonframework.test.fixture.AxonTestPhase$Then","AxonTestPhase$Then",6,"123,182,182",6,"118,2,8,0",,61,0,15,7,96,-1,18,5,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Nothing","AxonTestPhase$Then$Nothing",0,"182,182,182",6,"118,2,8,0",,61,0,15,7,88,-1,7,2,""
"org.axonframework.test.fixture.AxonTestPhase$Then$Event","AxonTestPhase$Then$Event",6,"123,182,182",6,"118,2,8,0",,61,0,15,7,5,151,5,2,""
"org.axonframework.test.fixture.AxonTestPhase$When$Nothing","AxonTestPhase$When$Nothing",6,"172,182,182",6,"118,2,8,0",,61,0,13,7,80,23,4,3,""
"org.axonframework.test.fixture.AxonTestPhase$When","AxonTestPhase$When",6,"120,182,182",6,"121,2,8,0",,61,0,13,7,94,-1,12,5,""
"org.axonframework.test.fixture.AxonTestPhase$When$Event","AxonTestPhase$When$Event",6,"120,182,182",6,"121,2,8,0",,61,0,13,7,12,55,4,3,""
"org.axonframework.test.fixture.AxonTestFixture$Customization","AxonTestFixture$Customization",6,"115,182,182",6,"122,2,8,0",,70,0,17,7,33,-1,10,2,""
"org.axonframework.test.AxonAssertionError","AxonAssertionError",6,"123,182,182",6,"123,2,8,0",,71,0,15,3,19,106,3,0,""
"org.axonframework.test.matchers.PayloadMatcher","PayloadMatcher",6,"123,182,182",6,"123,2,8,0",,72,0,15,3,98,-1,2,1,""
"org.axonframework.test.matchers.MatchAllFieldFilter","MatchAllFieldFilter",6,"102,182,182",6,"125,2,8,0",,73,0,16,2,44,-1,1,1,""
"org.axonframework.test.matchers.MapStringEntryMatcher","MapStringEntryMatcher",6,"165,182,182",6,"126,2,8,0",,74,0,18,1,98,-1,1,2,""
"org.axonframework.test.util.CallbackBehavior","CallbackBehavior",0,"262,182,182",0,"182,65,10,7",,75,0,1,3,60,-1,2,1,""
"org.axonframework.test.util.DefaultCallbackBehavior","DefaultCallbackBehavior",0,"262,182,182",0,"182,65,10,7",,76,0,1,3,52,-1,1,2,""
"org.axonframework.test.util.MessageMonitorReport$Report","MessageMonitorReport$Report",8,"141,146,170",7,"141,180,12,1",,77,0,19,5,61,21,5,4,""
"org.axonframework.test.util.MessageMonitorReport$Report$Success","MessageMonitorReport$Report$Success",8,"141,146,170",7,"141,180,12,1",,77,0,19,5,68,19,3,2,""
"org.axonframework.test.util.MessageMonitorReport$Report$Ignored","MessageMonitorReport$Report$Ignored",8,"141,146,170",7,"141,180,12,1",,77,0,19,5,10,19,3,2,""
"org.axonframework.test.util.MessageMonitorReport$Report$Failure","MessageMonitorReport$Report$Failure",8,"141,146,170",7,"141,180,12,1",,77,0,19,5,93,19,3,2,""
"org.axonframework.test.fixture.AxonTestWhen$Event","AxonTestWhen$Event",6,"172,182,182",6,"105,2,8,0",,56,0,13,7,20,-1,1,7,""
"org.axonframework.test.fixture.AxonTestThenEvent","AxonTestThenEvent",6,"123,182,182",6,"118,2,8,0",,56,0,15,7,32,-1,1,10,""
"org.axonframework.test.fixture.AxonTestThenNothing","AxonTestThenNothing",0,"182,182,182",6,"118,2,8,0",,56,0,15,7,74,65,2,6,""
"org.axonframework.test.fixture.RecordingEventBus","RecordingEventBus",4,"175,175,175",6,"123,2,8,0",,78,0,7,8,76,45,1,8,""
"org.axonframework.test.fixture.RecordingEventStore","RecordingEventStore",4,"175,175,175",1,"1082,60,3,15",,79,0,7,9,97,-1,1,12,""
"org.axonframework.test.fixture.AxonTestWhen$Nothing","AxonTestWhen$Nothing",6,"172,182,182",6,"105,2,8,0",,56,0,13,7,0,33,1,7,""
"org.axonframework.test.extension.ProvidedAxonTestFixtureUtils","ProvidedAxonTestFixtureUtils",7,"139,16,16",6,"143,57,21,8",,80,0,11,4,60,41,1,6,""
"org.axonframework.test.extension.AxonFrameworkExtension","AxonFrameworkExtension",6,"115,182,182",6,"122,2,8,0",,81,0,17,3,41,41,0,3,""
"org.axonframework.test.util.MessageMonitorReport","MessageMonitorReport",8,"141,146,170",7,"141,180,12,1",,82,0,19,5,39,41,2,5,""
"org.axonframework.test.fixture.AxonTestPhase","AxonTestPhase",6,"123,182,182",6,"118,2,8,0",,83,0,15,7,89,-1,0,12,""
"org.axonframework.test.extension.AxonTestFixtureProvider","AxonTestFixtureProvider",7,"139,16,16",6,"143,57,21,8",,84,0,11,3,37,41,3,1,""
"org.axonframework.test.extension.ProvidedAxonTestFixture","ProvidedAxonTestFixture",7,"139,16,16",6,"143,57,21,8",,85,0,11,2,2,93,1,1,""
"org.axonframework.test.util.RecordingMessageMonitor","RecordingMessageMonitor",8,"146,146,170",7,"146,180,12,1",,86,0,20,5,47,21,1,5,""
"org.axonframework.test.util.RecordingMessageMonitor$1","RecordingMessageMonitor$1",8,"146,146,170",7,"146,180,12,1",,86,0,20,5,90,21,1,8,""
"org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver","FixtureResourceParameterResolverFactory$FailingParameterResolver",4,"147,175,175",1,"148,57,21,8",,87,0,21,4,57,47,1,3,""
"org.axonframework.test.FixtureResourceParameterResolverFactory","FixtureResourceParameterResolverFactory",4,"147,175,175",1,"148,57,21,8",,88,0,21,4,11,129,0,4,""
"org.axonframework.test.matchers.NonStaticFieldsFilter","NonStaticFieldsFilter",6,"102,182,182",6,"125,2,8,0",,89,0,16,1,48,-1,0,1,""
"org.axonframework.test.matchers.NonTransientFieldsFilter","NonTransientFieldsFilter",6,"102,182,182",6,"125,2,8,0",,90,0,16,2,82,-1,0,2,""
"org.axonframework.test.matchers.PayloadsMatcher","PayloadsMatcher",8,"170,170,170",7,"559,13,12,1",,91,0,22,2,39,136,1,1,""
"org.axonframework.test.matchers.AllFieldsFilter","AllFieldsFilter",6,"102,182,182",6,"125,2,8,0",,92,0,16,3,62,-1,2,1,""
"org.axonframework.test.matchers.SequenceMatcher","SequenceMatcher",6,"153,160,182",6,"154,186,8,0",,93,0,23,2,9,99,1,1,""
"org.axonframework.test.matchers.ListMatcher","ListMatcher",6,"153,160,182",6,"154,186,8,0",,94,0,23,2,89,99,4,0,""
"org.axonframework.test.matchers.ExactSequenceMatcher","ExactSequenceMatcher",6,"153,160,182",6,"154,186,8,0",,95,0,23,2,0,99,1,1,""
"org.axonframework.test.matchers.ListWithAllOfMatcher","ListWithAllOfMatcher",6,"153,160,182",6,"154,186,8,0",,96,0,23,2,37,99,1,1,""
"org.axonframework.test.matchers.ListWithAnyOfMatcher","ListWithAnyOfMatcher",6,"153,160,182",6,"154,186,8,0",,97,0,23,2,13,99,1,1,""
"org.axonframework.test.matchers.EqualsMatcher","EqualsMatcher",6,"165,182,182",6,"126,2,8,0",,98,0,18,1,80,-1,1,0,""
"org.axonframework.test.matchers.PredicateMatcher","PredicateMatcher",6,"160,160,182",6,"96,186,8,0",,99,0,14,1,49,158,1,0,""
"org.axonframework.test.matchers.EmptyCollectionMatcher","EmptyCollectionMatcher",6,"160,160,182",6,"96,186,8,0",,100,0,14,1,99,158,1,0,""
"org.axonframework.test.matchers.ExactClassMatcher","ExactClassMatcher",6,"160,160,182",6,"96,186,8,0",,101,0,14,2,43,137,1,1,""
"org.axonframework.test.matchers.DeepEqualsMatcher","DeepEqualsMatcher",6,"102,182,182",6,"125,2,8,0",,102,0,16,4,6,-1,1,5,""
"org.axonframework.test.matchers.NullOrVoidMatcher","NullOrVoidMatcher",6,"160,160,182",6,"96,186,8,0",,103,0,14,1,84,158,1,0,""
"org.axonframework.test.matchers.MatcherExecutionException","MatcherExecutionException",3,"833,821,821",2,"833,18,1,17",,104,0,24,2,38,93,1,1,""
"org.axonframework.test.matchers.MapStringEntryMatcher$Matching","MapStringEntryMatcher$Matching",6,"165,182,182",6,"126,2,8,0",,105,0,18,1,34,-1,1,0,""
"org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback","MessageMonitor$MonitorCallback",4,"175,175,175",1,"601,60,3,15",,106,0,7,9,75,22,21,1,""
"org.axonframework.messaging.commandhandling.CommandResultMessage","CommandResultMessage",8,"170,170,170",7,"559,13,12,1",,107,0,1,10,36,85,30,4,""
