"localClusteringCoefficient","memberCount","memberNameExamples","Source Cypher File: domains/graph-algorithms/queries/community-detection/Community_Detection_10d_LocalClusteringCoefficient_Stream_Aggregated.cypher"
0.12,6,"org.axonframework.modelling.configuration.SimpleStateBasedEntityModule,org.axonframework.messaging.core.MessageStream$Single,org.axonframework.extension.metrics.micrometer.MetricsConfigurationEnhancer,org.axonframework.common.configuration.DefaultComponentRegistry,org.axonframework.common.configuration.ComponentBuilder,org.axonframework.eventsourcing.handler.SnapshottingEntityLifecycleHandler",""
0.11,10,"org.axonframework.modelling.entity.annotation.AnnotatedEntityMetamodel,org.axonframework.messaging.commandhandling.CommandResultMessage,org.axonframework.messaging.core.MessageStream$Empty,org.axonframework.messaging.eventhandling.processing.streaming.token.store.inmemory.InMemoryTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa.JpaTokenStore,org.axonframework.messaging.eventhandling.processing.streaming.pooled.PooledStreamingEventProcessorConfiguration,org.axonframework.messaging.queryhandling.SimpleQueryBus,org.axonframework.messaging.core.timeout.HandlerTimeoutHandlerEnhancerDefinition,io.axoniq.framework.axonserver.connector.event.AggregateBasedAxonServerEventStorageEngine",""
0.1,10,"org.axonframework.modelling.entity.child.FieldChildEntityFieldDefinition,org.axonframework.modelling.configuration.EntityModule,org.axonframework.messaging.core.conversion.MessageConverter,org.axonframework.messaging.tracing.Span,org.axonframework.messaging.core.annotation.HandlerTypeResolver,io.axoniq.framework.axonserver.connector.configuration.AxonServerConfigurationEnhancer,org.axonframework.common.jdbc.PersistenceExceptionResolver,org.axonframework.common.annotation.PriorityAnnotationComparator,org.axonframework.common.configuration.ConfigurationEnhancer",""
0.09,5,"org.axonframework.messaging.monitoring.MessageMonitor$MonitorCallback,org.axonframework.messaging.core.MessageStream$Entry,org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc.JdbcTokenStore,org.axonframework.common.AxonConfigurationException,org.axonframework.common.configuration.ComponentRegistry",""
0.08,8,"org.axonframework.test.matchers.Matchers,org.axonframework.messaging.queryhandling.QueryMessage,org.axonframework.messaging.core.MessageTypeResolver,org.axonframework.messaging.core.Context$ResourceKey,org.axonframework.messaging.core.Metadata,org.axonframework.common.ObjectUtils,org.axonframework.eventsourcing.configuration.SimpleEventSourcedEntityModule,org.axonframework.conversion.Converter",""
0.07,9,"org.axonframework.messaging.core.annotation.ParameterResolver,org.axonframework.messaging.core.annotation.MessageHandler,org.axonframework.messaging.core.MessageType,org.axonframework.messaging.eventhandling.processing.streaming.token.TrackingToken,org.axonframework.common.annotation.AnnotationUtils,org.axonframework.common.ReflectionUtils,org.axonframework.common.TypeReference,org.axonframework.eventsourcing.eventstore.jpa.AggregateBasedJpaEventStorageEngine,org.axonframework.conversion.ConversionException",""
0.06,6,"org.axonframework.messaging.commandhandling.CommandMessage,org.axonframework.messaging.core.annotation.ParameterResolverFactory,org.axonframework.messaging.core.QualifiedName,org.axonframework.messaging.core.configuration.MessagingConfigurationDefaults,io.axoniq.framework.axonserver.connector.shared.ExceptionFactory,org.axonframework.common.AxonException",""
0.05,6,"org.axonframework.messaging.core.MessageStream,org.axonframework.common.Assert,org.axonframework.common.Registration,org.axonframework.common.FutureUtils,org.axonframework.common.infra.DescribableComponent,org.axonframework.common.configuration.Configuration",""
0.04,1,"org.axonframework.messaging.core.annotation.Message",""
0.03,3,"org.axonframework.messaging.core.Message,org.axonframework.messaging.eventhandling.EventMessage,org.axonframework.common.BuilderUtils",""
0.02,2,"org.axonframework.messaging.core.unitofwork.ProcessingContext,org.axonframework.conversion.ContentTypeConverter",""
0.01,2,"org.axonframework.common.annotation.Internal,org.axonframework.common.infra.ComponentDescriptor",""
0,163,"org.axonframework.modelling.LoadedEntityNotOfExpectedTypeException,org.axonframework.modelling.ConcurrencyException,org.axonframework.modelling.annotation.TargetEntityIdMemberMismatchException,org.axonframework.modelling.StateEvolvingException,org.axonframework.modelling.MissingRepositoryException,org.axonframework.modelling.annotation.TargetEntityId,org.axonframework.modelling.entity.child.GetterSetterChildEntityFieldDefinition,org.axonframework.modelling.entity.child.GetterEvolverChildEntityFieldDefinition,org.axonframework.modelling.entity.annotation.UnknownRoutingKeyException",""
