"directoryPath","directoryName","directoryParentPath","directoryParentName","mainAuthor","secondAuthor","thirdAuthor","authorCount","fileCount","commitCount","lastCreationDate","lastModificationDate","lastCommitDate","daysSinceLastCommit","daysSinceLastCreation","daysSinceLastModification","maxCommitSha","maxFileRelativePath","directoryPathLength","combinedDirectoriesCount","Source Cypher File: domains/git-history/queries/statistics/List_git_file_directories_with_commit_statistics.cypher"
"react-router-7.15.1/docs/api/declarative-routers","declarative-routers","react-router-7.15.1/docs/api","api","Matt Brophy","Remix Run Bot","Ryan Florence",4,7,33,"2025-07-15","2026-05-05","2026-05-05",20,313,19,"f450f1f62bced8626d597d4e049f51775bfae3cb","react-router-7.15.1/docs/api/declarative-routers/index.md",4,1,""
"react-router-7.15.1/docs/api/framework-conventions","framework-conventions","react-router-7.15.1/docs/api","api","Matt Brophy","Brooks Lybrand","Qz",8,8,36,"2025-06-26","2026-05-05","2026-05-05",20,332,19,"fed3b6300c8b8db90d9779a8f9c3304e91d719d3","react-router-7.15.1/docs/api/framework-conventions/server-modules.md",4,1,""
"react-router-7.15.1/docs/api/framework-routers","framework-routers","react-router-7.15.1/docs/api","api","Matt Brophy","Remix Run Bot",,2,3,30,"2025-07-16","2026-05-05","2026-05-05",20,312,19,"ed1196fffdf832d6e68ed17de08027065d24051e","react-router-7.15.1/docs/api/framework-routers/index.md",4,1,""
"react-router-7.15.1/docs/api/hooks","hooks","react-router-7.15.1/docs/api","api","Matt Brophy","Remix Run Bot","Ryan Florence",11,32,99,"2026-05-07","2026-05-13","2026-05-13",12,17,11,"fd2fe65e06fa0e23cc93ef406d0df41064568f60","react-router-7.15.1/docs/api/hooks/useViewTransitionState.md",4,1,""
"react-router-7.15.1/docs/api/other-api","other-api","react-router-7.15.1/docs/api","api","Matt Brophy","Michaël De Boey","Mark Dalgleish",3,4,13,"2025-08-13","2026-05-13","2026-05-13",12,285,11,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.15.1/docs/api/other-api/serve.md",4,1,""
"react-router-7.15.1/docs/api/rsc","rsc","react-router-7.15.1/docs/api","api","Matt Brophy","Remix Run Bot","Jacob Ebey",4,7,51,"2025-06-26","2026-04-09","2026-04-09",46,332,45,"fbf037a7bfe14dfb146cd534b804b62f4a0036d0","react-router-7.15.1/docs/api/rsc/routeRSCServerRequest.md",4,1,""
"react-router-7.15.1/docs/api/utils","utils","react-router-7.15.1/docs/api","api","Matt Brophy","Remix Run Bot","Ryan Florence",5,29,50,"2025-07-31","2026-04-21","2026-04-21",34,297,33,"fbf037a7bfe14dfb146cd534b804b62f4a0036d0","react-router-7.15.1/docs/api/utils/resolvePath.md",4,1,""
"react-router-7.15.1/docs/community","community","react-router-7.15.1/docs","docs","Matt Brophy","Ryan Florence","Chance Strickland",16,3,88,"2024-05-02","2026-04-14","2026-04-14",41,752,40,"fbe796a4c5f257d710b2f779235e0cbcaef25396","react-router-7.15.1/docs/community/index.md",3,1,""
"react-router-7.15.1/docs/explanation","explanation","react-router-7.15.1/docs","docs","Matt Brophy","Brooks Lybrand","Pedro Cattori",18,21,122,"2026-04-14","2026-05-05","2026-05-05",20,40,19,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.15.1/docs/explanation/type-safety.md",3,1,""
"react-router-7.15.1/docs/how-to","how-to","react-router-7.15.1/docs","docs","Matt Brophy","Ryan Florence","Brooks Lybrand",24,23,171,"2025-11-26","2026-05-13","2026-05-13",12,179,11,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.15.1/docs/how-to/webhook.md",3,1,""
"react-router-7.15.1/docs/start","start","react-router-7.15.1/docs","docs","Matt Brophy","Ryan Florence","Brooks Lybrand",55,28,240,"2025-04-28","2026-04-21","2026-04-21",34,391,33,"fde69511bbfddf5a04e00d8c8bb9a7702a32b9bf","react-router-7.15.1/docs/start/modes.md",3,1,""
"react-router-7.15.1/docs/start/data","data","react-router-7.15.1/docs/start","start","Matt Brophy","Ryan Florence","Pedro Cattori",15,10,62,"2025-04-28","2026-02-23","2026-02-23",91,391,90,"fd2fe65e06fa0e23cc93ef406d0df41064568f60","react-router-7.15.1/docs/start/data/testing.md",4,1,""
"react-router-7.15.1/docs/start/declarative","declarative","react-router-7.15.1/docs/start","start","Matt Brophy","Ryan Florence","Michael Jackson",8,5,29,"2025-03-15","2025-07-24","2025-07-24",305,436,304,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.15.1/docs/start/declarative/url-values.md",4,1,""
"react-router-7.15.1/docs/start/framework","framework","react-router-7.15.1/docs/start","start","Matt Brophy","Ryan Florence","Brooks Lybrand",39,11,193,"2024-11-13","2026-04-21","2026-04-21",34,557,33,"fde69511bbfddf5a04e00d8c8bb9a7702a32b9bf","react-router-7.15.1/docs/start/framework/testing.md",4,1,""
"react-router-7.15.1/docs/tutorials","tutorials","react-router-7.15.1/docs","docs","Matt Brophy","Brooks Lybrand","Ryan Florence",11,5,59,"2025-06-24","2026-05-13","2026-05-13",12,334,11,"fd76ac8838c4b98cc6073fa987b6d30b08199c29","react-router-7.15.1/docs/tutorials/quickstart.md",3,1,""
"react-router-7.15.1/docs/upgrading","upgrading","react-router-7.15.1/docs","docs","Matt Brophy","Brooks Lybrand","Ryan Florence",21,5,109,"2024-11-14","2026-04-02","2026-04-02",53,556,52,"ff6a4fea561d67b1e61002522096797afb9ff55e","react-router-7.15.1/docs/upgrading/v6.md",3,1,""
"react-router-7.15.1/examples","examples","react-router-7.15.1","react-router-7.15.1","Matt Brophy","Michael Jackson","Logan McAnsh",21,300,229,"2026-02-18","2026-05-13","2026-05-13",12,95,11,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-7.15.1/examples/view-transitions/vite.config.ts",2,1,""
"react-router-7.15.1/examples/auth","auth","react-router-7.15.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",11,13,93,"2021-10-08","2025-12-11","2025-12-11",165,1690,164,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/auth/vite.config.ts",3,1,""
"react-router-7.15.1/examples/auth-router-provider","auth-router-provider","react-router-7.15.1/examples","examples","Matt Brophy","Michinobu Nishimoto","Jacob Ebey",5,13,30,"2023-07-12","2026-05-13","2026-05-13",12,1047,11,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.15.1/examples/auth-router-provider/vite.config.ts",3,1,""
"react-router-7.15.1/examples/auth-router-provider/src","src","react-router-7.15.1/examples/auth-router-provider","auth-router-provider","Matt Brophy",,,1,5,11,"2023-07-12","2026-05-13","2026-05-13",12,1047,11,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.15.1/examples/auth-router-provider/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/auth/src","src","react-router-7.15.1/examples/auth","auth","Matt Brophy","Michael Jackson","Chance Strickland",8,5,27,"2021-10-04","2025-07-24","2025-07-24",305,1693,304,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/auth/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/basic","basic","react-router-7.15.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",8,11,88,"2021-09-30","2025-12-11","2025-12-11",165,1697,164,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/basic/vite.config.ts",3,1,""
"react-router-7.15.1/examples/basic-data-router","basic-data-router","react-router-7.15.1/examples","examples","Matt Brophy","Michaël De Boey","Tim Dorr",6,12,42,"2023-03-29","2025-12-17","2025-12-17",159,1152,158,"fdb90690cb74b1060f9e9de550520f30f9c2ef08","react-router-7.15.1/examples/basic-data-router/vite.config.ts",3,1,""
"react-router-7.15.1/examples/basic-data-router/src","src","react-router-7.15.1/examples/basic-data-router","basic-data-router","Matt Brophy",,,1,4,11,"2023-03-29","2025-07-24","2025-07-24",305,1152,304,"fdb90690cb74b1060f9e9de550520f30f9c2ef08","react-router-7.15.1/examples/basic-data-router/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/basic/src","src","react-router-7.15.1/examples/basic","basic","Matt Brophy","Michael Jackson","Ryan Florence",7,4,23,"2021-08-23","2025-07-24","2025-07-24",305,1735,304,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/basic/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/custom-filter-link","custom-filter-link","react-router-7.15.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",10,13,81,"2021-10-08","2025-12-11","2025-12-11",165,1690,164,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/custom-filter-link/vite.config.ts",3,1,""
"react-router-7.15.1/examples/custom-filter-link/src","src","react-router-7.15.1/examples/custom-filter-link","custom-filter-link","Matt Brophy","Chance Strickland","Logan McAnsh",6,5,18,"2021-10-07","2025-07-24","2025-07-24",305,1690,304,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/custom-filter-link/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/custom-link","custom-link","react-router-7.15.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",9,12,79,"2021-10-29","2025-12-11","2025-12-11",165,1668,164,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/custom-link/vite.config.ts",3,1,""
"react-router-7.15.1/examples/custom-link/src","src","react-router-7.15.1/examples/custom-link","custom-link","Matt Brophy","Chance Strickland","Logan McAnsh",5,4,16,"2021-10-07","2025-07-24","2025-07-24",305,1690,304,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/custom-link/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/custom-query-parsing","custom-query-parsing","react-router-7.15.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",11,13,85,"2021-10-20","2025-12-11","2025-12-11",165,1677,164,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/custom-query-parsing/vite.config.ts",3,1,""
"react-router-7.15.1/examples/custom-query-parsing/src","src","react-router-7.15.1/examples/custom-query-parsing","custom-query-parsing","Matt Brophy","Michael Jackson","Chance Strickland",7,4,23,"2021-10-20","2025-07-24","2025-07-24",305,1677,304,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/custom-query-parsing/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/custom-query-parsing/types","types","react-router-7.15.1/examples/custom-query-parsing","custom-query-parsing","Michael Jackson","Logan McAnsh","Matt Brophy",3,1,5,"2021-10-20","2021-10-20","2024-03-27",789,1677,1677,"dd0de338dfb32e38d1f4b091b3442ae55515edc3","react-router-7.15.1/examples/custom-query-parsing/types/jsurl.d.ts",4,1,""
"react-router-7.15.1/examples/data-router","data-router","react-router-7.15.1/examples","examples","Matt Brophy","Pedro Cattori","Michaël De Boey",8,13,79,"2022-09-08","2026-05-13","2026-05-13",12,1354,11,"fc345a0a452c2a768709bb55bf02bc906f151504","react-router-7.15.1/examples/data-router/vite.config.ts",3,1,""
"react-router-7.15.1/examples/data-router/src","src","react-router-7.15.1/examples/data-router","data-router","Matt Brophy","Michaël De Boey","Chance Strickland",4,5,32,"2022-09-08","2026-05-13","2026-05-13",12,1354,11,"fadd6c490cc84abc560a2413ee6fa0f2617d098d","react-router-7.15.1/examples/data-router/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/error-boundaries","error-boundaries","react-router-7.15.1/examples","examples","Matt Brophy","Pedro Cattori","Michaël De Boey",7,13,52,"2022-09-08","2025-12-11","2025-12-11",165,1354,164,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.15.1/examples/error-boundaries/vite.config.ts",3,1,""
"react-router-7.15.1/examples/error-boundaries/src","src","react-router-7.15.1/examples/error-boundaries","error-boundaries","Matt Brophy","Pedro Cattori",,2,5,13,"2022-09-08","2025-07-24","2025-07-24",305,1354,304,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.15.1/examples/error-boundaries/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/lazy-loading","lazy-loading","react-router-7.15.1/examples","examples","Matt Brophy","Chance Strickland","Michael Jackson",9,14,77,"2021-10-21","2025-12-11","2025-12-11",165,1677,164,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/lazy-loading/vite.config.ts",3,1,""
"react-router-7.15.1/examples/lazy-loading-router-provider","lazy-loading-router-provider","react-router-7.15.1/examples","examples","Matt Brophy","Michaël De Boey","Tim Dorr",6,14,43,"2023-03-08","2025-12-11","2025-12-11",165,1173,164,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.15.1/examples/lazy-loading-router-provider/vite.config.ts",3,1,""
"react-router-7.15.1/examples/lazy-loading-router-provider/src","src","react-router-7.15.1/examples/lazy-loading-router-provider","lazy-loading-router-provider","Matt Brophy",,,1,6,11,"2023-03-08","2025-07-24","2025-07-24",305,1173,304,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.15.1/examples/lazy-loading-router-provider/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/lazy-loading-router-provider/src/pages","pages","react-router-7.15.1/examples/lazy-loading-router-provider/src","src","Matt Brophy",,,1,2,7,"2023-03-08","2023-06-06","2024-03-27",789,1173,1083,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.15.1/examples/lazy-loading-router-provider/src/pages/Dashboard.tsx",5,1,""
"react-router-7.15.1/examples/lazy-loading/src","src","react-router-7.15.1/examples/lazy-loading","lazy-loading","Matt Brophy","Michael Jackson","Logan McAnsh",4,6,16,"2021-10-21","2025-07-24","2025-07-24",305,1677,304,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/lazy-loading/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/lazy-loading/src/pages","pages","react-router-7.15.1/examples/lazy-loading/src","src","Matt Brophy","Michael Jackson","Logan McAnsh",3,2,8,"2021-10-21","2023-06-06","2024-03-27",789,1677,1083,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.15.1/examples/lazy-loading/src/pages/Dashboard.tsx",5,1,""
"react-router-7.15.1/examples/modal","modal","react-router-7.15.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",9,13,86,"2021-10-08","2026-03-23","2026-03-23",63,1690,62,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/modal/vite.config.ts",3,1,""
"react-router-7.15.1/examples/modal-data-router","modal-data-router","react-router-7.15.1/examples","examples","Matt Brophy",,,1,13,6,"2026-02-18","2026-05-05","2026-05-05",20,95,19,"bd35829f608821203393394364d1918d05d40347","react-router-7.15.1/examples/modal-data-router/vite.config.ts",3,1,""
"react-router-7.15.1/examples/modal-data-router/src","src","react-router-7.15.1/examples/modal-data-router","modal-data-router","Matt Brophy",,,1,5,6,"2026-02-18","2026-05-05","2026-05-05",20,95,19,"bd35829f608821203393394364d1918d05d40347","react-router-7.15.1/examples/modal-data-router/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/modal-route-with-outlet","modal-route-with-outlet","react-router-7.15.1/examples","examples","Matt Brophy","Shane Walker","Jacob Ebey",5,13,26,"2023-07-19","2025-12-11","2025-12-11",165,1040,164,"fad3bc011140d6daec3d03889ac30375aca11c05","react-router-7.15.1/examples/modal-route-with-outlet/vite.config.ts",3,1,""
"react-router-7.15.1/examples/modal-route-with-outlet/src","src","react-router-7.15.1/examples/modal-route-with-outlet","modal-route-with-outlet","Matt Brophy","Shane Walker",,2,5,8,"2023-07-19","2025-07-24","2025-07-24",305,1040,304,"fad3bc011140d6daec3d03889ac30375aca11c05","react-router-7.15.1/examples/modal-route-with-outlet/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/modal/src","src","react-router-7.15.1/examples/modal","modal","Matt Brophy","Michael Jackson","Chance Strickland",6,5,25,"2021-10-07","2026-03-23","2026-03-23",63,1690,62,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/modal/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/multi-app","multi-app","react-router-7.15.1/examples","examples","Matt Brophy","Chance Strickland","Michael Jackson",12,18,75,"2021-10-22","2025-12-11","2025-12-11",165,1675,164,"f9b5e5fcb783f99a15e09ea0683f3eaad03bbf00","react-router-7.15.1/examples/multi-app/vite.config.js",3,1,""
"react-router-7.15.1/examples/multi-app/home","home","react-router-7.15.1/examples/multi-app","multi-app","Matt Brophy","Michael Jackson","Logan McAnsh",4,4,14,"2021-10-22","2025-07-24","2025-07-24",305,1675,304,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.15.1/examples/multi-app/home/no-match.jsx",4,1,""
"react-router-7.15.1/examples/multi-app/inbox","inbox","react-router-7.15.1/examples/multi-app","multi-app","Matt Brophy","Michael Jackson","Chance Strickland",5,6,17,"2021-10-22","2025-07-24","2025-07-24",305,1675,304,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.15.1/examples/multi-app/inbox/no-match.jsx",4,1,""
"react-router-7.15.1/examples/navigation-blocking","navigation-blocking","react-router-7.15.1/examples","examples","Matt Brophy","Chance Strickland","Tim Dorr",8,11,54,"2023-01-13","2025-12-17","2025-12-17",159,1227,158,"fdadc703f97d2feda562f4365f9fbd2ed5d6f4a9","react-router-7.15.1/examples/navigation-blocking/vite.config.ts",3,1,""
"react-router-7.15.1/examples/navigation-blocking/src","src","react-router-7.15.1/examples/navigation-blocking","navigation-blocking","Matt Brophy","Chance Strickland",,2,3,20,"2023-01-13","2025-07-24","2025-07-24",305,1227,304,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.15.1/examples/navigation-blocking/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/notes","notes","react-router-7.15.1/examples","examples","Matt Brophy","Pedro Cattori","Michael Carter",9,17,56,"2022-09-08","2025-12-11","2025-12-11",165,1354,164,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.15.1/examples/notes/vite.config.ts",3,1,""
"react-router-7.15.1/examples/notes/src","src","react-router-7.15.1/examples/notes","notes","Matt Brophy","Pedro Cattori",,2,9,13,"2022-09-08","2025-07-24","2025-07-24",305,1354,304,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.15.1/examples/notes/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/notes/src/routes","routes","react-router-7.15.1/examples/notes/src","src","Matt Brophy",,,1,4,3,"2022-06-06","2022-06-06","2024-03-27",789,1448,1448,"721bee06b9085c57f20c9333cdd327ea81f0376a","react-router-7.15.1/examples/notes/src/routes/root.jsx",5,1,""
"react-router-7.15.1/examples/route-objects","route-objects","react-router-7.15.1/examples","examples","Matt Brophy","Chance Strickland","Michael Jackson",9,12,79,"2021-10-21","2025-12-11","2025-12-11",165,1676,164,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/route-objects/vite.config.ts",3,1,""
"react-router-7.15.1/examples/route-objects/src","src","react-router-7.15.1/examples/route-objects","route-objects","Matt Brophy","Michael Jackson","Chance Strickland",5,4,16,"2021-10-21","2025-07-24","2025-07-24",305,1676,304,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/route-objects/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/scroll-restoration","scroll-restoration","react-router-7.15.1/examples","examples","Matt Brophy","Pedro Cattori","Michaël De Boey",8,12,56,"2022-09-08","2025-12-11","2025-12-11",165,1354,164,"f8b1a47883109f968702ff272a370070577ca2ed","react-router-7.15.1/examples/scroll-restoration/vite.config.ts",3,1,""
"react-router-7.15.1/examples/scroll-restoration/src","src","react-router-7.15.1/examples/scroll-restoration","scroll-restoration","Matt Brophy","Pedro Cattori","Remix Run Bot",3,4,17,"2022-09-08","2025-07-24","2025-07-24",305,1354,304,"f3e3f59fa15ab4dbc497a2d8c66055976d3e54d3","react-router-7.15.1/examples/scroll-restoration/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/search-params","search-params","react-router-7.15.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",9,12,83,"2021-10-08","2025-12-11","2025-12-11",165,1690,164,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/search-params/vite.config.ts",3,1,""
"react-router-7.15.1/examples/search-params/src","src","react-router-7.15.1/examples/search-params","search-params","Matt Brophy","Michael Jackson","Chance Strickland",6,4,18,"2021-10-05","2025-07-24","2025-07-24",305,1692,304,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/search-params/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/ssr","ssr","react-router-7.15.1/examples","examples","Matt Brophy","Michael Jackson","Chance Strickland",9,13,84,"2021-10-08","2025-12-11","2025-12-11",165,1690,164,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/ssr/vite.config.js",3,1,""
"react-router-7.15.1/examples/ssr-data-router","ssr-data-router","react-router-7.15.1/examples","examples","Matt Brophy","Pedro Cattori","Jacob Ebey",10,14,74,"2023-03-08","2025-12-11","2025-12-11",165,1173,164,"fdb90690cb74b1060f9e9de550520f30f9c2ef08","react-router-7.15.1/examples/ssr-data-router/vite.config.js",3,1,""
"react-router-7.15.1/examples/ssr-data-router/src","src","react-router-7.15.1/examples/ssr-data-router","ssr-data-router","Matt Brophy","Pedro Cattori","Sergey Slipchenko",4,6,28,"2023-03-08","2025-07-24","2025-07-24",305,1173,304,"fdb90690cb74b1060f9e9de550520f30f9c2ef08","react-router-7.15.1/examples/ssr-data-router/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/ssr/src","src","react-router-7.15.1/examples/ssr","ssr","Matt Brophy","Michael Jackson","Logan McAnsh",4,5,14,"2021-10-04","2025-07-24","2025-07-24",305,1693,304,"fedf1d2ad8b7cc20b2fcfe18d86d0f4eb3f689a2","react-router-7.15.1/examples/ssr/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/examples/view-transitions","view-transitions","react-router-7.15.1/examples","examples","Matt Brophy","Jacob Ebey","Michael Jackson",4,11,31,"2023-10-11","2025-12-17","2025-12-17",159,956,158,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-7.15.1/examples/view-transitions/vite.config.ts",3,1,""
"react-router-7.15.1/examples/view-transitions/src","src","react-router-7.15.1/examples/view-transitions","view-transitions","Matt Brophy","Michael Jackson",,2,3,18,"2023-10-11","2025-07-24","2025-07-24",305,956,304,"feebfc0bf10614ba44ff43e2b9c69e22ad07a7a1","react-router-7.15.1/examples/view-transitions/src/vite-env.d.ts",4,1,""
"react-router-7.15.1/integration","integration","react-router-7.15.1","react-router-7.15.1","Matt Brophy","Mark Dalgleish","Pedro Cattori",58,183,940,"2026-03-25","2026-05-13","2026-05-13",12,60,11,"ff67b74a33c9f13fac28afc4923d0bf5628998ec","react-router-7.15.1/integration/vite-unused-route-exports-test.ts",2,1,""
