"similarity","sourceArtifactName","sourceNodeName","sourceNodeIncomingDependencies","sourceNodeOutgoingDependencies","targetArtifactName","targetNodeName","targetNodeIncomingDependencies","targetNodeOutgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/similarity/Similarity_1d_Stream_Mutated.cypher"
0.7062146892655368,,"/axon-eventsourcing-5.1.2.jar",2,4,,"/axon-modelling-5.1.2.jar",2,3,""
0.7062146892655368,,"/axon-modelling-5.1.2.jar",2,3,,"/axon-eventsourcing-5.1.2.jar",2,4,""
0.6845637583892618,,"/axon-modelling-5.1.2.jar",2,3,,"/axon-server-connector-5.1.2.jar",1,5,""
0.6845637583892618,,"/axon-server-connector-5.1.2.jar",1,5,,"/axon-modelling-5.1.2.jar",2,3,""
0.6296296296296297,,"/axon-conversion-5.1.2.jar",5,1,,"/axon-update-5.1.2.jar",0,1,""
0.6296296296296297,,"/axon-update-5.1.2.jar",0,1,,"/axon-conversion-5.1.2.jar",5,1,""
0.5753968253968254,,"/axon-server-connector-5.1.2.jar",1,5,,"/axon-test-5.1.2.jar",0,3,""
0.5753968253968254,,"/axon-test-5.1.2.jar",0,3,,"/axon-server-connector-5.1.2.jar",1,5,""
0.5612648221343873,,"/axon-modelling-5.1.2.jar",2,3,,"/axon-test-5.1.2.jar",0,3,""
0.5612648221343873,,"/axon-test-5.1.2.jar",0,3,,"/axon-modelling-5.1.2.jar",2,3,""
0.5226130653266332,,"/axon-eventsourcing-5.1.2.jar",2,4,,"/axon-server-connector-5.1.2.jar",1,5,""
0.5226130653266332,,"/axon-server-connector-5.1.2.jar",1,5,,"/axon-eventsourcing-5.1.2.jar",2,4,""
0.39775910364145656,,"/axon-eventsourcing-5.1.2.jar",2,4,,"/axon-test-5.1.2.jar",0,3,""
0.39775910364145656,,"/axon-test-5.1.2.jar",0,3,,"/axon-eventsourcing-5.1.2.jar",2,4,""
0.3939393939393939,,"/axon-conversion-5.1.2.jar",5,1,,"/axoniq-spring-boot-autoconfigure-5.1.2.jar",0,4,""
0.3939393939393939,,"/axoniq-spring-boot-autoconfigure-5.1.2.jar",0,4,,"/axon-conversion-5.1.2.jar",5,1,""
0.3023255813953488,,"/axon-update-5.1.2.jar",0,1,,"/axoniq-spring-boot-autoconfigure-5.1.2.jar",0,4,""
0.3023255813953488,,"/axoniq-spring-boot-autoconfigure-5.1.2.jar",0,4,,"/axon-update-5.1.2.jar",0,1,""
0.2926829268292683,,"/axon-metrics-micrometer-5.1.2.jar",0,2,,"/axon-tracing-opentelemetry-5.1.2.jar",0,2,""
0.2926829268292683,,"/axon-tracing-opentelemetry-5.1.2.jar",0,2,,"/axon-metrics-micrometer-5.1.2.jar",0,2,""
0.2827586206896552,,"/axon-metrics-micrometer-5.1.2.jar",0,2,,"/axon-test-5.1.2.jar",0,3,""
0.2727272727272727,,"/axon-metrics-micrometer-5.1.2.jar",0,2,,"/axoniq-spring-boot-autoconfigure-5.1.2.jar",0,4,""
0.2727272727272727,,"/axoniq-spring-boot-autoconfigure-5.1.2.jar",0,4,,"/axon-metrics-micrometer-5.1.2.jar",0,2,""
0.20588235294117646,,"/axon-tracing-opentelemetry-5.1.2.jar",0,2,,"/axoniq-spring-boot-autoconfigure-5.1.2.jar",0,4,""
0.18620689655172415,,"/axon-update-5.1.2.jar",0,1,,"/axon-test-5.1.2.jar",0,3,""
0.1836734693877551,,"/axon-conversion-5.1.2.jar",5,1,,"/axon-metrics-micrometer-5.1.2.jar",0,2,""
0.14728682170542637,,"/axon-messaging-5.1.2.jar",7,2,,"/axon-eventsourcing-5.1.2.jar",2,4,""
0.13623188405797101,,"/axon-messaging-5.1.2.jar",7,2,,"/axon-modelling-5.1.2.jar",2,3,""
0.09623430962343096,,"/axon-messaging-5.1.2.jar",7,2,,"/axon-server-connector-5.1.2.jar",1,5,""
0.08275862068965517,,"/axon-tracing-opentelemetry-5.1.2.jar",0,2,,"/axon-test-5.1.2.jar",0,3,""
