"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityMaximumKCutId",1,9,"org.axonframework.commandhandling,org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.scheduling.java,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventsourcing.eventstore,org.axonframework.axonserver.connector.heartbeat.source,org.axonframework.axonserver.connector.query.subscription,org.axonframework.modelling.saga.repository.jpa","commandhandling,jobrunr,legacyjpa,java,quartz,eventstore,source,subscription,jpa",""
"communityMaximumKCutId",2,9,"org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.monitoring,org.axonframework.queryhandling.annotation,org.axonframework.modelling.saga.repository.jdbc","callbacks,commandfilter,dbscheduler,jdbc,jobrunr,inmemory,monitoring,annotation",""
"communityMaximumKCutId",4,9,"org.axonframework.commandhandling.distributed,org.axonframework.common.jdbc,org.axonframework.common.jpa,org.axonframework.messaging.annotation,org.axonframework.serialization.upcasting,org.axonframework.springboot.util,org.axonframework.axonserver.connector.heartbeat.connection.checker,org.axonframework.axonserver.connector.processor,org.axonframework.modelling.saga.repository.inmemory","distributed,jdbc,jpa,annotation,upcasting,util,checker,processor,inmemory",""
"communityMaximumKCutId",3,10,"org.axonframework.commandhandling.gateway,org.axonframework.common.stream,org.axonframework.common.transaction,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.lifecycle,org.axonframework.messaging.deadletter,org.axonframework.messaging.interceptors.legacyvalidation,org.axonframework.serialization.xml,org.axonframework.tracing,org.axonframework.eventsourcing.snapshotting","gateway,stream,transaction,legacyjpa,lifecycle,deadletter,legacyvalidation,xml,tracing,snapshotting",""
"communityMaximumKCutId",7,3,"org.axonframework.common,org.axonframework.actuator.axonserver,org.axonframework.springboot.autoconfig.legacyjpa","common,axonserver,legacyjpa",""
"communityMaximumKCutId",0,18,"org.axonframework.common.annotation,org.axonframework.common.digest,org.axonframework.deadline.quartz,org.axonframework.eventhandling.deadletter.jpa,org.axonframework.eventhandling.pooled,org.axonframework.eventhandling.scheduling,org.axonframework.messaging.correlation,org.axonframework.queryhandling,org.axonframework.serialization.converters,org.axonframework.serialization.json,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.springboot.service.connection,org.axonframework.axonserver.connector.util,org.axonframework.tracing.opentelemetry,org.axonframework.modelling.saga.repository,org.axonframework.disruptor.commandhandling,org.axonframework.test.aggregate","annotation,digest,quartz,jpa,pooled,scheduling,correlation,queryhandling,converters,json,statements,connection,util,opentelemetry,repository,commandhandling,aggregate",""
"communityMaximumKCutId",13,6,"org.axonframework.common.caching,org.axonframework.eventhandling.deadletter,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.actuator,org.axonframework.modelling.command.inspection,org.axonframework.modelling.saga","caching,deadletter,inmemory,actuator,inspection,saga",""
"communityMaximumKCutId",10,5,"org.axonframework.common.io,org.axonframework.messaging.interceptors,org.axonframework.queryhandling.registration,org.axonframework.eventsourcing.conflictresolution,org.axonframework.axonserver.connector.event.axon","io,interceptors,registration,conflictresolution,axon",""
"communityMaximumKCutId",12,5,"org.axonframework.common.legacyjpa,org.axonframework.deadline,org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.tracing.attributes","legacyjpa,deadline,jdbc,jpa,attributes",""
"communityMaximumKCutId",18,3,"org.axonframework.common.lock,org.axonframework.axonserver.connector.heartbeat,org.axonframework.axonserver.connector.command","lock,heartbeat,command",""
"communityMaximumKCutId",17,4,"org.axonframework.common.property,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.messaging.responsetypes","property,interceptors,dbscheduler,responsetypes",""
"communityMaximumKCutId",5,4,"org.axonframework.deadline.annotation,org.axonframework.eventhandling,org.axonframework.test.server,org.axonframework.test.utils","annotation,eventhandling,server,utils",""
"communityMaximumKCutId",9,6,"org.axonframework.eventhandling.async,org.axonframework.eventhandling.tokenstore,org.axonframework.util,org.axonframework.springboot.util.jpa,org.axonframework.axonserver.connector,org.axonframework.test.saga","async,tokenstore,util,jpa,connector,saga",""
"communityMaximumKCutId",14,3,"org.axonframework.eventhandling.gateway,org.axonframework.eventsourcing,org.axonframework.test.matchers","gateway,eventsourcing,matchers",""
"communityMaximumKCutId",11,4,"org.axonframework.eventhandling.replay,org.axonframework.messaging.unitofwork,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.modelling.command.legacyjpa","replay,unitofwork,jdbc,legacyjpa",""
"communityMaximumKCutId",16,2,"org.axonframework.messaging,org.axonframework.springboot","messaging,springboot",""
"communityMaximumKCutId",15,1,"org.axonframework.serialization","serialization",""
"communityMaximumKCutId",19,4,"org.axonframework.serialization.upcasting.event,org.axonframework.modelling.command,org.axonframework.modelling.saga.metamodel,org.axonframework.test","event,command,metamodel,test",""
"communityMaximumKCutId",6,5,"org.axonframework.eventsourcing.eventstore.legacyjpa,org.axonframework.springboot.util.legacyjpa,org.axonframework.springboot.autoconfig,org.axonframework.axonserver.connector.event.util,org.axonframework.modelling.saga.repository.legacyjpa","legacyjpa,autoconfig,util",""
"communityMaximumKCutId",8,4,"org.axonframework.axonserver.connector.query,org.axonframework.config,org.axonframework.test.deadline,org.axonframework.test.eventscheduler","query,config,deadline,eventscheduler",""
