"nodeLabel","nodesWithThatLabel","nodesWithThatLabelPercent","Source Cypher File: Overview/Node_label_count.cypher"
"Git",236036,77.64342105263158,""
"Change",215420,70.86184210526316,""
"Update",139893,46.01743421052632,""
"Java",61581,20.25690789473684,""
"ByteCode",61385,20.192434210526315,""
"Create",45414,14.938815789473683,""
"Delete",22797,7.499013157894736,""
"Member",21280,7.000000000000001,""
"Bound",18871,6.2075657894736835,""
"Method",17556,5.775,""
"Parameter",13459,4.427302631578947,""
"File",12362,4.066447368421053,""
"Commit",11609,3.81875,""
"ParameterizedType",7323,2.4088815789473683,""
"Rename",7018,2.308552631578947,""
"Value",5543,1.8233552631578949,""
"Type",3783,1.244407894736842,""
"Field",3724,1.225,""
"Xml",3675,1.2088815789473684,""
"Annotation",3002,0.9875,""
"WildcardType",2950,0.9703947368421053,""
"Constructor",2181,0.7174342105263157,""
"Element",2162,0.7111842105263158,""
"Json",1677,0.5516447368421054,""
"Text",1450,0.4769736842105263,""
"Class",1357,0.4463815789473684,""
"TypeVariable",1112,0.3657894736842105,""
"Lambda",986,0.3243421052631579,""
"ResolvedDuplicateType",925,0.3042763157894737,""
"GenericDeclaration",905,0.29769736842105265,""
"JavaType",766,0.2519736842105263,""
"Key",750,0.24671052631578946,""
"Scalar",734,0.24144736842105263,""
"Primitive",686,0.2256578947368421,""
"Person",540,0.17763157894736842,""
"ExternalType",536,0.1763157894736842,""
"Maven",346,0.1138157894736842,""
"Array",300,0.09868421052631579,""
"Copy",298,0.09802631578947368,""
"Author",297,0.09769736842105263,""
"Interface",280,0.09210526315789473,""
"Committer",243,0.07993421052631579,""
"Property",212,0.06973684210526315,""
"Throwable",206,0.06776315789473684,""
"Directory",191,0.06282894736842105,""
"Object",185,0.06085526315789474,""
"Enum",183,0.06019736842105264,""
"GenericArrayType",166,0.05460526315789473,""
"Dependency",165,0.05427631578947368,""
"Package",146,0.04802631578947368,""
"Tag",133,0.043750000000000004,""
"ManifestEntry",120,0.039473684210526314,""
"Artifact",102,0.03355263157894737,""
"ExternalAnnotation",96,0.031578947368421054,""
"Namespace",36,0.011842105263157893,""
"PrimitiveType",31,0.01019736842105263,""
"Configuration",21,0.006907894736842105,""
"Plugin",21,0.006907894736842105,""
"jQAssistant",20,0.006578947368421052,""
"Concept",19,0.00625,""
"Rule",19,0.00625,""
"Attribute",18,0.005921052631578947,""
"ExecutionGoal",16,0.005263157894736842,""
"PluginExecution",16,0.005263157894736842,""
"Properties",12,0.003947368421052632,""
"ServiceLoader",11,0.0036184210526315794,""
"Archive",9,0.0029605263157894733,""
"Document",9,0.0029605263157894733,""
"Jar",9,0.0029605263157894733,""
"Manifest",9,0.0029605263157894733,""
"ManifestSection",9,0.0029605263157894733,""
"Pom",9,0.0029605263157894733,""
"Void",9,0.0029605263157894733,""
"Zip",9,0.0029605263157894733,""
"Exclusion",5,0.001644736842105263,""
"Analyze",1,0.0003289473684210526,""
"Branch",1,0.0003289473684210526,""
"Repository",1,0.0003289473684210526,""
"Task",1,0.0003289473684210526,""
