"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_90_Summary.cypher"
"./cli.ts","cli",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,0,2,""
"./copy-template.ts","copy-template",0.15205645161290324,0.152053081408644,1,0,0.007751937984496124,0.007751937984496124,5.84617002586433e-19,5.726000511616207e-19,2,33,""
"./index.ts","create-react-router",0.15000000000000002,0.15000000000000002,0,0,0,0,0,7.563358328436203e-19,0,28,""
"./loading-indicator.ts","loading-indicator",0.15102822580645164,0.151026540704322,0,0,0.007751937984496124,0.007751937984496124,5.84617002586433e-19,5.726000511616207e-19,1,12,""
"./prompt.ts","prompt",0.15925403225806453,0.1592388663388978,5,0,0.007751937984496124,0.007751937984496124,5.84617002586433e-19,9.700594655033226e-19,1,2,""
"./prompts-confirm.ts","prompts-confirm",0.1793292842741936,0.17900667404207798,0,0,0.011627906976744186,0.010335917312661497,7.498167248096859e-19,8.663019743922428e-19,1,5,""
"./prompts-multi-select.ts","prompts-multi-select",0.1719969632056452,0.17175500553155848,3,0,0.011627906976744186,0.010335917312661497,7.498167248096859e-19,1.0281059742632103e-18,1,5,""
"./prompts-prompt-base.ts","prompts-prompt-base",0.5134926547830707,0.5123999520202138,0,0,0.03746770025839793,0.031007751937984496,2.803533472486028e-18,5.726000511616207e-19,8,14,""
"./prompts-select.ts","prompts-select",0.17577874716281933,0.17549853012215694,1,0,0.01937984496124031,0.01744186046511628,1.5445010527363345e-18,8.663019743922428e-19,3,6,""
"./prompts-text.ts","prompts-text",0.1793292842741936,0.17900667404207798,0,0,0.011627906976744186,0.010335917312661497,7.498167248096859e-19,8.663019743922428e-19,1,8,""
"./utils.ts","utils",1.225160153493399,1.2088807577540683,0,0,0.06976744186046512,0.06976744186046512,5.465757228012057e-18,0,36,28,""
"./binaryTypes.ts","binaryTypes",0.17692163238697864,0.16701348074600125,0,0,0.011627906976744186,0.010335917312661497,6.037289881627868e-34,0,1,0,""
"./index.ts","react-router-architect",0.3922946914828076,0.30312132671401126,1,0,0.007751937984496124,0.007751937984496124,6.037289881627868e-34,1.2649491555829585e-34,3,0,""
"./server.ts","server",0.31672524388019324,0.2054551254645044,1,0,0.007751937984496124,0.007751937984496124,6.037289881627868e-34,1.2649491555829585e-34,3,22,""
"./__tests__/server-test.ts","server-test",,,,,,,,,0,1,""
"./sessions/arcTableSessionStorage.ts","arcTableSessionStorage",0.31672524388019324,0.2054551254645044,0,0,0.011627906976744186,0.010335917312661497,6.037289881627868e-34,0,1,6,""
"./index.ts","react-router-express",0.9997042353362876,0.3374831336112882,0,0,0.007751937984496124,0.007751937984496124,1.1515216601615654e-39,1.2063495212392411e-40,3,0,""
"./server.ts","server",0.9997042353362876,0.22867486553596497,0,0,0.007751937984496124,0.007751937984496124,1.1515216601615654e-39,1.2063495212392411e-40,3,18,""
"./index.ts","react-router-node",0.31549017314027217,0.3016005206920643,2,0,0.007751937984496124,0.007751937984496124,1.1515216601615654e-39,4.206280692810802e-31,2,0,""
"./server.ts","server",0.19469444119487192,0.17965022912497605,0,0,0.007751937984496124,0.007751937984496124,1.3383692540216558e-30,1.2063495212392411e-40,2,3,""
"./stream.ts","stream",0.32877776477948756,0.2686009164999043,0,0,0.011627906976744186,0.010335917312661497,1.3383692540216558e-30,0,4,11,""
"./sessions/fileStorage.ts","fileStorage",0.19469444119487192,0.17965022912497605,0,0,0.011627906976744186,0.010335917312661497,1.3383692540216558e-30,0,1,9,""
"./config.ts","config",1.35226484417677,0.6481850584892195,6,0,0.0516795865633075,0.046511627906976744,7.198631886848322e-10,1.9114168237130287e-10,5,0,""
"./manifest.ts","manifest",0.1507392255872288,0.15072799256291206,0,0,0.020025839793281656,0.016149870801033594,6.488587683687973e-10,0,2,0,""
"./routes.ts","routes",4.075289078859909,2.006758909869065,0,0,0.06653746770025838,0.058409951325040566,4.930089676945611e-11,1.7130718655743636e-10,9,0,""
"./cli/commands.ts","commands",0.2775,0.26994314266023434,39,2.119999999999999,0.007751937984496124,0.007751937984496124,1.1515216601615654e-39,6.412731527346423e-10,5,15,""
"./cli/detectPackageManager.ts","detectPackageManager",0.20007588786768465,0.17073951095631135,0,0,0.050387596899224806,0.04678848283499446,7.100442031603496e-11,0,1,1,""
"./cli/run.ts","run",0.15000000000000002,0.15000000000000002,0,0,0,0,0,1.2063495212392411e-40,0,9,""
"./cli/useJavascript.ts","useJavascript",0.1631041666666667,0.1624851124639854,0,0,0.011627906976744186,0.010335917312661497,1.7405797813630641e-10,0,1,6,""
"./config/config.ts","config",1.8010494100340855,0.7551488290955344,65,0,0.08139534883720931,0.07441860465116279,1.8245440772768103e-09,2.615980552320264e-10,16,40,""
"./config/format.ts","format",0.1631041666666667,0.1624851124639854,0,0,0.011627906976744186,0.010335917312661497,1.7405797813630641e-10,1.7130718655743636e-10,1,0,""
"./config/is-react-router-repo.ts","is-react-router-repo",0.8900939735342429,0.6216327302883786,0,0,0.0693798449612403,0.05830103359173127,1.2074579763255736e-33,0,2,5,""
"./config/routes.ts","routes",4.540557522169513,2.109351969978533,15,0,0.10723514211886305,0.09302325581395349,1.6352137783383353e-09,5.1648280073302355e-12,25,28,""
"./typegen/context.ts","context",0.18508639973271934,0.18398654758876196,18,0,0.03488372093023256,0.02918376652986776,1.4465208998158837e-10,1.9114168237130287e-10,3,0,""
"./typegen/generate.ts","generate",0.2792505813355395,0.27482253596731404,15,0,0.027131782945736434,0.02374031007751938,4.233550388862769e-12,5.173370431010645e-10,5,24,""
"./typegen/index.ts","typegen",0.18285645670262346,0.18151073363663384,24,0,0.03488372093023256,0.031007751937984496,1.206673314802494e-09,1.559745918761888e-11,4,10,""
"./typegen/params.ts","params",0.1544545334020013,0.1543530169875644,0,0,0.025193798449612403,0.020671834625322995,1.404185395927256e-10,0,1,0,""
"./typegen/route.ts","route",0.1589090668040025,0.15870603397512872,0,0,0.025193798449612403,0.020671834625322995,1.404185395927256e-10,1.7130718655743636e-10,2,0,""
"./vite/babel.ts","babel",0.6197487876448649,0.5404272073976534,0,0,0.07041343669250646,0.05581395348837209,1.0529968278190545e-09,0,8,1,""
"./vite/build.ts","build",0.17620833333333336,0.17497022492797076,40,0,0.011627906976744186,0.010335917312661497,1.7405797813630641e-10,4.408864381451531e-10,1,8,""
"./vite/cache.ts","cache",0.2549331417896142,0.2507841431392287,0,0,0.02777777777777778,0.021466905187835422,6.986671839741342e-10,0,3,0,""
"./vite/cloudflare-dev-proxy.ts","cloudflare-dev-proxy",0.15000000000000002,0.15000000000000002,0,0,0,0,0,4.679418393401241e-10,1,15,""
"./vite/combine-urls.ts","combine-urls",0.1562094949327217,0.15611513752846098,0,0,0.020025839793281656,0.016149870801033594,6.488587683687973e-10,0,1,0,""
"./vite/dev.ts","dev",0.17620833333333336,0.17497022492797076,0,0,0.011627906976744186,0.010335917312661497,1.7405797813630641e-10,2.2000945388774454e-10,1,11,""
"./vite/has-dependency.ts","has-dependency",0.16787453846362974,0.16758314694983567,0,0,0.02777777777777778,0.021466905187835422,1.0326153366661877e-09,0,2,1,""
"./vite/has-rsc-plugin.ts","has-rsc-plugin",0.18772964743589746,0.18608731618653698,0,0,0.01937984496124031,0.01744186046511628,2.9372586327922073e-10,0,2,3,""
"./vite/load-dotenv.ts","load-dotenv",0.15664812336929013,0.1565405087086631,0,0,0.02777777777777778,0.021466905187835422,1.0326153366661877e-09,0,2,4,""
"./vite/node-adapter.ts","node-adapter",0.19456983164424058,0.18978236095884723,0,0,0.02777777777777778,0.021466905187835422,7.758701831350067e-10,0,2,5,""
"./vite/optimize-deps-entries.ts","optimize-deps-entries",0.15664812336929013,0.1565405087086631,11.5,0,0.02777777777777778,0.021466905187835422,1.0326153366661877e-09,4.679418393401241e-10,2,3,""
"./vite/plugin.ts","plugin",0.24263996164922247,0.23940614795926712,89,3.62,0.021963824289405687,0.017718715393133997,2.2388682522549118e-10,2.3905580960848535e-09,9,150,""
"./vite/profiler.ts","profiler",0.29228291666666667,0.28290293595021127,0,0,0.01937984496124031,0.01744186046511628,2.3377418572883844e-10,0,5,9,""
"./vite/remove-exports.ts","remove-exports",0.22432736865230898,0.21784045533059387,0,0,0.031653746770025845,0.025322997416020673,6.986671839741342e-10,1.103133586673244e-10,2,30,""
"./vite/resolve-file-url.ts","resolve-file-url",0.16820025786399537,0.16770164667776435,2,0,0.023901808785529718,0.017618040873854827,7.530777084513742e-10,1.9551895694020908e-10,2,5,""
"./vite/resolve-relative-route-file-path.ts","resolve-relative-route-file-path",0.15961294014163216,0.15947606743957848,6,0,0.031653746770025845,0.025322997416020673,7.758701831350067e-10,3.6682614349764547e-10,2,3,""
"./vite/route-chunks.ts","route-chunks",0.1773513467274645,0.17693572482774467,0,0,0.020025839793281656,0.016149870801033594,6.488587683687973e-10,1.835066690540791e-10,8,310,""
"./vite/ssr-externals.ts","ssr-externals",0.21281168315622237,0.19649197612273483,7.5,0,0.049095607235142114,0.041064320134087576,7.224710286587046e-10,1.2649491555829585e-34,2,0,""
"./vite/styles.ts","styles",0.15517457911060142,0.15509594794038414,2,0,0.01614987080103359,0.012403100775193798,6.488587683687973e-10,3.839686588766955e-10,3,22,""
"./vite/virtual-module.ts","virtual-module",0.1832406168464505,0.18270254354331553,0,0,0.02777777777777778,0.021466905187835422,1.0326153366661877e-09,0,2,0,""
"./vite/vite-node.ts","vite-node",0.2143832844013088,0.1766650855152575,22,0,0.050387596899224806,0.04678848283499446,7.100442031603496e-11,2.7120598999257617e-10,2,13,""
"./vite/vite.ts","vite",0.6578874728972103,0.5681201590960566,9.5,0,0.09883720930232558,0.0772520716385993,1.866327377968901e-09,1.2649491555829585e-34,15,5,""
"./vite/with-props.ts","with-props",0.1510349158221203,0.15101918958807684,0,0,0.020025839793281656,0.016149870801033594,6.488587683687973e-10,1.103133586673244e-10,1,29,""
"./vite/plugins/prerender.ts","prerender",0.1644888215096839,0.16426865423307557,0,0,0.020025839793281656,0.016149870801033594,6.488587683687973e-10,0,2,16,""
"./vite/plugins/validate-plugin-order.ts","validate-plugin-order",0.15664812336929013,0.1565405087086631,0,0,0.02777777777777778,0.021466905187835422,1.0326153366661877e-09,0,2,3,""
"./vite/plugins/warn-on-client-source-maps.ts","warn-on-client-source-maps",0.15664812336929013,0.1565405087086631,0,0,0.02777777777777778,0.021466905187835422,1.0326153366661877e-09,0,2,12,""
"./vite/rsc/plugin.ts","plugin",0.15000000000000002,0.15000000000000002,0,2.040000000000001,0,0,0,1.4138552419308054e-09,1,54,""
"./vite/rsc/virtual-route-config.ts","virtual-route-config",0.15561320754716984,0.1555213191205863,1,0,0.007751937984496124,0.007751937984496124,3.837565682973904e-10,1.764720145647666e-10,1,4,""
"./vite/rsc/virtual-route-modules.ts","virtual-route-modules",0.17245283018867927,0.17208527648234512,2,0,0.007751937984496124,0.007751937984496124,3.837565682973904e-10,1.835066690540791e-10,4,6,""
"./dom-export.ts","dom-export",0.5629172892983322,0.4699553704880566,372.33333333333337,0,0.14599483204134367,0.1396488828089375,0.0810435278687869,0.0992385868933348,19,0,""
