"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"react-router-7.13.2/react-router","react-router","centralityCloseness",0.2637812230835486,""
"react-router-7.13.2/utils","utils","centralityCloseness",0.19783591731266148,""
"react-router-7.13.2/react-router","react-router","centralityCloseness",0.17917215152844812,""
"react-router-7.13.2/history","history","centralityCloseness",0.16372627639668536,""
"react-router-7.13.2/router","router","centralityCloseness",0.16372627639668536,""
"react-router-7.13.2/entry","entry","centralityCloseness",0.15567416444275,""
"react-router-7.13.2/routeModules","routeModules","centralityCloseness",0.15567416444275,""
"react-router-7.13.2/data","data","centralityCloseness",0.1483769379844961,""
"react-router-7.13.2/register","register","centralityCloseness",0.14537538494212596,""
"react-router-7.13.2/dev","dev","centralityCloseness",0.14352159468438536,""
"react-router-7.13.2/build","build","centralityCloseness",0.14173319449265298,""
"react-router-7.13.2/cookies","cookies","centralityCloseness",0.14173319449265298,""
"react-router-7.13.2/instrumentation","instrumentation","centralityCloseness",0.14173319449265298,""
"react-router-7.13.2/mode","mode","centralityCloseness",0.14173319449265298,""
"react-router-7.13.2/future","future","centralityCloseness",0.14150016377333768,""
"react-router-7.13.2/href","href","centralityCloseness",0.14150016377333768,""
"react-router-7.13.2/dom-export","dom-export","centralityCloseness",0.1396488828089375,""
"react-router-7.13.2/links","links","centralityCloseness",0.1396488828089375,""
"react-router-7.13.2/server","server","centralityCloseness",0.1396488828089375,""
"react-router-7.13.2/serializes-to","serializes-to","centralityCloseness",0.13953488372093023,""
"react-router-7.13.2/context","context","centralityCloseness",0.13762498595663408,""
"react-router-7.13.2/cookieStorage","cookieStorage","centralityCloseness",0.13762498595663408,""
"react-router-7.13.2/fog-of-war","fog-of-war","centralityCloseness",0.13762498595663408,""
"react-router-7.13.2/memoryStorage","memoryStorage","centralityCloseness",0.13762498595663408,""
"react-router-7.13.2/react-router","react-router","centralityCloseness",0.13762498595663408,""
"react-router-7.13.2/server","server","centralityCloseness",0.13762498595663408,""
"react-router-7.13.2/dom","dom","centralityCloseness",0.13565891472868216,""
"react-router-7.13.2/errors","errors","centralityCloseness",0.13565891472868216,""
"react-router-7.13.2/route-data","route-data","centralityCloseness",0.10210886054847045,""
"react-router-7.13.2/actions","actions","centralityCloseness",0.1014799154334038,""
"react-router-7.13.2/routes","routes","centralityCloseness",0.10102259607455054,""
"react-router-7.13.2/warnings","warnings","centralityCloseness",0.09947041215749482,""
"react-router-7.13.2/headers","headers","centralityCloseness",0.09891795865633074,""
"react-router-7.13.2/urls","urls","centralityCloseness",0.09891795865633074,""
"react-router-7.13.2/crypto","crypto","centralityCloseness",0.09753894784375705,""
"react-router-7.13.2/browser","browser","centralityCloseness",0.09660107334525939,""
"react-router-7.13.2/errors","errors","centralityCloseness",0.09496124031007751,""
"react-router-7.13.2/sessions","sessions","centralityCloseness",0.09496124031007751,""
"react-router-7.13.2/errors","errors","centralityCloseness",0.09402103000997773,""
"react-router-7.13.2/serverHandoff","serverHandoff","centralityCloseness",0.09402103000997773,""
"react-router-7.13.2/entry","entry","centralityCloseness",0.09309925520595835,""
"react-router-7.13.2/routeMatching","routeMatching","centralityCloseness",0.09309925520595835,""
"react-router-7.13.2/single-fetch","single-fetch","centralityCloseness",0.09309925520595835,""
"react-router-7.13.2/routes","routes","centralityCloseness",0.09302325581395349,""
