"propertyName","propertyValue","codeUnits","codeUnitNames","shortCodeUnitNames","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Grouped.cypher"
"communityMaximumKCutId",2,9,"org.axonframework.commandhandling,org.axonframework.deadline.quartz,org.axonframework.eventhandling.deadletter,org.axonframework.eventhandling.scheduling.dbscheduler,org.axonframework.eventhandling.scheduling.jobrunr,org.axonframework.serialization.json,org.axonframework.eventsourcing.conflictresolution,org.axonframework.eventsourcing.eventstore.jpa,org.axonframework.springboot.autoconfig.legacyjpa","commandhandling,quartz,deadletter,dbscheduler,jobrunr,json,conflictresolution,jpa,legacyjpa",""
"communityMaximumKCutId",7,3,"org.axonframework.commandhandling.callbacks,org.axonframework.commandhandling.distributed.commandfilter,org.axonframework.springboot.autoconfig","callbacks,commandfilter,autoconfig",""
"communityMaximumKCutId",0,19,"org.axonframework.commandhandling.distributed,org.axonframework.common.caching,org.axonframework.common.jdbc,org.axonframework.common.legacyjpa,org.axonframework.eventhandling,org.axonframework.eventhandling.scheduling,org.axonframework.messaging.deadletter,org.axonframework.messaging.interceptors,org.axonframework.messaging.interceptors.legacyvalidation,org.axonframework.queryhandling.annotation,org.axonframework.springboot.util,org.axonframework.springboot.util.legacyjpa,org.axonframework.springboot.service.connection,org.axonframework.axonserver.connector.heartbeat.connection.checker,org.axonframework.axonserver.connector.query,org.axonframework.axonserver.connector.event.util,org.axonframework.modelling.saga.repository.jpa,org.axonframework.test,org.axonframework.test.utils","distributed,caching,jdbc,legacyjpa,eventhandling,scheduling,deadletter,interceptors,legacyvalidation,annotation,util,connection,checker,query,jpa,test,utils",""
"communityMaximumKCutId",11,5,"org.axonframework.commandhandling.gateway,org.axonframework.eventhandling.gateway,org.axonframework.messaging.correlation,org.axonframework.disruptor.commandhandling,org.axonframework.test.deadline","gateway,correlation,commandhandling,deadline",""
"communityMaximumKCutId",14,2,"org.axonframework.common,org.axonframework.modelling.saga.metamodel","common,metamodel",""
"communityMaximumKCutId",10,5,"org.axonframework.common.annotation,org.axonframework.deadline,org.axonframework.eventhandling.deadletter.jdbc,org.axonframework.eventhandling.scheduling.java,org.axonframework.serialization.converters","annotation,deadline,jdbc,java,converters",""
"communityMaximumKCutId",18,2,"org.axonframework.common.digest,org.axonframework.eventhandling.deadletter.jpa","digest,jpa",""
"communityMaximumKCutId",19,2,"org.axonframework.common.io,org.axonframework.config","io,config",""
"communityMaximumKCutId",8,6,"org.axonframework.common.jpa,org.axonframework.deadline.dbscheduler,org.axonframework.eventhandling.async,org.axonframework.messaging.responsetypes,org.axonframework.eventsourcing,org.axonframework.axonserver.connector.command","jpa,dbscheduler,async,responsetypes,eventsourcing,command",""
"communityMaximumKCutId",3,6,"org.axonframework.common.lock,org.axonframework.eventsourcing.eventstore.legacyjpa,org.axonframework.actuator.axonserver,org.axonframework.axonserver.connector.heartbeat,org.axonframework.tracing.opentelemetry,org.axonframework.test.saga","lock,legacyjpa,axonserver,heartbeat,opentelemetry,saga",""
"communityMaximumKCutId",1,8,"org.axonframework.common.property,org.axonframework.common.transaction,org.axonframework.deadline.annotation,org.axonframework.tracing.attributes,org.axonframework.eventsourcing.snapshotting,org.axonframework.modelling.command.legacyjpa,org.axonframework.modelling.saga.repository.jdbc,org.axonframework.test.aggregate","property,transaction,annotation,attributes,snapshotting,legacyjpa,jdbc,aggregate",""
"communityMaximumKCutId",13,9,"org.axonframework.common.stream,org.axonframework.eventhandling.interceptors,org.axonframework.eventhandling.tokenstore.legacyjpa,org.axonframework.serialization.upcasting.event,org.axonframework.eventsourcing.eventstore.inmemory,org.axonframework.axonserver.connector.query.subscription,org.axonframework.modelling.command,org.axonframework.modelling.saga.repository.legacyjpa,org.axonframework.test.server","stream,interceptors,legacyjpa,event,inmemory,subscription,command,server",""
"communityMaximumKCutId",17,6,"org.axonframework.deadline.jobrunr,org.axonframework.eventhandling.scheduling.quartz,org.axonframework.eventsourcing.eventstore.jdbc.statements,org.axonframework.actuator,org.axonframework.axonserver.connector.util,org.axonframework.modelling.saga.repository","jobrunr,quartz,statements,actuator,util,repository",""
"communityMaximumKCutId",9,5,"org.axonframework.eventhandling.deadletter.legacyjpa,org.axonframework.eventhandling.tokenstore.jpa,org.axonframework.eventsourcing.eventstore.jdbc,org.axonframework.springboot,org.axonframework.test.matchers","legacyjpa,jpa,jdbc,springboot,matchers",""
"communityMaximumKCutId",4,5,"org.axonframework.eventhandling.pooled,org.axonframework.messaging.annotation,org.axonframework.monitoring,org.axonframework.util,org.axonframework.axonserver.connector","pooled,annotation,monitoring,util,connector",""
"communityMaximumKCutId",6,6,"org.axonframework.eventhandling.replay,org.axonframework.eventhandling.tokenstore,org.axonframework.queryhandling,org.axonframework.springboot.util.jpa,org.axonframework.axonserver.connector.event.axon,org.axonframework.modelling.saga.repository.inmemory","replay,tokenstore,queryhandling,jpa,axon,inmemory",""
"communityMaximumKCutId",5,5,"org.axonframework.eventhandling.tokenstore.inmemory,org.axonframework.tracing,org.axonframework.eventsourcing.eventstore,org.axonframework.axonserver.connector.processor,org.axonframework.modelling.command.inspection","inmemory,tracing,eventstore,processor,inspection",""
"communityMaximumKCutId",12,6,"org.axonframework.eventhandling.tokenstore.jdbc,org.axonframework.messaging,org.axonframework.lifecycle,org.axonframework.serialization.upcasting,org.axonframework.serialization.xml,org.axonframework.axonserver.connector.heartbeat.source","jdbc,messaging,lifecycle,upcasting,xml,source",""
"communityMaximumKCutId",16,1,"org.axonframework.messaging.unitofwork","unitofwork",""
"communityMaximumKCutId",15,4,"org.axonframework.queryhandling.registration,org.axonframework.serialization,org.axonframework.modelling.saga,org.axonframework.test.eventscheduler","registration,serialization,saga,eventscheduler",""
