"codeUnitName","shortName","topologicalSortIndex","maxDistanceFromSource","overallMaxDistanceFromSource","incomingDependencies","outgoingDependencies","Source Cypher File: Topological_Sort/Topological_Sort_Query.cypher"
"org.axonframework.messaging.core.unitofwork.annotation","annotation",0,0,2,1,17,""
"org.axonframework.messaging.tracing.attributes","attributes",1,0,2,0,28,""
"org.axonframework.update","update",2,0,2,7,91,""
"org.axonframework.messaging.queryhandling.tracing","tracing",3,0,2,6,73,""
"org.axonframework.messaging.commandhandling.tracing","tracing",4,0,2,7,156,""
"org.axonframework.messaging.core.reflection","reflection",5,0,2,0,44,""
"org.axonframework.common.digest","digest",6,0,2,0,1,""
"org.axonframework.common.lock","lock",7,0,2,17,21,""
"org.axonframework.extension.metrics.micrometer","micrometer",8,0,2,18,202,""
"org.axonframework.conversion.converter","converter",9,0,2,0,7,""
"org.axonframework.common.caching","caching",10,0,2,22,43,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jdbc","jdbc",11,0,2,13,160,""
"org.axonframework.test.fixture","fixture",12,0,2,132,931,""
"org.axonframework.eventsourcing.configuration","configuration",13,0,2,31,1237,""
"org.axonframework.extension.springboot.autoconfig","autoconfig",14,0,2,42,605,""
"org.axonframework.extension.tracing.opentelemetry","opentelemetry",15,0,2,5,37,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.annotation","annotation",16,0,2,1,30,""
"org.axonframework.messaging.commandhandling.retry","retry",17,0,2,0,168,""
"org.axonframework.messaging.eventhandling.replay.annotation","annotation",18,0,2,6,114,""
"org.axonframework.conversion.avro","avro",19,1,2,22,49,""
"org.axonframework.update.detection","detection",20,1,2,4,5,""
"org.axonframework.update.common","common",21,1,2,1,1,""
"org.axonframework.update.configuration","configuration",22,1,2,15,19,""
"org.axonframework.update.api","api",23,2,2,18,11,""
"org.axonframework.messaging.core.retry","retry",24,1,2,23,179,""
"org.axonframework.test.util","util",25,1,2,23,164,""
"org.axonframework.test.matchers","matchers",26,1,2,35,47,""
"org.axonframework.test","test",27,2,2,7,13,""
"org.axonframework.messaging.eventhandling.processing.streaming.token.store.jpa","jpa",28,1,2,6,85,""
"org.axonframework.modelling.configuration","configuration",29,1,2,36,585,""
"org.axonframework.extension.metrics.micrometer.reservoir","reservoir",30,1,2,2,0,""
"org.axonframework.extension.springboot","springboot",31,1,2,31,21,""
"org.axonframework.extension.springboot.service.connection","connection",32,1,2,5,6,""
"org.axonframework.extension.springboot.actuator.axonserver","axonserver",33,1,2,2,3,""
"org.axonframework.eventsourcing.eventstore.inmemory","inmemory",34,1,2,12,410,""
"org.axonframework.extension.springboot.util","util",35,1,2,9,7,""
"org.axonframework.extension.springboot.util.jpa","jpa",36,1,2,1,1,""
"org.axonframework.eventsourcing.eventstore.jpa","jpa",37,1,2,17,1260,""
"org.axonframework.messaging.core.timeout","timeout",38,2,2,15,182,""
"org.axonframework.test.server","server",39,2,2,3,2,""
"org.axonframework.common.jdbc","jdbc",40,2,2,20,9,""
"org.axonframework.extension.springboot.actuator","actuator",41,2,2,2,0,""
"org.axonframework.common.jpa","jpa",42,2,2,8,3,""
"org.axonframework.modelling","modelling",112,2,2,125,182,""
