"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.modelling.PropertyBasedEntityIdResolver","PropertyBasedEntityIdResolver",0,"89,15,1108",0,"89,253,42",,0,0,5,77,1,8,""
"org.axonframework.modelling.annotation.InjectEntityParameterResolver","InjectEntityParameterResolver",4,"27,154,154",2,"35,165,42",,0,1,6,11,1,7,""
"org.axonframework.modelling.annotation.AnnotationBasedEntityIdResolverDefinition","AnnotationBasedEntityIdResolverDefinition",4,"16,154,154",4,"35,165,42",,0,1,5,58,,5,""
"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactoryConfigurationEnhancer","InjectEntityParameterResolverFactoryConfigurationEnhancer",3,"21,154,154",4,"25,165,42",,0,5,4,7,,4,""
"org.axonframework.modelling.annotation.InjectEntityParameterResolverFactory","InjectEntityParameterResolverFactory",3,"21,154,154",4,"25,165,42",,0,5,6,13,1,9,""
"org.axonframework.modelling.LoadedEntityNotOfExpectedTypeException","LoadedEntityNotOfExpectedTypeException",4,"147,154,154",2,"29,205,42",,0,9,1,16,1,,""
"org.axonframework.modelling.HierarchicalStateManager","HierarchicalStateManager",4,"27,154,154",2,"27,205,42",,0,4,5,69,1,5,""
"org.axonframework.modelling.RepositoryAlreadyRegisteredException","RepositoryAlreadyRegisteredException",4,"147,154,154",2,"29,205,42",,0,9,2,59,1,1,""
"org.axonframework.modelling.ConcurrencyException","ConcurrencyException",5,"966,794,794",6,"966,41,2",,0,10,2,95,1,1,""
"org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolverDefinition","AnnotatedEntityIdResolverDefinition",3,"126,154,154",4,"35,165,42",,0,1,5,27,1,7,""
"org.axonframework.modelling.entity.annotation.ListEntityChildModelDefinition","ListEntityChildModelDefinition",7,"39,122,47",0,"39,253,20",,0,12,8,0,,11,""
"org.axonframework.modelling.entity.annotation.RoutingKeyEventTargetMatcherDefinition","RoutingKeyEventTargetMatcherDefinition",0,"49,15,1108",0,"49,253,20",,0,1,5,29,1,7,""
"org.axonframework.modelling.EntityEvolver","EntityEvolver",7,"114,47,47",0,"44,0,20",,0,1,9,45,13,2,""
"org.axonframework.modelling.StateManager","StateManager",4,"27,154,154",2,"27,205,42",,0,4,7,4,7,6,""
"org.axonframework.modelling.repository.ManagedEntity","ManagedEntity",2,"55,331,53",2,"55,21,25",,0,2,7,91,13,,""
"org.axonframework.modelling.repository.Repository","Repository",4,"147,154,154",2,"29,205,42",,0,9,7,29,11,4,""
"org.axonframework.modelling.entity.EntityMetamodel","EntityMetamodel",7,"47,47,47",0,"47,0,20",,0,1,9,54,24,11,""
"org.axonframework.modelling.entity.EntityMetamodelBuilder","EntityMetamodelBuilder",7,"114,47,47",0,"47,0,20",,0,1,9,84,8,6,""
"org.axonframework.modelling.entity.EntityCommandHandler","EntityCommandHandler",7,"114,47,47",0,"44,0,20",,0,1,9,38,5,5,""
"org.axonframework.modelling.entity.child.EntityChildMetamodel","EntityChildMetamodel",7,"44,47,47",0,"44,0,20",,0,1,9,29,11,11,""
"org.axonframework.modelling.entity.annotation.AnnotatedEntityIdResolver","AnnotatedEntityIdResolver",3,"126,154,154",4,"35,165,42",,0,1,8,83,1,10,""
"org.axonframework.modelling.entity.annotation.AbstractEntityChildModelDefinition","AbstractEntityChildModelDefinition",7,"45,122,47",0,"45,253,20",,0,12,8,34,2,13,""
"org.axonframework.modelling.entity.child.ListEntityChildMetamodel$Builder","ListEntityChildMetamodel$Builder",7,"39,122,47",0,"39,253,20",,0,12,8,18,3,6,""
