"name","shortName","louvainId","louvainIntermediateIds","leidenId","leidenIntermediateIds","leidenModularity","weaklyConnectedComponentId","labelPropagationId","kCoreDecompositionValue","maximumKCutId","incomingDependencies","outgoingDependencies","Source Cypher File: Community_Detection/Community_Detection_Summary.cypher"
"org.axonframework.modelling","modelling",0,"6,4",0,"6,9",,0,0,10,12,125,182,""
"org.axonframework.modelling.annotation","annotation",0,"6,4",0,"6,9",,0,0,11,1,13,309,""
"org.axonframework.modelling.entity","entity",1,"67,81",1,"60,9",,0,0,10,2,115,800,""
"org.axonframework.modelling.entity.annotation","annotation",1,"4,81",1,"4,9",,0,0,11,19,47,858,""
"org.axonframework.modelling.entity.child","child",1,"4,81",1,"4,9",,0,0,10,7,89,242,""
"org.axonframework.modelling.configuration","configuration",0,"79,4",0,"79,8",,0,0,10,0,36,585,""
"org.axonframework.modelling.repository","repository",0,"6,4",0,"6,9",,0,0,10,1,81,107,""
"org.axonframework.common","common",2,"7,7",2,"67,19",,0,0,11,5,833,31,""
"org.axonframework.common.io","io",3,"109,109",3,"109,18",,0,0,2,6,2,0,""
"org.axonframework.common.annotation","annotation",1,"68,81",4,"86,16",,0,0,11,17,1826,3,""
"org.axonframework.common.jdbc","jdbc",4,"51,53",5,"54,2",,0,0,5,0,20,9,""
"org.axonframework.common.util","util",2,"7,7",2,"67,19",,0,0,5,1,12,3,""
"org.axonframework.common.property","property",1,"4,81",1,"4,9",,0,0,4,3,19,15,""
"org.axonframework.common.caching","caching",2,"7,7",2,"67,19",,0,0,1,17,22,43,""
"org.axonframework.common.digest","digest",2,"7,7",2,"67,19",,0,0,1,2,0,1,""
"org.axonframework.common.infra","infra",0,"79,4",0,"79,8",,0,0,11,3,1212,27,""
"org.axonframework.common.lifecycle","lifecycle",2,"7,7",2,"67,19",,0,0,4,8,8,4,""
"org.axonframework.common.lock","lock",2,"7,7",2,"67,19",,0,0,1,13,17,21,""
"org.axonframework.common.jpa","jpa",4,"51,53",5,"54,2",,0,0,5,1,8,3,""
"org.axonframework.common.configuration","configuration",0,"79,4",0,"79,8",,0,0,11,18,3297,270,""
"org.axonframework.extension.metrics.micrometer","micrometer",0,"79,4",0,"26,8",,0,0,8,17,18,202,""
"org.axonframework.extension.metrics.micrometer.reservoir","reservoir",0,"79,4",0,"26,8",,0,0,1,12,2,0,""
"org.axonframework.conversion","conversion",5,"24,92",6,"24,11",,0,1,11,12,426,21,""
"org.axonframework.conversion.converter","converter",5,"24,92",6,"24,11",,0,1,1,0,0,7,""
