"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling.gateway",9,2,46,1,""
"axon-common-5.0.0","org.axonframework.common.configuration",18,46,26,1,""
"axon-common-5.0.0","org.axonframework.common.annotation",10,3,24,1,""
"axon-common-5.0.0","org.axonframework.common",15,31,14,1,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector",15,27,14,1,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot.autoconfig",21,30,6,1,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling",4,18,133,2,""
"axon-modelling-5.0.0","org.axonframework.modelling.entity.annotation",4,18,133,2,""
"axon-modelling-5.0.0","org.axonframework.modelling",4,16,133,2,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing",4,6,133,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling",3,18,112,2,""
"axon-conversion-5.0.0","org.axonframework.conversion",3,9,112,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.correlation",3,6,112,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling.tracing",3,5,112,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.replay",3,4,112,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.core",5,78,106,2,""
"axon-common-5.0.0","org.axonframework.common.util",5,6,106,2,""
"axon-test-5.0.0","org.axonframework.test",5,4,106,2,""
"axon-common-5.0.0","org.axonframework.common.annotation",5,3,106,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.configuration.reflection",5,3,106,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.core",0,78,97,2,""
"axon-test-5.0.0","org.axonframework.test.fixture",0,31,97,2,""
"axon-common-5.0.0","org.axonframework.common",1,31,88,2,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot",1,20,88,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",8,12,88,2,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.query",8,11,88,2,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing.annotation",1,10,88,2,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot.util",1,7,88,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing",8,3,88,2,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot.autoconfig",2,30,86,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.interception.annotation",2,11,86,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventstreaming",7,16,67,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",7,12,67,2,""
"axon-common-5.0.0","org.axonframework.common.configuration",16,46,57,2,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.command",16,6,57,2,""
"axon-test-5.0.0","org.axonframework.test",13,4,50,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling",6,22,46,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling",6,18,46,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.retry",6,13,46,2,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.util",6,12,46,2,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.util",9,12,46,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling.annotation",9,7,46,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling.tracing",9,6,46,2,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot",12,20,43,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.core",11,78,36,2,""
"axon-common-5.0.0","org.axonframework.common",11,31,36,2,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.unitofwork",11,16,36,2,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot.autoconfig",19,30,13,2,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot.autoconfig",4,30,133,3,""
"axon-common-5.0.0","org.axonframework.common",3,31,112,3,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector",3,27,112,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling",3,22,112,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling",3,18,112,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.interception.annotation",3,11,112,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.tracing",3,7,112,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.tracing",5,12,106,3,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing.annotation",5,10,106,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling.tracing",0,5,97,3,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot.autoconfig",1,30,88,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.annotation",2,49,86,3,""
"axon-test-5.0.0","org.axonframework.test.fixture",2,31,86,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling",2,22,86,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.replay.annotation",7,10,67,3,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot.autoconfig",16,30,57,3,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.event",16,14,57,3,""
"axon-common-5.0.0","org.axonframework.common.lifecycle",16,4,57,3,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.command",6,6,46,3,""
"axon-common-5.0.0","org.axonframework.common.util",9,6,46,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling",11,18,36,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",11,12,36,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.tracing",11,7,36,3,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot",19,20,13,3,""
"axon-messaging-5.0.0","org.axonframework.messaging.core",4,78,133,4,""
"axon-common-5.0.0","org.axonframework.common",4,31,133,4,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing.annotation",4,10,133,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.correlation",4,6,133,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling.annotation",3,12,112,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling.tracing",3,6,112,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling.annotation",5,7,106,4,""
"axon-modelling-5.0.0","org.axonframework.modelling",0,16,97,4,""
"axon-test-5.0.0","org.axonframework.test.util",0,11,97,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling.distributed",0,10,97,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling.interception",0,5,97,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.annotation",2,19,86,4,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing",2,6,86,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.gateway",2,5,86,4,""
"axon-common-5.0.0","org.axonframework.common",7,31,67,4,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.query",16,11,57,4,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.query",6,11,46,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.pooled",11,24,36,4,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.subscribing",11,5,36,4,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing.annotation.reflection",5,6,106,5,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.event",1,14,88,5,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing.eventstore",2,44,86,5,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.segmenting",16,12,57,5,""
"axon-common-5.0.0","org.axonframework.common",6,31,46,5,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector",6,27,46,5,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot",21,20,6,5,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling.annotation",5,12,106,6,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.interception.annotation",5,11,106,6,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.replay.annotation",5,10,106,6,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling",8,18,88,6,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector.event",8,14,88,6,""
"axon-messaging-5.0.0","org.axonframework.messaging.core",2,78,86,6,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling",2,18,86,6,""
"axon-common-5.0.0","org.axonframework.common.jdbc",7,10,67,6,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling.distributed",16,10,57,6,""
"axon-messaging-5.0.0","org.axonframework.messaging.core",6,78,46,6,""
"axon-conversion-5.0.0","org.axonframework.conversion",12,9,43,6,""
"axon-modelling-5.0.0","org.axonframework.modelling.annotation",4,10,133,7,""
"axon-test-5.0.0","org.axonframework.test.util",3,11,112,7,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.sequencing",8,9,88,7,""
"axon-modelling-5.0.0","org.axonframework.modelling",2,16,86,7,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.token",7,8,67,7,""
"axon-common-5.0.0","org.axonframework.common.infra",6,8,46,7,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling.interception",9,8,46,7,""
"axon-messaging-5.0.0","org.axonframework.messaging.monitoring.configuration",18,8,26,7,""
"axon-messaging-5.0.0","org.axonframework.messaging.tracing",3,12,112,9,""
"axon-common-5.0.0","org.axonframework.common",5,31,106,9,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.retry",8,13,88,10,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing.eventstore.jpa",1,12,88,10,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling.distributed",9,11,46,10,""
"axon-messaging-5.0.0","org.axonframework.messaging.commandhandling",0,18,97,11,""
"axon-metrics-micrometer-5.0.0","org.axonframework.extension.metrics.micrometer",18,12,26,11,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.unitofwork",2,16,86,12,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.annotation",3,49,112,13,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.annotation",5,19,106,13,""
"axon-modelling-5.0.0","org.axonframework.modelling.entity.child",0,14,97,13,""
"axon-messaging-5.0.0","org.axonframework.messaging.queryhandling",9,22,46,13,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.configuration",11,14,36,13,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventstreaming",1,16,88,14,""
"axon-spring-boot-autoconfigure-5.0.0","org.axonframework.extension.springboot.autoconfig",12,30,43,15,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.interception",4,19,133,16,""
"axon-messaging-5.0.0","org.axonframework.messaging.core",3,78,112,16,""
"axon-modelling-5.0.0","org.axonframework.modelling.entity.annotation",0,18,97,16,""
"axon-messaging-5.0.0","org.axonframework.messaging.eventhandling.processing.streaming.pooled",7,24,67,18,""
"axon-server-connector-5.0.0","org.axonframework.axonserver.connector",16,27,57,18,""
"axon-test-5.0.0","org.axonframework.test.matchers",13,23,50,21,""
"axon-test-5.0.0","org.axonframework.test.fixture",13,31,50,26,""
"axon-messaging-5.0.0","org.axonframework.messaging.core.annotation",5,49,106,31,""
"axon-eventsourcing-5.0.0","org.axonframework.eventsourcing.eventstore",1,44,88,37,""
"axon-messaging-5.0.0","org.axonframework.messaging.core",8,78,88,38,""
"axon-common-5.0.0","org.axonframework.common.configuration",4,46,133,42,""
