"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_90_Summary.cypher"
"/axon-modelling-5.1.2.jar","axon-modelling-5.1.2",0.16398532566469995,0.16390475792040657,3,1,0.3,0.26666666666666666,0.19124436785233467,0.36603727774545064,2,3,""
"/axon-test-5.1.2.jar","axon-test-5.1.2",0.15000000000000002,0.15000000000000002,0,1.1900000000000002,0,0,0,0.31149041524155346,0,3,""
"/axon-messaging-5.1.2.jar","axon-messaging-5.1.2",0.744570517227074,0.7269802951841929,2,0,0.7,0.7,0.5511709891407103,0.24282071739881386,7,2,""
"/axon-server-connector-5.1.2.jar","axon-server-connector-5.1.2",0.18517241379310348,0.18374436090225565,2,1.8,0.1,0.1,0.08613381424271625,0.44668149487917863,1,5,""
"/axon-metrics-micrometer-5.1.2.jar","axon-metrics-micrometer-5.1.2",0.15000000000000002,0.15000000000000002,0,1,0,0,0,0.27359966963790217,0,2,""
"/axon-common-5.1.2.jar","axon-common-5.1.2",1.3140646611687872,1.2742592678330975,0,0,1,1,0.6726921029522529,0,10,0,""
"/axon-update-5.1.2.jar","axon-update-5.1.2",0.15000000000000002,0.15000000000000002,0,1,0,0,0,0.1503831092912654,0,1,""
"/axon-tracing-opentelemetry-5.1.2.jar","axon-tracing-opentelemetry-5.1.2",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.27359966963790217,0,2,""
"/axon-eventsourcing-5.1.2.jar","axon-eventsourcing-5.1.2",0.17949527914614125,0.17913685386354464,3,0,0.25,0.22499999999999998,0.1694924746713524,0.40879074927552733,2,4,""
"/axon-conversion-5.1.2.jar","axon-conversion-5.1.2",0.21634538971040157,0.21458816645515671,5,0,0.65,0.5818181818181819,0.4134909118636947,0.1503831092912654,5,1,""
"/axoniq-spring-boot-autoconfigure-5.1.2.jar","axoniq-spring-boot-autoconfigure-5.1.2",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.38529284911917216,0,4,""
