"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"axon-server-connector-5.1.1","axon-server-connector-5.1.1","centralityCostEffectiveLazyForward",1.55,""
"axon-eventsourcing-5.1.1","axon-eventsourcing-5.1.1","centralityCostEffectiveLazyForward",1.28,""
"axon-tracing-opentelemetry-5.1.1","axon-tracing-opentelemetry-5.1.1","centralityCostEffectiveLazyForward",1.08,""
"axon-update-5.1.1","axon-update-5.1.1","centralityCostEffectiveLazyForward",1,""
"axoniq-spring-boot-autoconfigure-5.1.1","axoniq-spring-boot-autoconfigure-5.1.1","centralityCostEffectiveLazyForward",1,""
"axon-common-5.1.1","axon-common-5.1.1","centralityCostEffectiveLazyForward",0,""
"axon-conversion-5.1.1","axon-conversion-5.1.1","centralityCostEffectiveLazyForward",0,""
"axon-messaging-5.1.1","axon-messaging-5.1.1","centralityCostEffectiveLazyForward",0,""
"axon-metrics-micrometer-5.1.1","axon-metrics-micrometer-5.1.1","centralityCostEffectiveLazyForward",0,""
"axon-modelling-5.1.1","axon-modelling-5.1.1","centralityCostEffectiveLazyForward",0,""
"axon-test-5.1.1","axon-test-5.1.1","centralityCostEffectiveLazyForward",0,""
