"artifactName","fullQualifiedName","name","distance","abstractness","instability","elementsCount","Source Cypher File: Metrics/Calculate_distance_between_abstractness_and_instability_for_Typescript.cypher"
"react-router-dom-v5-compat","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom-v5-compat/index.ts","./index.ts",1,0,0,0,""
"router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/router/index.ts","./index.ts",1,0,0,0,""
"react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router/index.ts","./index.ts",0.7142857142857144,0.7142857142857143,1,7,""
"react-router-dom","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom/server.tsx","./server.tsx",0.33333333333333326,0.3333333333333333,1,6,""
"react-router-native","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native/index.tsx","./index.tsx",0.2777777777777777,0.2777777777777778,1,18,""
"react-router-dom","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom/index.tsx","./index.tsx",0.20967741935483875,0.20967741935483872,1,62,""
