"projectName","fullQualifiedModuleName","moduleName","abstractness","numberAbstractTypes","numberTypes","Source Cypher File: Metrics/Calculate_and_set_Abstractness_for_Typescript.cypher"
"react-router-dom-v5-compat","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom-v5-compat/index.ts","react-router-dom-v5-compat",0,0,0,""
"router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/router/index.ts","router",0,0,0,""
"react-router-dom","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom/index.tsx","react-router-dom",0.20634920634920634,13,63,""
"react-router-native","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native/index.tsx","react-router-native",0.2777777777777778,5,18,""
"react-router-dom","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom/server.tsx","server",0.3333333333333333,2,6,""
"react-router","/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router/index.ts","react-router",0.7142857142857143,5,7,""
