"codeUnitName","shortCodeUnitName","projectName","betweenness","localClusteringCoefficient","degree","incomingDependencies","outgoingDependencies","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/queries/AnomalyDetectionFragileStructuralBridges.cypher"
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.30.1/source/react-router-6.30.1/packages/react-router-dom/index.tsx","react-router-dom","react-router-dom",0,0,163,7,156,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.30.1/source/react-router-6.30.1/packages/react-router-dom/server.tsx","server","react-router-dom",0,0,39,0,39,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.30.1/source/react-router-6.30.1/packages/react-router-native/index.tsx","react-router-native","react-router-native",0,0,24,0,24,""
"/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/temp/react-router-6.30.1/source/react-router-6.30.1/packages/react-router/index.ts","react-router","react-router",0,0,17,0,17,""
