"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"react-router-7.13.0/react-router","react-router","centralityCostEffectiveLazyForward",5.31,""
"react-router-7.13.0/plugin","plugin","centralityCostEffectiveLazyForward",3.5200000000000005,""
"react-router-7.13.0/server","server","centralityCostEffectiveLazyForward",2.459999999999999,""
"react-router-7.13.0/commands","commands","centralityCostEffectiveLazyForward",2.120000000000001,""
"react-router-7.13.0/plugin","plugin","centralityCostEffectiveLazyForward",2.039999999999999,""
"react-router-7.13.0/actions","actions","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/arcTableSessionStorage","arcTableSessionStorage","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/babel","babel","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/binaryTypes","binaryTypes","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/browser","browser","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/build","build","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/cache","cache","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/cli","cli","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/cloudflare-dev-proxy","cloudflare-dev-proxy","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/combine-urls","combine-urls","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/config","config","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/context","context","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/cookieStorage","cookieStorage","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/cookies","cookies","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/copy-template","copy-template","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/create-react-router","create-react-router","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/crypto","crypto","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/data","data","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/defineRoutes","defineRoutes","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/detectPackageManager","detectPackageManager","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/dev","dev","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/dom","dom","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/dom-export","dom-export","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/entry","entry","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/errors","errors","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/fileStorage","fileStorage","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/flatRoutes","flatRoutes","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/flatten","flatten","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/fog-of-war","fog-of-war","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/format","format","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/future","future","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/generate","generate","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/has-dependency","has-dependency","centralityCostEffectiveLazyForward",0,""
"react-router-7.13.0/has-rsc-plugin","has-rsc-plugin","centralityCostEffectiveLazyForward",0,""
