"projectFileName","moduleName","dependentProjectFileName","dependentModulePathName","forwardToBackwardBalance","numberForward","numberBackward","forwardDependencyExamples","backwardDependencyExamples","Source Cypher File: Cyclic_Dependencies/Cyclic_Dependencies_for_Typescript.cypher"
"react-router-dom","./index.tsx","react-router-native","./index.tsx",0.2222222222222222,11,7,"SetURLSearchParams->NavigateOptions,useLinkClickHandler->useNavigate,useSearchParams->useNavigate,useScrollRestoration->useLocation,useSearchParams->useLocation,useFormAction->useLocation,useLinkClickHandler->useLocation,NavLink->useLocation,useLinkClickHandler->To","useNavigate<-useLinkPressHandler,To<-useLinkPressHandler,To<-LinkProps,useNavigate<-useDeepLinking,useNavigate<-useSearchParams,useLocation<-useSearchParams,NavigateOptions<-SetURLSearchParams",""
