"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"axon-test-5.0.3","axon-test-5.0.3","embeddingsNode2Vec","0.0045677284,0.58879966,0.036228713,-0.49994516,0.22564256,-0.41469106,0.09011597,-0.12540627,-0.04046507,0.26323915,0.016104281,0.53236043,-0.1295461,0.12414882,0.34342152,0.2321978",""
"axon-messaging-5.0.3","axon-messaging-5.0.3","embeddingsNode2Vec","0.016608566,0.69872105,0.030374674,-0.50976086,0.19229633,-0.4128447,0.065538324,-0.03648479,-0.04565414,0.22540186,0.050777506,0.58195317,-0.0962738,0.10912998,0.35013786,0.22663522",""
"axon-spring-boot-autoconfigure-5.0.3","axon-spring-boot-autoconfigure-5.0.3","embeddingsNode2Vec","-0.027663274,0.5995757,0.011953926,-0.54024404,0.23059998,-0.46538898,0.09682987,-0.13038443,-0.049095657,0.22743462,-0.03906781,0.5671173,-0.15145794,0.11107379,0.3248938,0.25564858",""
"axon-tracing-opentelemetry-5.0.3","axon-tracing-opentelemetry-5.0.3","embeddingsNode2Vec","0.0026624945,0.612587,0.0054545347,-0.55906546,0.23169401,-0.46963346,0.070890896,-0.09647669,-0.024439696,0.21010767,-0.0046706246,0.5622663,-0.13995688,0.111520596,0.31677523,0.23021752",""
"axon-eventsourcing-5.0.3","axon-eventsourcing-5.0.3","embeddingsNode2Vec","0.00086955505,0.57804996,0.011108572,-0.5073883,0.19859566,-0.45463818,0.11071494,-0.121285394,-0.031016564,0.24496253,0.0047998866,0.58579737,-0.10922379,0.12508985,0.33357114,0.21081236",""
"axon-server-connector-5.0.3","axon-server-connector-5.0.3","embeddingsNode2Vec","-0.0022808579,0.6152103,0.01908945,-0.51378953,0.20908967,-0.4390232,0.09015209,-0.09800489,-0.03645716,0.23767847,0.013802112,0.5610201,-0.111082174,0.11198012,0.31071118,0.193198",""
"axon-update-5.0.3","axon-update-5.0.3","embeddingsNode2Vec","-0.02739529,0.61213845,0.01689301,-0.47594255,0.23900568,-0.41812629,0.082028694,-0.12745589,-0.08197627,0.2111236,-0.026273785,0.54560775,-0.14338136,0.11209481,0.30081084,0.25121486",""
"axon-common-5.0.3","axon-common-5.0.3","embeddingsNode2Vec","-0.03136874,0.5735814,0.020556856,-0.50756806,0.2067111,-0.47261742,0.13333239,-0.12821174,-0.037920255,0.26520547,-0.036430616,0.633753,-0.12406824,0.118203804,0.37352994,0.23183341",""
"axon-modelling-5.0.3","axon-modelling-5.0.3","embeddingsNode2Vec","-0.04096142,0.57784694,0.029148778,-0.4988137,0.17434186,-0.45652953,0.08202407,-0.06800577,-0.059021894,0.22060783,0.012978127,0.60585874,-0.10317461,0.11726844,0.35382354,0.16094643",""
"axon-conversion-5.0.3","axon-conversion-5.0.3","embeddingsNode2Vec","-0.028799064,0.6101091,0.04028469,-0.5236629,0.2002059,-0.42976284,0.11101528,-0.10095346,-0.029700853,0.24487285,-0.015581954,0.5656001,-0.11147711,0.11204755,0.3506544,0.22294009",""
"axon-metrics-micrometer-5.0.3","axon-metrics-micrometer-5.0.3","embeddingsNode2Vec","-0.018224107,0.5861924,0.01982023,-0.51437205,0.23069847,-0.42157757,0.06467324,-0.09804699,-0.018901004,0.21279334,-0.004894209,0.6042379,-0.13297197,0.13479665,0.33970043,0.20322068",""
