"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"axon-test-5.0.3","axon-test-5.0.3","embeddingsFastRandomProjection","0.11370188,-0.38264376,0.2466364,-0.20324624,0.6285919,0.2858605,0.258745,-0.34093747,-0.008700134,-0.08471879,0.18873167,0.4859546,-0.97004867,0.3531832,-1.0029106,0.22488752",""
"axon-messaging-5.0.3","axon-messaging-5.0.3","embeddingsFastRandomProjection","0.092930675,-0.4223166,0.2045314,-0.16476567,0.5366705,0.14032099,0.20551881,-0.39040515,-0.0097872345,-0.06706701,0.1569289,0.40826583,-0.89529854,0.3749434,-0.9496548,0.19866051",""
"axon-spring-boot-autoconfigure-5.0.3","axon-spring-boot-autoconfigure-5.0.3","embeddingsFastRandomProjection","0.12299354,-0.48846638,0.25323695,-0.21161915,0.64493227,0.20016253,0.26297644,-0.43739286,-0.015994016,-0.089511916,0.20086148,0.47816175,-1.0768358,0.45219243,-1.1063728,0.2121627",""
"axon-tracing-opentelemetry-5.0.3","axon-tracing-opentelemetry-5.0.3","embeddingsFastRandomProjection","0.096327186,-0.29268605,0.21276972,-0.17015171,0.56347275,0.29802513,0.2212033,-0.26209623,-0.007864709,-0.06871673,0.16068688,0.44428596,-0.8014245,0.248952,-0.85591924,0.22163391",""
"axon-eventsourcing-5.0.3","axon-eventsourcing-5.0.3","embeddingsFastRandomProjection","0.11440541,-0.4261534,0.2569487,-0.2013478,0.6511162,0.25218177,0.25596926,-0.39598483,-0.009840893,-0.08481975,0.18813765,0.49296695,-1.0175601,0.39336467,-1.0780561,0.23470998",""
"axon-server-connector-5.0.3","axon-server-connector-5.0.3","embeddingsFastRandomProjection","0.113075964,-0.4110838,0.24263033,-0.2045617,0.63731265,0.27014685,0.2588975,-0.3622454,-0.009416929,-0.08182037,0.19296554,0.5007154,-0.9982853,0.36330888,-1.0331593,0.23744908",""
"axon-update-5.0.3","axon-update-5.0.3","embeddingsFastRandomProjection","0.09668782,-0.38460255,0.20363614,-0.17607927,0.4800328,0.14239353,0.21363765,-0.3403565,-0.002462097,-0.080285,0.15806267,0.35367146,-0.8582467,0.3906341,-0.8465818,0.13347062",""
"axon-common-5.0.3","axon-common-5.0.3","embeddingsFastRandomProjection","0.097104,-0.35572913,0.21784358,-0.16808572,0.6139862,0.2762602,0.21850437,-0.328157,-0.010448949,-0.0644499,0.16531667,0.48681295,-0.8679216,0.27002874,-0.9704285,0.26449034",""
"axon-modelling-5.0.3","axon-modelling-5.0.3","embeddingsFastRandomProjection","0.11734576,-0.4292487,0.25110796,-0.21170738,0.64185685,0.2584509,0.26681507,-0.38017923,-0.010053509,-0.086846575,0.19744861,0.4964132,-1.0318434,0.39636168,-1.0551372,0.22632569",""
"axon-conversion-5.0.3","axon-conversion-5.0.3","embeddingsFastRandomProjection","0.111929536,-0.3843741,0.24474256,-0.20071323,0.6294905,0.28456843,0.25448096,-0.34314683,-0.005908015,-0.08440437,0.18669781,0.48883808,-0.9642849,0.34747395,-1.0073469,0.22939992",""
"axon-metrics-micrometer-5.0.3","axon-metrics-micrometer-5.0.3","embeddingsFastRandomProjection","0.10745214,-0.34389877,0.2350902,-0.19103512,0.6074252,0.29816017,0.24529943,-0.30707854,-0.008018637,-0.079061136,0.1783212,0.4731259,-0.90381914,0.3087249,-0.9472177,0.22573797",""
