"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.test","test","embeddingsFastRandomProjection","0.22477269,0.02655786,0.50406677,-0.19783632,-0.25166425,-0.51948446,0.07902307,-0.17529136,0.26032,0.14153478,-0.7304121,-0.101868846,-0.25374717,-0.13663575,0.14792791,0.63637054,0.08088238,0.3516804,0.45944732,0.3596146,-0.11312923,-0.08095017,-0.027278017,0.010895275,0.068708986,-0.33160135,0.14483075,-0.2195878,-0.24644522,-0.41776022,0.009573817,0.13490826",""
"org.axonframework.test.fixture","fixture","embeddingsFastRandomProjection","0.31517303,0.04358978,0.41421282,-0.053639814,-0.23625591,-0.49677727,0.09867325,-0.32393518,0.2142118,0.12827012,-0.7242131,-0.05858846,-0.32830566,-0.06150037,0.11728978,0.6441571,0.050656233,0.4318444,0.47698998,0.42642048,-0.012650598,-0.035629865,0.019849151,0.09939131,0.05168642,-0.25927025,0.3015995,-0.17871691,-0.21588857,-0.40641147,-0.13932446,0.13365456",""
"org.axonframework.test.extension","extension","embeddingsFastRandomProjection","0.19281226,0.02650912,0.5809156,-0.1829138,-0.25855646,-0.50874794,0.0816167,-0.16233335,0.29826924,0.15028104,-0.81694496,-0.11088736,-0.23812902,-0.2209825,0.17755413,0.7513902,0.07423504,0.43146968,0.42976403,0.3955618,-0.10813902,-0.083958246,-0.034656294,0.03443501,0.08758157,-0.30817378,0.10534919,-0.27119207,-0.20876293,-0.507468,-0.124941625,0.08234022",""
"org.axonframework.test.util","util","embeddingsFastRandomProjection","0.625565,0.07951087,-0.05166732,0.21113199,-0.17149538,-0.50042665,0.11515491,-0.54458773,0.04876931,0.0974623,-0.5648118,0.059843227,-0.59966147,0.31556103,0.041650638,0.46936262,-0.055633735,0.24703434,0.6899961,0.42719066,0.21255025,0.05374585,0.13216896,0.15482415,-0.05605179,-0.086493336,0.64828515,0.089452766,-0.25362414,-0.23169383,-0.037656203,0.19469827",""
"org.axonframework.test.server","server","embeddingsFastRandomProjection","-0.18048598,0.016995452,-0.031730503,0.048084356,-0.019643605,-0.2241202,-0.41661942,-0.25410712,-0.017187133,0.30553427,-0.7145704,-0.17031449,-0.05555577,-0.06628926,0.033331476,0.043308992,-0.36513117,0.18418312,0.26880744,0.33765674,-0.082333066,0.08681001,-0.20798977,0.8081293,0.14404358,0.28252912,-0.1380394,0.25807247,-0.010263516,-0.0065445346,-0.09771058,0.15683295",""
"org.axonframework.test.matchers","matchers","embeddingsFastRandomProjection","0.28035647,0.044187166,0.43437386,-0.14691171,-0.28469238,-0.56373084,0.121246025,-0.24314111,0.30350974,0.16843425,-0.74586165,-0.089570105,-0.3371606,-0.073045574,0.17264666,0.6918039,0.060918543,0.33879042,0.4861012,0.3937278,-0.11159261,-0.08120119,-0.020523801,0.03315665,0.051162492,-0.31542593,0.23602045,-0.16272219,-0.24141854,-0.42942786,-0.0016644895,0.106870614",""
"org.axonframework.messaging.monitoring","monitoring","embeddingsFastRandomProjection","-0.03832206,-0.010112708,0.056927823,0.2918932,0.070088916,0.009636253,0.42906427,-0.7168449,0.007911146,0.14366892,-0.47718406,0.01336211,-0.20648393,-0.059556667,0.20407242,-0.0765799,0.08737227,0.048889667,0.6873566,0.25593114,-0.052931074,0.29631913,0.29259852,0.8063041,-0.05925242,-0.10682313,0.63916934,-0.09990354,-0.2827162,-0.11000286,-0.55108905,0.098901674",""
"org.axonframework.messaging.monitoring.interception","interception","embeddingsFastRandomProjection","0.45138678,0.1286941,-0.08594412,0.33597374,0.018883314,-0.27038842,0.37569085,-0.6834377,0.0877305,0.14214016,-0.52997077,0.13851443,-0.42978913,0.27000532,0.10253663,0.047200814,-0.13873167,0.24338597,0.5646368,0.3375262,0.17376304,0.14609465,0.25556326,0.63350856,-0.13435039,-0.030004537,0.7976208,0.047697514,-0.18702653,-0.1236914,-0.46450484,0.13820131",""
"org.axonframework.messaging.monitoring.configuration","configuration","embeddingsFastRandomProjection","0.1912755,0.08109378,-0.020257376,0.2872318,0.09190333,-0.2311387,0.31937635,-0.6753457,0.109241135,0.18440993,-0.4830147,0.19637609,-0.25271672,0.07445617,0.29857153,-0.03211992,-0.07698043,0.10375338,0.5950532,0.2237902,0.012336951,0.15108441,0.37461442,0.9158803,0.07417632,-0.10073818,0.7615628,-0.08937614,-0.14095993,-0.12469126,-0.58653253,0.13119586",""
"org.axonframework.messaging.commandhandling","commandhandling","embeddingsFastRandomProjection","0.64154875,0.08015822,-0.15670335,0.19582368,-0.18689227,-0.4771573,0.2515294,-0.63891685,0.044337455,0.078198254,-0.39330092,-0.06867321,-0.60103565,0.37827837,0.08846546,0.3223918,0.029425338,0.30342957,0.78856564,0.38329417,0.20640422,0.042518474,0.13085742,0.26092833,0.0581085,-0.084068164,0.731663,0.06644547,-0.17698541,-0.25769678,-0.13023666,0.21139205",""
