"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"org.axonframework.test","test","embeddingsNode2Vec","0.46298984,0.21558629,-0.062458023,0.23679858,0.37856188,0.24215427,-0.30281645,-0.38222864,-0.002971471,0.7312407,-0.29440686,0.3938889,0.19155784,0.08653313,-0.08123973,-0.26378754,0.20576358,-0.040254615,0.43895447,0.32254452,0.725248,0.5501347,-0.24690075,-0.4625382,0.3035389,0.188727,0.6211041,0.66682994,0.4346063,0.06431624,0.24110836,-0.055281542",""
"org.axonframework.test.fixture","fixture","embeddingsNode2Vec","0.51707035,0.21139291,-0.03929905,0.18234032,0.40649065,0.31804115,-0.39036804,-0.44624004,0.037160877,0.55932444,-0.095200054,0.47147173,0.14364925,0.07389308,0.045819167,-0.245701,0.0031571044,0.06663251,0.28579777,0.33359563,0.4388765,0.4911085,-0.097271964,-0.4697536,0.29334286,0.19341771,0.53874063,0.5274748,0.40617695,0.18793806,0.23122849,-0.21717559",""
"org.axonframework.test.extension","extension","embeddingsNode2Vec","0.44003198,0.112896524,0.024871258,0.16981559,0.4027973,0.24522696,-0.32315478,-0.31496724,0.010804224,0.8858031,-0.4751864,0.41347033,0.11311518,0.16735576,-0.082212165,-0.18101569,0.13005826,0.109584235,0.5157629,0.18194242,0.61737645,0.29838437,-0.10865202,-0.567202,0.2490938,0.13061596,0.39132103,0.652324,0.5222009,0.05784549,0.11428581,-0.015636573",""
"org.axonframework.test.util","util","embeddingsNode2Vec","0.42100406,0.22313543,0.044479143,0.16494033,0.18013316,0.21624158,-0.23370521,-0.63208854,0.084847525,0.080510005,0.3204682,0.11375513,-0.09302013,0.25198814,0.04657637,-0.30231112,-0.04673001,0.03869536,0.25769112,0.20527908,0.17398319,0.5756925,-0.038845725,-0.3488318,0.029783174,-0.06620935,0.38893664,0.34626582,0.43026987,0.016704252,0.24598527,0.11644439",""
"org.axonframework.test.server","server","embeddingsNode2Vec","0.47828707,0.20109415,0.45778713,0.8989266,-0.46497858,-0.17163606,-0.5809627,-0.8200555,0.34124053,0.26296303,0.61578566,0.2568095,-0.42723563,-0.004979064,0.69502854,-0.21728176,-0.3604088,0.9505766,1.0840502,-0.43873653,0.688687,-0.6712384,-0.26456818,-0.4157512,-0.5083726,0.5669326,-0.16514532,0.23072964,1.1222428,0.7256477,0.50596285,-0.010003281",""
"org.axonframework.test.matchers","matchers","embeddingsNode2Vec","0.42376262,0.114946045,0.0033768676,0.23261292,0.37895536,0.20151964,-0.254438,-0.39891097,-0.04212753,0.53564376,-0.14903034,0.24928397,0.10315993,0.060395308,-0.039140515,-0.30290177,-0.0032288646,-0.06514265,0.43019772,0.22720312,0.8309274,0.5344278,-0.22027369,-0.4143169,0.2634223,0.21595152,0.5290409,0.49509224,0.3364249,0.02246985,0.46221223,-0.052698255",""
"org.axonframework.messaging.monitoring","monitoring","embeddingsNode2Vec","0.3084629,0.32723677,-0.028799232,0.18006401,0.102490276,-0.18740934,-0.6314055,-0.62830865,0.40260985,-0.5106559,0.416392,-0.32204452,-0.34460443,0.07411949,-0.35802734,-0.118620284,-0.26009062,-0.09089113,0.36648872,0.4180138,0.028143698,0.116262265,0.017647041,-0.43516156,-0.1989267,-0.10799391,0.5433245,0.16249532,0.7886728,0.016974658,0.6065271,0.22994438",""
"org.axonframework.messaging.monitoring.interception","interception","embeddingsNode2Vec","0.13544598,0.14582105,0.06565042,-0.032730266,0.36379614,-0.1755353,-0.6568248,-0.4987041,0.5285638,-0.079994656,0.1990598,-0.22171855,0.03373511,0.12369587,-0.3976207,-0.30183563,-0.12985104,0.10590772,0.39664373,0.24303721,0.06858534,0.36319613,0.08549383,-0.2858115,0.113437586,-0.13682379,0.35956895,0.3955282,0.5079033,-0.12822989,0.577707,0.010033988",""
"org.axonframework.messaging.monitoring.configuration","configuration","embeddingsNode2Vec","0.2468712,0.20823792,0.04405538,0.23746343,-0.037016,-0.11542117,-0.6477783,-0.44727787,0.20045468,-0.14763418,0.2778173,-0.24068198,-0.24710588,0.14566405,-0.2173519,-0.37249422,-0.19933586,0.11262763,0.2908056,0.28984436,0.10224755,0.13304915,-0.07791744,-0.40053326,-0.20550567,-0.045061886,0.4422545,0.25646046,0.45260832,0.004110422,0.46854615,0.17304601",""
"org.axonframework.messaging.commandhandling","commandhandling","embeddingsNode2Vec","0.25659692,0.36077422,0.24227946,0.21909945,0.353601,0.4033752,-0.22284783,-0.5458888,-0.17189674,0.14602253,0.23539272,0.21117622,-0.05780845,0.22016433,0.22260717,-0.29775795,-0.2755416,0.23015948,0.32205057,0.029683594,0.29069406,0.65836895,-0.25203076,-0.4174611,0.1835626,-0.05163198,0.15270667,0.264926,0.26778683,0.07405922,0.2806995,0.17679441",""
