"dependentArtifactName","numberOfReflectionCaller","someReflectionCaller","someReflectionTypes","Source Cypher File: Java/Java_Reflection_usage.cypher"
"axon-disruptor-4.11.0",22,"org.axonframework.disruptor.commandhandling.DisruptorCommandBus$Builder,org.axonframework.disruptor.commandhandling.DisruptorUnitOfWork,org.axonframework.disruptor.commandhandling.FirstLevelCache,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$FailureLoggingCommandCallback,org.axonframework.disruptor.commandhandling.BlacklistDetectingCallback,org.axonframework.disruptor.commandhandling.FirstLevelCache$1,org.axonframework.disruptor.commandhandling.CommandHandlingEntry,org.axonframework.disruptor.commandhandling.EventPublisher$ReportResultTask,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$ExceptionHandler,org.axonframework.disruptor.commandhandling.DisruptorCommandBus$1,org.axonframework.disruptor.commandhandling.AggregateBlacklistedException,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$DisruptorRepository,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker$1,org.axonframework.disruptor.commandhandling.CommandHandlingEntry$RepeatingCommandHandler,org.axonframework.disruptor.commandhandling.AggregateStateCorruptedException,org.axonframework.disruptor.commandhandling.DisruptorCommandBus,org.axonframework.disruptor.commandhandling.CommandHandlerInvoker,org.axonframework.disruptor.commandhandling.CommandHandlingEntry$1,org.axonframework.disruptor.commandhandling.FirstLevelCache$WeakValue","",""
"axon-tracing-opentelemetry-4.11.0",5,"org.axonframework.tracing.opentelemetry.MetadataContextGetter,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory$Builder,org.axonframework.tracing.opentelemetry.MetadataContextSetter,org.axonframework.tracing.opentelemetry.OpenTelemetrySpan,org.axonframework.tracing.opentelemetry.OpenTelemetrySpanFactory","",""
"axon-modelling-4.11.0",158,"org.axonframework.modelling.saga.MetaDataAssociationResolver,org.axonframework.modelling.command.inspection.AnnotatedChildEntity,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory,org.axonframework.modelling.saga.metamodel.AnnotationSagaMetaModelFactory,org.axonframework.modelling.command.inspection.AnnotatedAggregateMetaModelFactory$AnnotatedAggregateModel,org.axonframework.modelling.command.inspection.AbstractChildEntityDefinition,org.axonframework.modelling.saga.repository.LockingSagaRepository,org.axonframework.modelling.command.ForwardToAll,org.axonframework.modelling.saga.AssociationResolver,org.axonframework.modelling.saga.repository.AssociationValueMap$SagaAssociationValue,org.axonframework.modelling.saga.AssociationValue,org.axonframework.modelling.command.LockAwareAggregate$LockSupplier,org.axonframework.modelling.saga.repository.CachingSagaStore$CacheEntry,org.axonframework.modelling.command.GenericJpaRepository,org.axonframework.modelling.command.ApplyMore,org.axonframework.modelling.saga.metamodel.SagaModel,org.axonframework.modelling.saga.repository.AnnotatedSagaRepository$Builder,org.axonframework.modelling.command.CommandTargetResolver,org.axonframework.modelling.saga.repository.inmemory.InMemorySagaStore$ManagedSaga","java.lang.reflect.AccessibleObject,java.lang.reflect.Constructor,java.lang.reflect.Field,java.lang.reflect.Member,java.lang.reflect.Method,java.lang.reflect.Modifier,java.lang.reflect.AnnotatedElement,java.lang.reflect.InvocationTargetException,java.lang.reflect.Executable",""
"axon-eventsourcing-4.11.0",133,"org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore,org.axonframework.eventsourcing.eventstore.BatchingEventStorageEngine,org.axonframework.eventsourcing.AbstractSnapshotTrigger,org.axonframework.eventsourcing.AbstractSnapshotter$SilentTask,org.axonframework.eventsourcing.eventstore.jdbc.statements.AppendSnapshotStatementBuilder,org.axonframework.eventsourcing.eventstore.jpa.package-info,org.axonframework.eventsourcing.eventstore.jdbc.EventTableFactory,org.axonframework.eventsourcing.eventstore.jdbc.statements.DeleteSnapshotsStatementBuilder,org.axonframework.eventsourcing.NoSnapshotTriggerDefinition$1,org.axonframework.eventsourcing.conflictresolution.DefaultConflictDescription,org.axonframework.eventsourcing.EventSourcedAggregate$IgnoreApplyMore,org.axonframework.eventsourcing.eventstore.legacyjpa.EmbeddedEventStore$EventProducer,org.axonframework.eventsourcing.CachingEventSourcingRepository,org.axonframework.eventsourcing.eventstore.jdbc.statements.CreateTokenAtStatementBuilder,org.axonframework.eventsourcing.conflictresolution.ConflictExceptionSupplier,org.axonframework.eventsourcing.EventSourcingRepository,org.axonframework.eventsourcing.eventstore.AbstractEventStorageEngine,org.axonframework.eventsourcing.snapshotting.RevisionSnapshotFilter,org.axonframework.eventsourcing.eventstore.ConcatenatingDomainEventStream","java.lang.reflect.Constructor,java.lang.reflect.InvocationTargetException,java.lang.reflect.Modifier,java.lang.reflect.Executable,java.lang.reflect.Parameter",""
"axon-server-connector-4.11.0",142,"org.axonframework.axonserver.connector.query.subscription.AxonServerSubscriptionQueryResult,org.axonframework.axonserver.connector.util.TokenAddingInterceptor,org.axonframework.axonserver.connector.heartbeat.HeartbeatConfiguration,org.axonframework.axonserver.connector.AxonServerConfiguration$Builder,org.axonframework.axonserver.connector.command.AxonServerCommandBus$Builder,org.axonframework.axonserver.connector.command.AxonServerNonTransientRemoteCommandHandlingException,org.axonframework.axonserver.connector.event.axon.PersistentStreamMessageSource,org.axonframework.axonserver.connector.util.UpstreamAwareStreamObserver,org.axonframework.axonserver.connector.event.axon.GrpcMetaDataAwareSerializer,org.axonframework.axonserver.connector.event.axon.AxonServerEventScheduler$Builder,org.axonframework.axonserver.connector.event.axon.PersistentStreamConnection$SegmentConnection$ProcessingState,org.axonframework.axonserver.connector.event.axon.AxonServerEventStore,org.axonframework.axonserver.connector.query.AxonServerQueryDispatchException,org.axonframework.axonserver.connector.PriorityTask,org.axonframework.axonserver.connector.command.CommandPriorityCalculator,org.axonframework.axonserver.connector.command.AxonServerCommandDispatchException,org.axonframework.axonserver.connector.util.GrpcMetaDataConverter,org.axonframework.axonserver.connector.ConnectionManager,org.axonframework.axonserver.connector.util.GrpcMessageSizeInterceptor","java.lang.reflect.Type",""
"axon-spring-boot-autoconfigure-4.11.0",88,"org.axonframework.springboot.service.connection.PropertiesAxonServerConnectionDetails,org.axonframework.springboot.autoconfig.JpaEventStoreAutoConfiguration,org.axonframework.springboot.DistributedCommandBusProperties$JGroupsProperties,org.axonframework.springboot.EventProcessorProperties,org.axonframework.springboot.autoconfig.AxonServerActuatorAutoConfiguration,org.axonframework.springboot.TagsConfigurationProperties,org.axonframework.springboot.MetricsProperties$AutoConfiguration,org.axonframework.springboot.autoconfig.AxonJobRunrAutoConfiguration,org.axonframework.springboot.autoconfig.AvroSerializerAutoConfiguration$OnMissingDefaultSchemaStoreCondition$SchemaStoreIsMissingCondition,org.axonframework.springboot.TracingProperties$AttributeProviders,org.axonframework.springboot.autoconfig.CBORMapperAutoConfiguration,org.axonframework.springboot.autoconfig.SecurityAutoConfiguration,org.axonframework.springboot.DistributedCommandBusProperties$JGroupsProperties$Gossip,org.axonframework.springboot.util.OnQualifiedBeanCondition,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration$XStreamConfiguredCondition$GeneralXStreamCondition,org.axonframework.springboot.autoconfig.XStreamAutoConfiguration$XStreamConfiguredCondition$GeneralDefaultCondition,org.axonframework.springboot.autoconfig.MicrometerMetricsAutoConfiguration,org.axonframework.springboot.autoconfig.AxonTimeoutAutoConfiguration$AxonTimeoutConfigurerModule,org.axonframework.springboot.util.ConditionalOnMissingQualifiedBean","",""
"axon-messaging-4.11.0",809,"org.axonframework.queryhandling.QueryResponseMessage,org.axonframework.eventhandling.tokenstore.jdbc.JdbcTokenStore,org.axonframework.commandhandling.distributed.ReplyMessage,org.axonframework.common.jdbc.ConnectionProvider,org.axonframework.commandhandling.DuplicateCommandHandlerResolver,org.axonframework.messaging.timeout.AxonTaskJanitor,org.axonframework.commandhandling.gateway.ExponentialBackOffIntervalRetryScheduler$Builder,org.axonframework.eventhandling.TrackingEventStream,org.axonframework.common.caching.WeakReferenceCache,org.axonframework.eventhandling.scheduling.dbscheduler.DbSchedulerHumanReadableEventData,org.axonframework.eventhandling.TrackerStatus,org.axonframework.messaging.correlation.CorrelationDataProvider,org.axonframework.queryhandling.SimpleQueryBus$CatchLastError,org.axonframework.messaging.Headers,org.axonframework.messaging.unitofwork.RollbackConfiguration,org.axonframework.eventhandling.deadletter.DeadLetteringEventHandlerInvoker$Builder,org.axonframework.messaging.annotation.ParameterResolverFactory,org.axonframework.lifecycle.Lifecycle$LifecycleHandler,org.axonframework.eventhandling.EventProcessingException","java.lang.reflect.Executable,java.lang.reflect.Parameter,java.lang.reflect.Type,java.lang.reflect.Method,java.lang.reflect.Member,java.lang.reflect.Constructor,java.lang.reflect.Modifier,java.lang.reflect.GenericArrayType,java.lang.reflect.ParameterizedType,java.lang.reflect.TypeVariable,java.lang.reflect.WildcardType,java.lang.reflect.AccessibleObject,java.lang.reflect.Field,java.lang.reflect.AnnotatedElement,java.lang.reflect.InvocationTargetException,java.lang.reflect.InvocationHandler,java.lang.reflect.Proxy,java.lang.reflect.Array",""
"axon-configuration-4.11.0",41,"org.axonframework.config.AggregateConfiguration,org.axonframework.config.Component,org.axonframework.config.ConfigurerModule,org.axonframework.config.EventProcessingModule$TypeProcessingGroupSelector,org.axonframework.config.Configurer,org.axonframework.config.LifecycleOperations,org.axonframework.config.EventProcessingConfigurer$DeadLetteringInvokerConfiguration,org.axonframework.config.ModuleConfiguration,org.axonframework.config.EventProcessingConfiguration,org.axonframework.config.EventProcessingModule$InstanceProcessingGroupSelector,org.axonframework.config.ConfigurationParameterResolverFactory,org.axonframework.config.ConfigurationResourceInjector,org.axonframework.config.LifecycleHandlerInspector$LifecycleRegistration,org.axonframework.config.DefaultConfigurer$ConfigurationImpl,org.axonframework.config.EventProcessingModule,org.axonframework.config.EventProcessingModule$InstanceToTypeProcessingGroupSelectorAdapter,org.axonframework.config.LifecycleHandlerInspector,org.axonframework.config.DefaultConfigurer$LifecycleState,org.axonframework.config.DefaultConfigurer","java.lang.reflect.Executable,java.lang.reflect.Parameter,java.lang.reflect.Method",""
"axon-test-4.11.0",87,"org.axonframework.test.aggregate.ResultValidatorImpl,org.axonframework.test.eventscheduler.EventSchedulerValidator,org.axonframework.test.saga.SagaTestFixture$StubAwareCommandGatewayFactory,org.axonframework.test.saga.SagaTestFixture$TransienceValidatingResourceInjector,org.axonframework.test.FixtureResourceParameterResolverFactory$FailingParameterResolver,org.axonframework.test.matchers.EmptyCollectionMatcher,org.axonframework.test.matchers.NullOrVoidMatcher,org.axonframework.test.utils.AutowiredResourceInjector,org.axonframework.test.AxonAssertionError,org.axonframework.test.deadline.ScheduledDeadlineInfo,org.axonframework.test.saga.SagaTestFixture$ReturnResultFromStub,org.axonframework.test.eventscheduler.StubScheduleToken,org.axonframework.test.matchers.ListWithAnyOfMatcher,org.axonframework.test.aggregate.AggregateTestFixture$InMemoryRepository,org.axonframework.test.aggregate.AggregateTestFixture,org.axonframework.test.saga.EventValidator,org.axonframework.test.matchers.PayloadMatcher,org.axonframework.test.eventscheduler.StubEventScheduler,org.axonframework.test.matchers.MatchAllFieldFilter","java.lang.reflect.Field,java.lang.reflect.Modifier,java.lang.reflect.Method,java.lang.reflect.Executable,java.lang.reflect.Parameter",""
