"internalModuleName","numberOfAllInternalElements","externalModuleCount","internalElementCount","internalElementsCallingExternalRate","externalModuleExamples","internalElementExamples","Source Cypher File: External_Dependencies/External_module_usage_per_internal_module_distribution_for_Typescript.cypher"
"react-router-dom",62,2,29,46.774193548387096,"@remix-run/router,@types/react","""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom"".NavLink,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom"".useSubmit,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom"".BrowserRouterProps,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom"".Link,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom"".HistoryRouterProps,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom"".HashRouter,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom"".BrowserRouter,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom"".useLinkClickHandler,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom"".createBrowserRouter",""
"react-router-native",17,4,10,58.82352941176471,"@types/react,@types/react-native,@remix-run/router,@ungap/url-search-params","""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native"".useHardwareBackButton,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native"".Link,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native"".useLinkPressHandler,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native"".LinkProps,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native"".useDeepLinking,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native"".NativeRouter,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native"".NativeRouterProps,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native"".createSearchParams,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-native"".useSearchParams",""
"server",6,2,6,100.0,"@types/react,@remix-run/router","""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom/server.tsx"".StaticRouter,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom/server.tsx"".StaticRouterProps,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom/server.tsx"".StaticRouterProvider,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom/server.tsx"".createStaticRouter,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom/server.tsx"".createStaticHandler,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router-dom/server.tsx"".StaticRouterProviderProps",""
"react-router",7,2,3,42.85714285714286,"@remix-run/router,@types/react","""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router"".createMemoryRouter,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router"".mapRouteProperties,""/home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/code-graph-analysis-pipeline/temp/react-router-6.28.1/source/react-router-6.28.1/packages/react-router"".PatchRoutesOnNavigationFunction",""
