"fileExtensionPair","firstFileNameShort","secondFileNameShort","updateCommitCount","updateCommitMinConfidence","updateCommitLift","updateCommitJaccardSimilarity","updateCommitSupport","firstFileName","secondFileName","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files_top_selected_metric.cypher"
"ts↔ts","vite-dev-custom-entry-test","vite-absolute-base-test",3,1,154.95000000000002,0.15,0.000968054211035818,"integration/vite-dev-custom-entry-test.ts","integration/vite-absolute-base-test.ts",""
"ts↔ts","vite-loader-context-test","vite-node-env-test",4,0.8,145.83529411764707,0.2222222222222222,0.0012907389480477573,"integration/vite-loader-context-test.ts","integration/vite-node-env-test.ts",""
"ts↔ts","sessions-test","sessions",3,0.375,116.2125,0.2,0.000968054211035818,"packages/react-router/__tests__/server-runtime/sessions-test.ts","packages/react-router/lib/server-runtime/sessions.ts",""
"ts↔ts","remove-exports-test","remove-exports",4,0.36363636363636365,102.44628099173553,0.2222222222222222,0.0012907389480477573,"packages/react-router-dev/vite/remove-exports-test.ts","packages/react-router-dev/vite/remove-exports.ts",""
"ts↔ts","vite-dotenv-test","vite-node-env-test",4,0.8,91.82222222222222,0.14285714285714285,0.0012907389480477573,"integration/vite-dotenv-test.ts","integration/vite-node-env-test.ts",""
"ts↔ts","fileStorage","sessions-test",3,0.3,84.51818181818182,0.16666666666666666,0.000968054211035818,"packages/react-router-node/sessions/fileStorage.ts","packages/react-router-node/__tests__/sessions-test.ts",""
"ts↔ts","routes","routes",3,0.75,80.14655172413794,0.1,0.000968054211035818,"packages/react-router-dev/config/routes.ts","packages/react-router-dev/routes.ts",""
"ts↔ts","vite-server-bundles-test","vite-node-env-test",5,1,73.78571428571429,0.11904761904761904,0.0016134236850596966,"integration/vite-server-bundles-test.ts","integration/vite-node-env-test.ts",""
"ts↔ts","vite-dot-server-test","vite-node-env-test",5,1,72.06976744186046,0.11627906976744186,0.0016134236850596966,"integration/vite-dot-server-test.ts","integration/vite-node-env-test.ts",""
"ts↔ts","vite-dot-client-test","vite-dev-custom-entry-test",3,0.42857142857142855,66.40714285714287,0.125,0.000968054211035818,"integration/vite-dot-client-test.ts","integration/vite-dev-custom-entry-test.ts",""
