"projectName","shortCodeUnitName","codeUnitName","clusteringNormalizedDistanceToMedoid","clusterApproximateOutlierScore","rank","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/labels/AnomalyDetectionArchetypeOutlier.cypher"
"axon-common-5.0.2","annotation","org.axonframework.common.annotation",1,0.6055377541528866,1,""
"axon-messaging-5.0.2","transaction","org.axonframework.messaging.core.unitofwork.transaction",1,0.5783274340277416,2,""
"axon-eventsourcing-5.0.2","jpa","org.axonframework.eventsourcing.eventstore.jpa",1,0.46633942944301954,3,""
"axon-messaging-5.0.2","streaming","org.axonframework.messaging.eventhandling.processing.streaming",1,0.3025060167320762,4,""
"axon-modelling-5.0.2","configuration","org.axonframework.modelling.configuration",1,0.30219530994335975,5,""
"axon-messaging-5.0.2","reflection","org.axonframework.messaging.core.reflection",0.9383981889724536,0.2804013672437593,6,""
"axon-test-5.0.2","util","org.axonframework.test.util",0.9324566753572581,0.346774157422312,7,""
