"projectName","shortCodeUnitName","codeUnitName","nodeEmbeddingTop3SHAPValueSum","rank","Source Cypher File: /home/runner/work/code-graph-analysis-examples/code-graph-analysis-examples/domains/anomaly-detection/labels/AnomalyDetectionArchetypeBridge.cypher"
"axon-common-5.0.2","io","org.axonframework.common.io",-0.3823770643158443,1,""
"axon-common-5.0.2","annotation","org.axonframework.common.annotation",-0.1247760004474775,2,""
"axon-common-5.0.2","common","org.axonframework.common",-0.12372730947378414,3,""
"axon-common-5.0.2","configuration","org.axonframework.common.configuration",-0.07079096153587676,4,""
"axon-messaging-5.0.2","core","org.axonframework.messaging.core",-0.03792402092350069,5,""
"axon-messaging-5.0.2","unitofwork","org.axonframework.messaging.core.unitofwork",-0.03714350816910265,6,""
