"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"react-router-7.18.3/react-router","react-router",0.5189967726377176,0.3467187485535615,377,13,""
"react-router-7.18.3/utils","utils",0.4399017078894509,0.12297928250793173,182,3,""
"react-router-7.18.3/react-router","react-router",0.3172126105079112,0.17156264305188537,109,4,""
"react-router-7.18.3/history","history",0.2890017340396526,0.05891607405440168,40,0,""
"react-router-7.18.3/router","router",0.27584176961038,0.18252955009471006,53,1,""
"react-router-7.18.3/entry","entry",0.21129073355757738,0.15096869538511432,13,0,""
"react-router-7.18.3/routeModules","routeModules",0.19383928762434682,0.16976120181040655,27,6,""
"react-router-7.18.3/data","data",0.1802426970027122,0.15281292033408092,7,0,""
"react-router-7.18.3/build","build",0.12091992293010229,0.09544752654193117,11,0,""
"react-router-7.18.3/mode","mode",0.11919796594207661,0.054846274640719506,5,0,""
"react-router-7.18.3/instrumentation","instrumentation",0.10431852592237653,0.21992315479566343,14,0,""
"react-router-7.18.3/fog-of-war","fog-of-war",0.10404322837808787,0.20383834607497456,6,5,""
"react-router-7.18.3/dev","dev",0.09681233203632893,0,4,3,""
"react-router-7.18.3/actions","actions",0.09607578472350604,0,3,0,""
"react-router-7.18.3/headers","headers",0.09607578472350604,0.1637472089563123,3,1,""
"react-router-7.18.3/urls","urls",0.09607578472350604,0.15420363230263845,3,0,""
"react-router-7.18.3/dom-export","dom-export",0.08387129630095469,0.09630760839154288,19,0,""
"react-router-7.18.3/links","links",0.07934267088421965,0.054846274640719506,6,0,""
"react-router-7.18.3/cookies","cookies",0.0755831940208522,0.09151224703178941,19,6,""
"react-router-7.18.3/future","future",0.07494260704801362,0,3,0,""
"react-router-7.18.3/routes","routes",0.06859037558761066,0.2069478148107172,4,9,""
"react-router-7.18.3/errors","errors",0.0669751633934318,0.14745275458788254,4,0,""
"react-router-7.18.3/react-router","react-router",0.0657409873376045,0.0600597998450913,9,4,""
"react-router-7.18.3/server","server",0.06494822099491605,0.27537200385993393,40,17,""
"react-router-7.18.3/server","server",0.05988129231711384,0.36244466219560467,4,0,""
"react-router-7.18.3/cookieStorage","cookieStorage",0.05477067497088043,0.09846603085931996,2,2,""
"react-router-7.18.3/href","href",0.05477067497088043,0.003915792314864491,2,0,""
"react-router-7.18.3/memoryStorage","memoryStorage",0.05477067497088043,0.09047858886344427,2,1,""
"react-router-7.18.3/context","context",0.04933430343007274,0.1610252235693848,12,10,""
"react-router-7.18.3/route-data","route-data",0.041295567033071856,0.07722445613053332,6,0,""
"react-router-7.18.3/url","url",0.038511508298792525,0,6,0,""
"react-router-7.18.3/entry","entry",0.03830224104048337,0.0825791819365452,1,0,""
"react-router-7.18.3/routeMatching","routeMatching",0.03830224104048337,0.10858244013029232,2,0,""
"react-router-7.18.3/serverHandoff","serverHandoff",0.03830224104048337,0.022580850597860695,2,0,""
"react-router-7.18.3/single-fetch","single-fetch",0.03830224104048337,0.27132479390383923,5,4,""
"react-router-7.18.3/register","register",0.03705417709857399,0,1,0,""
"react-router-7.18.3/dom","dom",0.03664036600753026,0.13187495857536025,6,0,""
"react-router-7.18.3/serializes-to","serializes-to",0.03664036600753026,0,1,0,""
"react-router-7.18.3/route-module","route-module",0.03151651630385124,1.7075404401226896e-40,3,0,""
"react-router-7.18.3/errors","errors",0.02910062133007425,0.13048424660680275,2,0,""
"react-router-7.18.3/turbo-stream","turbo-stream",0.028672922352948438,0.0005495756126058214,1,0,""
"react-router-7.18.3/warnings","warnings",0.02007766065065042,0,2,0,""
"react-router-7.18.3/sessions","sessions",0.019967192575330667,0.09847770484790226,3,11,""
"react-router-7.18.3/navigation","navigation",0.019289264138733747,0.0600597998450913,1,0,""
"react-router-7.18.3/browser","browser",0.010177546024035613,0,1,0,""
"react-router-7.18.3/crypto","crypto",0.009670784286776778,0,2,0,""
"react-router-7.18.3/utils","utils",0.0050843429655961225,0,46,0,""
"react-router-7.18.3/markup","markup",0.0023862875432022466,0,1,0,""
"react-router-7.18.3/flatten","flatten",5.8077769601080915e-05,0.0005373005871336116,1,0,""
"react-router-7.18.3/unflatten","unflatten",5.8077769601080915e-05,0.04702500755919231,1,0,""
"react-router-7.18.3/vite","vite",1.2375663960063361e-08,1.7904859245420893e-34,21,7,""
"react-router-7.18.3/config","config",1.1767674835110444e-08,1.6739019952988788e-09,17,40,""
