"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: scripts/../cypher/Dependencies_Projection/Dependencies_8_Stream_Mutated_Value_Descending.cypher"
"react-router-7.18.3/react-router","react-router","centralityBetweenness",1315,""
"react-router-7.18.3/server","server","centralityBetweenness",566.5,""
"react-router-7.18.3/dom-export","dom-export","centralityBetweenness",490,""
"react-router-7.18.3/react-router","react-router","centralityBetweenness",443,""
"react-router-7.18.3/route-data","route-data","centralityBetweenness",373.5,""
"react-router-7.18.3/routeModules","routeModules","centralityBetweenness",360.5,""
"react-router-7.18.3/routes","routes","centralityBetweenness",235.5,""
"react-router-7.18.3/single-fetch","single-fetch","centralityBetweenness",142,""
"react-router-7.18.3/entry","entry","centralityBetweenness",140,""
"react-router-7.18.3/instrumentation","instrumentation","centralityBetweenness",139,""
"react-router-7.18.3/router","router","centralityBetweenness",132,""
"react-router-7.18.3/server","server","centralityBetweenness",132,""
"react-router-7.18.3/turbo-stream","turbo-stream","centralityBetweenness",109,""
"react-router-7.18.3/plugin","plugin","centralityBetweenness",104,""
"react-router-7.18.3/utils","utils","centralityBetweenness",95,""
"react-router-7.18.3/unflatten","unflatten","centralityBetweenness",84,""
"react-router-7.18.3/urls","urls","centralityBetweenness",81,""
"react-router-7.18.3/cookies","cookies","centralityBetweenness",71,""
"react-router-7.18.3/config","config","centralityBetweenness",62,""
"react-router-7.18.3/build","build","centralityBetweenness",40,""
"react-router-7.18.3/commands","commands","centralityBetweenness",39,""
"react-router-7.18.3/route-module","route-module","centralityBetweenness",38,""
"react-router-7.18.3/serverHandoff","serverHandoff","centralityBetweenness",37,""
"react-router-7.18.3/memoryStorage","memoryStorage","centralityBetweenness",35,""
"react-router-7.18.3/react-router","react-router","centralityBetweenness",35,""
"react-router-7.18.3/history","history","centralityBetweenness",29,""
"react-router-7.18.3/typegen","typegen","centralityBetweenness",24,""
"react-router-7.18.3/entry","entry","centralityBetweenness",20,""
"react-router-7.18.3/vite-node","vite-node","centralityBetweenness",20,""
"react-router-7.18.3/context","context","centralityBetweenness",18,""
"react-router-7.18.3/generate","generate","centralityBetweenness",15,""
"react-router-7.18.3/routes","routes","centralityBetweenness",15,""
