"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_90_Summary.cypher"
"./dom-export.ts","dom-export",0.7345003725161268,0.6184250448781989,490,0,0.14935897435897436,0.1404102564102564,0.08387129630095469,0.09630760839154288,19,0,""
"./index-react-server-client.ts","react-router",0.40566438662000204,0.3607232634295425,35,0,0.14551282051282052,0.13856275303643725,0.0657409873376045,0.0600597998450913,9,4,""
"./index-react-server.ts","react-router",6.102978257811217,5.134700072687087,443,0,0.2012820512820513,0.17551282051282052,0.3172126105079112,0.17156264305188537,109,4,""
"./index.ts","react-router",8.003663837757346,6.735317512461596,1315,5.15,0.27179487179487183,0.2568480300187617,0.5189967726377176,0.3467187485535615,377,13,""
"./tsup.config.rsc.ts","tsup",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,0,4,""
"./tsup.config.ts","tsup",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0,0,5,""
"./lib/actions.ts","actions",0.15586420546011406,0.15481347694275638,0,0,0.11564102564102563,0.10284900284900286,0.09607578472350604,0,3,0,""
"./lib/context.ts","context",0.647258510661097,0.5590545802245062,0,0,0.14935897435897436,0.1404102564102564,0.04933430343007274,0.1610252235693848,12,10,""
"./lib/errors.ts","errors",0.16054005020113363,0.15845582383594928,0,0,0.10153846153846154,0.09573426573426573,0.02910062133007425,0.13048424660680275,2,0,""
"./lib/href.ts","href",0.3234384146719175,0.28864791527617795,0,0,0.14935897435897436,0.14240631163708087,0.05477067497088043,0.003915792314864491,2,0,""
"./lib/dom/dom.ts","dom",0.24383371448709384,0.22752464630305752,0,0,0.14166666666666666,0.13676323676323676,0.03664036600753026,0.13187495857536025,6,0,""
"./lib/dom/ssr/entry.ts","entry",0.3369186019229037,0.3256176007153419,140,0,0.17756410256410254,0.15717566016073478,0.21129073355757738,0.15096869538511432,13,0,""
"./lib/dom/ssr/fog-of-war.ts","fog-of-war",0.2547676684730259,0.2363579527395059,0,0,0.14935897435897436,0.1404102564102564,0.10404322837808787,0.20383834607497456,6,5,""
"./lib/dom/ssr/links.ts","links",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.18307281514379894,0,9,""
"./lib/dom/ssr/markup.ts","markup",0.25386543150013224,0.23888452960129536,0,0,0.08102564102564101,0.07505197505197506,0.0023862875432022466,0,1,0,""
"./lib/dom/ssr/routeModules.ts","routeModules",0.573672450140873,0.5307909046931683,360.5,0,0.1737179487179487,0.15486425339366514,0.19383928762434682,0.16976120181040655,27,6,""
"./lib/router/history.ts","history",1.2335277462850367,1.0684587533134795,29,0,0.18974358974358976,0.16715506715506714,0.2890017340396526,0.05891607405440168,40,0,""
"./lib/router/instrumentation.ts","instrumentation",0.23768614780366865,0.22695241941874494,139,0,0.15320512820512822,0.1423076923076923,0.10431852592237653,0.21992315479566343,14,0,""
"./lib/router/links.ts","links",0.2103389976922567,0.20190806924310203,0,0,0.14935897435897436,0.1404102564102564,0.07934267088421965,0.054846274640719506,6,0,""
"./lib/router/navigation.ts","navigation",0.1516605984680507,0.15141572344286305,0,0,0.1137179487179487,0.1053076923076923,0.019289264138733747,0.0600597998450913,1,0,""
"./lib/router/router.ts","router",1.6175603703714025,1.3791189106599886,132,0,0.18525641025641024,0.16201183431952662,0.27584176961038,0.18252955009471006,53,1,""
"./lib/router/url.ts","url",0.16442302945182324,0.16232700323144264,0,0,0.13974358974358972,0.12767462422634837,0.038511508298792525,0,6,0,""
"./lib/router/utils.ts","utils",3.7219434709082964,3.179606844182068,95,0,0.22692307692307692,0.20251479289940827,0.4399017078894509,0.12297928250793173,182,3,""
"./lib/rsc/server.rsc.ts","server",2.8053598178527768,2.2515967328811612,132,0,0.14935897435897436,0.1404102564102564,0.06494822099491605,0.27537200385993393,40,17,""
"./lib/rsc/html-stream/browser.ts","browser",0.30607694093458243,0.22851903236498586,0,0,0.10410256410256409,0.09829816201497618,0.010177546024035613,0,1,0,""
"./lib/server-runtime/build.ts","build",0.26089739130921036,0.25100188434925186,0.5,0,0.15320512820512822,0.1423076923076923,0.12091992293010229,0.09544752654193117,11,0,""
"./lib/server-runtime/cookies.ts","cookies",0.7952282546312739,0.678769749182201,71,0,0.15320512820512822,0.1423076923076923,0.0755831940208522,0.09151224703178941,19,6,""
"./lib/server-runtime/crypto.ts","crypto",0.16802473462935866,0.16534296073744417,0,0,0.10538461538461538,0.09917582417582418,0.009670784286776778,0,2,0,""
"./lib/server-runtime/data.ts","data",0.21079437984722021,0.20265456077860558,3,0,0.16474358974358974,0.14832069339111592,0.1802426970027122,0.15281292033408092,7,0,""
"./lib/server-runtime/dev.ts","dev",0.2036963228397535,0.19530085516835474,0,0,0.15320512820512822,0.14425574425574425,0.09681233203632893,0,4,3,""
"./lib/server-runtime/entry.ts","entry",0.1501969518923993,0.15018874130024962,20,0,0.10025641025641024,0.09487179487179487,0.03830224104048337,0.0825791819365452,1,0,""
"./lib/server-runtime/errors.ts","errors",0.15217644486344029,0.1521341776748441,0,0,0.10538461538461538,0.09661256175017643,0.0669751633934318,0.14745275458788254,4,0,""
"./lib/server-runtime/headers.ts","headers",0.15626143392726216,0.15521030066728847,6,0,0.11307692307692307,0.1002930402930403,0.09607578472350604,0.1637472089563123,3,1,""
"./lib/server-runtime/mode.ts","mode",0.27856845622130666,0.2694378906021316,0,0,0.15320512820512822,0.1423076923076923,0.11919796594207661,0.054846274640719506,5,0,""
"./lib/server-runtime/routeMatching.ts","routeMatching",0.15422689061379827,0.1540506786745862,0,0,0.10025641025641024,0.09487179487179487,0.03830224104048337,0.10858244013029232,2,0,""
"./lib/server-runtime/routes.ts","routes",0.2141817454085216,0.2081534922091414,235.5,0,0.1182051282051282,0.10224047796863331,0.06859037558761066,0.2069478148107172,4,9,""
"./lib/server-runtime/server.ts","server",0.19875350897649935,0.1905127452643031,566.5,2.710000000000001,0.14551282051282052,0.13856275303643725,0.05988129231711384,0.36244466219560467,4,0,""
"./lib/server-runtime/serverHandoff.ts","serverHandoff",0.15039390378479844,0.15037748260049913,37,0,0.10089743589743588,0.09573426573426573,0.03830224104048337,0.022580850597860695,2,0,""
"./lib/server-runtime/sessions.ts","sessions",0.2556272508919759,0.2389158217712489,2,0,0.10538461538461538,0.09661256175017643,0.019967192575330667,0.09847770484790226,3,11,""
"./lib/server-runtime/single-fetch.ts","single-fetch",0.15137866324679447,0.1513211891017468,142,0,0.10025641025641024,0.09487179487179487,0.03830224104048337,0.27132479390383923,5,4,""
