"projectName","shortCodeUnitName","codeUnitName","clusteringNormalizedDistanceToMedoid","clusterApproximateOutlierScore","rank","Source Cypher File: domains/anomaly-detection/labels/AnomalyDetectionArchetypeOutlier.cypher"
"axon-conversion-5.1.0","conversion","org.axonframework.conversion",1,0.801516914767211,1,""
"axon-common-5.1.0","annotation","org.axonframework.common.annotation",1,0.7159545594190889,2,""
"axon-messaging-5.1.0","subscribing","org.axonframework.messaging.eventhandling.processing.subscribing",1,0.4692290867033926,3,""
"axon-server-connector-5.1.0","event","io.axoniq.framework.axonserver.connector.event",1,0.3144892170358272,4,""
"axon-eventsourcing-5.1.0","eventstore","org.axonframework.eventsourcing.eventstore",0.9991023032659467,0.3138732833231197,5,""
"axon-messaging-5.1.0","annotation","org.axonframework.messaging.eventhandling.processing.streaming.token.annotation",0.9550899527644575,0.4184419460390312,6,""
"axon-messaging-5.1.0","unitofwork","org.axonframework.messaging.core.unitofwork",0.9389451424538809,0.32659768695701785,7,""
"axon-common-5.1.0","lifecycle","org.axonframework.common.lifecycle",0.9309678672883811,0.48186549514610966,8,""
