"projectName","shortCodeUnitName","codeUnitName","nodeEmbeddingTop3SHAPValueSum","rank","Source Cypher File: domains/anomaly-detection/labels/AnomalyDetectionArchetypeBridge.cypher"
"axon-eventsourcing-5.1.0","api","org.axonframework.eventsourcing.snapshot.api",-0.5038714616369444,1,""
"axon-messaging-5.1.0","annotation","org.axonframework.messaging.core.annotation",-0.1568273851269525,2,""
"axon-common-5.1.0","annotation","org.axonframework.common.annotation",-0.10819593034224004,3,""
"axon-messaging-5.1.0","eventhandling","org.axonframework.messaging.eventhandling",-0.06456621284532485,4,""
"axon-common-5.1.0","configuration","org.axonframework.common.configuration",-0.04567581127942902,5,""
"axon-messaging-5.1.0","unitofwork","org.axonframework.messaging.core.unitofwork",-0.03355710780572429,6,""
"axon-messaging-5.1.0","core","org.axonframework.messaging.core",-0.02067009097742335,7,""
