"artifactName","packageName","communityId","numberOfTypesInPackage","numberOfTypesInCommunity","numberOfTypes","Source Cypher File: Community_Detection/Type_communities_with_few_members_in_foreign_packages.cypher"
"axon-messaging-4.10.3","org.axonframework.commandhandling",3,31,156,1,""
"axon-messaging-4.10.3","org.axonframework.util",3,3,156,1,""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing",6,41,143,1,""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore",6,30,143,1,""
"axon-modelling-4.10.3","org.axonframework.modelling.command.inspection",6,26,143,1,""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository.jpa",6,7,143,1,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.deadletter.legacyjpa",6,6,143,1,""
"axon-messaging-4.10.3","org.axonframework.serialization.upcasting",6,6,143,1,""
"axon-messaging-4.10.3","org.axonframework.messaging.correlation",6,4,143,1,""
"axon-server-connector-4.10.3","org.axonframework.axonserver.connector.event.util",6,3,143,1,""
"axon-modelling-4.10.3","org.axonframework.modelling.command",0,56,138,1,""
"axon-messaging-4.10.3","org.axonframework.commandhandling.gateway",0,34,138,1,""
"axon-modelling-4.10.3","org.axonframework.modelling.saga",0,33,138,1,""
"axon-messaging-4.10.3","org.axonframework.serialization",0,33,138,1,""
"axon-messaging-4.10.3","org.axonframework.commandhandling",0,31,138,1,""
"axon-messaging-4.10.3","org.axonframework.common",0,27,138,1,""
"axon-modelling-4.10.3","org.axonframework.modelling.command.inspection",0,26,138,1,""
"axon-modelling-4.10.3","org.axonframework.modelling.saga.repository",0,15,138,1,""
"axon-messaging-4.10.3","org.axonframework.deadline",0,13,138,1,""
"axon-messaging-4.10.3","org.axonframework.messaging.interceptors",0,8,138,1,""
"axon-messaging-4.10.3","org.axonframework.eventhandling.gateway",0,5,138,1,""
"axon-test-4.10.3","org.axonframework.test.server",0,2,138,1,""
"axon-messaging-4.10.3","org.axonframework.messaging.annotation",2,54,136,1,""
"axon-messaging-4.10.3","org.axonframework.common",2,27,136,1,""
"axon-modelling-4.10.3","org.axonframework.modelling.command.inspection",2,26,136,1,""
"axon-messaging-4.10.3","org.axonframework.messaging",1,34,131,1,""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot",1,25,131,1,""
"axon-test-4.10.3","org.axonframework.test.saga",1,21,131,1,""
"axon-messaging-4.10.3","org.axonframework.common.transaction",1,4,131,1,""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig.legacyjpa",1,2,131,1,""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing",4,41,121,1,""
"axon-test-4.10.3","org.axonframework.test.matchers",4,24,121,1,""
"axon-eventsourcing-4.10.3","org.axonframework.eventsourcing.eventstore.jpa",4,6,121,1,""
"axon-test-4.10.3","org.axonframework.test.matchers",10,24,114,1,""
"axon-disruptor-4.10.3","org.axonframework.disruptor.commandhandling",10,22,114,1,""
"axon-tracing-opentelemetry-4.10.3","org.axonframework.tracing.opentelemetry",10,5,114,1,""
"axon-messaging-4.10.3","org.axonframework.common.jpa",10,4,114,1,""
"axon-messaging-4.10.3","org.axonframework.common.legacyjpa",10,4,114,1,""
"axon-messaging-4.10.3","org.axonframework.common.transaction",10,4,114,1,""
"axon-messaging-4.10.3","org.axonframework.messaging.interceptors.legacyvalidation",10,2,114,1,""
"axon-test-4.10.3","org.axonframework.test.server",10,2,114,1,""
"axon-messaging-4.10.3","org.axonframework.messaging",7,34,91,1,""
"axon-spring-boot-autoconfigure-4.10.3","org.axonframework.springboot.autoconfig",7,29,91,1,""
"axon-messaging-4.10.3","org.axonframework.common",7,27,91,1,""
