"codeUnitName","shortCodeUnitName","propertyName","propertyValue","Source Cypher File: Dependencies_Projection/Dependencies_8_Stream_Mutated.cypher"
"axon-test-4.12.2","axon-test-4.12.2","embeddingsFastRandomProjection","0.58279014,-0.34728393,-0.8810599,-0.312669,0.50961524,-0.0072060395,0.124176264,0.28197718,-0.37348923,0,-0.5172795,0.7061403,0.111493945,-0.39799044,-0.17488693,0.6372378",""
"axon-disruptor-4.12.2","axon-disruptor-4.12.2","embeddingsFastRandomProjection","0.5961093,-0.3415153,-0.89283746,-0.30959314,0.52677906,-0.010740575,0.14866263,0.27711242,-0.3931672,0,-0.53138673,0.721611,0.13490541,-0.39256597,-0.17150715,0.6523261",""
"axon-eventsourcing-4.12.2","axon-eventsourcing-4.12.2","embeddingsFastRandomProjection","0.60102046,-0.34693506,-0.8918729,-0.30920354,0.52754855,-0.0060980534,0.14928089,0.27586418,-0.39917946,0,-0.526244,0.7219353,0.13686752,-0.39895263,-0.16481155,0.64734125",""
"axon-tracing-opentelemetry-4.12.2","axon-tracing-opentelemetry-4.12.2","embeddingsFastRandomProjection","0.5402552,-0.35568818,-0.84590065,-0.3202102,0.46952546,-0.0026266407,0.07465568,0.2934541,-0.3260463,0,-0.4728884,0.66630876,0.05264443,-0.41242015,-0.16966823,0.59162813",""
"axon-configuration-4.12.2","axon-configuration-4.12.2","embeddingsFastRandomProjection","0.61631227,-0.33048335,-0.906584,-0.3011587,0.54384416,-0.008091652,0.1751639,0.2733316,-0.41304472,0,-0.5447084,0.7347034,0.16021302,-0.38625377,-0.16443725,0.67144936",""
"axon-messaging-4.12.2","axon-messaging-4.12.2","embeddingsFastRandomProjection","0.58872545,-0.32312477,-0.8633342,-0.29049775,0.5222244,-0.008558256,0.16968021,0.2577715,-0.40164375,0,-0.5178511,0.7050029,0.15673365,-0.37365568,-0.153388,0.6349821",""
"axon-spring-boot-autoconfigure-4.12.2","axon-spring-boot-autoconfigure-4.12.2","embeddingsFastRandomProjection","0.63609886,-0.32986972,-0.9213501,-0.29457057,0.55825853,-0.016710572,0.20907286,0.2602751,-0.455464,0,-0.55226076,0.7528193,0.19797361,-0.3811635,-0.15431729,0.68039113",""
"axon-modelling-4.12.2","axon-modelling-4.12.2","embeddingsFastRandomProjection","0.5975467,-0.35308334,-0.8863553,-0.31463432,0.53712976,-0.0077109803,0.15670213,0.2723909,-0.4039455,0,-0.5261996,0.72851086,0.14148562,-0.403981,-0.15912108,0.6413085",""
"axon-server-connector-4.12.2","axon-server-connector-4.12.2","embeddingsFastRandomProjection","0.55404574,-0.3557318,-0.8592134,-0.31955326,0.4839123,-0.00594803,0.09326637,0.2898474,-0.34600684,0,-0.48538893,0.6817296,0.07232891,-0.4109623,-0.16812864,0.6042801",""
