"codeUnitName","shortCodeUnitName","centralityHyperlinkInducedTopicSearchAuthority","centralityHyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_9d_Hyperlink_Induced_Topic_Search_HITS_Stream_Mutated.cypher"
"axon-common-5.1.0","axon-common-5.1.0",0.6726921029522529,0,10,0,""
"axon-messaging-5.1.0","axon-messaging-5.1.0",0.5511709891407103,0.24282071739881386,7,2,""
"axon-conversion-5.1.0","axon-conversion-5.1.0",0.4134909118636946,0.15038310929126542,5,1,""
"axon-modelling-5.1.0","axon-modelling-5.1.0",0.19124436785233467,0.3660372777454507,2,3,""
"axon-eventsourcing-5.1.0","axon-eventsourcing-5.1.0",0.1694924746713524,0.40879074927552744,2,4,""
"axon-server-connector-5.1.0","axon-server-connector-5.1.0",0.08613381424271623,0.44668149487917874,1,5,""
"axon-metrics-micrometer-5.1.0","axon-metrics-micrometer-5.1.0",0,0.2735996696379022,0,2,""
"axon-test-5.1.0","axon-test-5.1.0",0,0.3114904152415535,0,3,""
"axon-tracing-opentelemetry-5.1.0","axon-tracing-opentelemetry-5.1.0",0,0.2735996696379022,0,2,""
"axon-update-5.1.0","axon-update-5.1.0",0,0.15038310929126542,0,1,""
"axoniq-spring-boot-autoconfigure-5.1.0","axoniq-spring-boot-autoconfigure-5.1.0",0,0.3852928491191722,0,4,""
