"name","shortName","pageRank","articleRank","betweenness","costEffectiveLazyForward","harmonicCloseness","closeness","hyperlinkInducedTopicSearchAuthority","hyperlinkInducedTopicSearchHub","incomingDependencies","outgoingDependencies","Source Cypher File: domains/graph-algorithms/queries/centrality/Centrality_90_Summary.cypher"
"/axon-eventsourcing-5.1.0.jar","axon-eventsourcing-5.1.0",0.1782461001642036,0.17790331606104165,3,1.0899999999999994,0.25,0.22499999999999998,0.1694924746713524,0.40879074927552744,2,4,""
"/axon-conversion-5.1.0.jar","axon-conversion-5.1.0",0.21641006220370315,0.21465234430423608,5,0,0.65,0.5818181818181819,0.4134909118636946,0.15038310929126542,5,1,""
"/axon-update-5.1.0.jar","axon-update-5.1.0",0.15000000000000002,0.15000000000000002,0,1,0,0,0,0.15038310929126542,0,1,""
"/axoniq-spring-boot-autoconfigure-5.1.0.jar","axoniq-spring-boot-autoconfigure-5.1.0",0.15000000000000002,0.15000000000000002,0,1.75,0,0,0,0.3852928491191722,0,4,""
"/axon-modelling-5.1.0.jar","axon-modelling-5.1.0",0.16298334477425724,0.1629061907481827,3,0,0.3,0.26666666666666666,0.19124436785233467,0.3660372777454507,2,3,""
"/axon-metrics-micrometer-5.1.0.jar","axon-metrics-micrometer-5.1.0",0.15000000000000002,0.15000000000000002,0,1.08,0,0,0,0.2735996696379022,0,2,""
"/axon-test-5.1.0.jar","axon-test-5.1.0",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.3114904152415535,0,3,""
"/axon-tracing-opentelemetry-5.1.0.jar","axon-tracing-opentelemetry-5.1.0",0.15000000000000002,0.15000000000000002,0,0,0,0,0,0.2735996696379022,0,2,""
"/axon-messaging-5.1.0.jar","axon-messaging-5.1.0",0.7453123727908019,0.7276907742749275,2,0,0.7,0.7,0.5511709891407103,0.24282071739881386,7,2,""
"/axon-server-connector-5.1.0.jar","axon-server-connector-5.1.0",0.18517241379310348,0.18374436090225565,2,1.2200000000000002,0.1,0.1,0.08613381424271623,0.44668149487917874,1,5,""
"/axon-common-5.1.0.jar","axon-common-5.1.0",1.31428135594109,1.2744388973373346,0,0,1,1,0.6726921029522529,0,10,0,""
