"dependencyWeight","fileDistance","commitCount","updateCommitMinConfidence","updateCommitSupport","updateCommitLift","updateCommitJaccardSimilarity","Source Cypher File: domains/git-history/queries/statistics/List_pairwise_changed_files_with_dependencies.cypher"
1,,3,0.1,0.001017293997965412,9.829999999999998,0.05263157894736842,""
1,,3,0.12,0.001017293997965412,6.676981132075473,0.04,""
1,,3,0.09090909090909091,0.001017293997965412,5.828063241106719,0.039473684210526314,""
1,,3,0.10344827586206896,0.001017293997965412,4.842364532019705,0.033707865168539325,""
1,,4,0.2,0.0013563919972872161,9.215625,0.05,""
1,,5,0.11363636363636363,0.00169548999660902,7.285079051383399,0.058823529411764705,""
1,,6,0.1875,0.002034587995930824,11.058749999999998,0.07894736842105263,""
1,,6,0.2,0.002034587995930824,15.94054054054054,0.09836065573770492,""
1,,6,0.1875,0.002034587995930824,14.550986842105264,0.09375,""
1,,7,0.2,0.002373685995252628,11.796000000000001,0.08974358974358974,""
1,,7,0.25,0.002373685995252628,24.574999999999996,0.13725490196078433,""
1,,7,0.25,0.002373685995252628,24.574999999999996,0.13725490196078433,""
1,,9,0.1267605633802817,0.003051881993896236,3.0146524307133116,0.04838709677419355,""
1,,9,0.3,0.003051881993896236,29.489999999999995,0.17647058823529413,""
1,,11,0.19642857142857142,0.003730077992539844,8.158702213279678,0.09482758620689655,""
1,,13,0.13829787234042554,0.004408273991183452,3.485815602836879,0.06565656565656566,""
1,,29,0.3333333333333333,0.009833841980332316,7.92741935483871,0.15934065934065933,""
1,,43,0.5180722891566265,0.014581213970837573,17.560864146240135,0.33858267716535434,""
2,,3,0.13043478260869565,0.001017293997965412,8.01358695652174,0.04411764705882353,""
2,,3,0.15,0.001017293997965412,16.383333333333333,0.06818181818181818,""
2,,3,0.07894736842105263,0.001017293997965412,1.877546689303905,0.018867924528301886,""
2,,3,0.07894736842105263,0.001017293997965412,1.9730151650312222,0.0196078431372549,""
2,,3,0.04838709677419355,0.001017293997965412,1.6215175953079177,0.02040816326530612,""
2,,3,0.1875,0.001017293997965412,7.1810064935064934,0.03333333333333333,""
2,,4,0.10526315789473684,0.0013563919972872161,4.850328947368421,0.04081632653061224,""
